DATAFLOW,AUDST,BASE_PER,FREQ,INDS_WI_GDS_CAT,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_TRANSF_SML,2011,2010,0,2011-03-31,PN,229.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_BLOCK_BRD,2011,2010,0,2011-03-31,MQ,191.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_COT_YRN,2011,2010,0,2011-03-31,KG,148.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_FSTN,2011,2010,0,2011-03-31,TN,153.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_GAS_LP,2011,2010,0,2011-03-31,TMT,100.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_NAPTHALA,2011,2010,0,2011-03-31,TMT,104.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_NON_COT_YRN,2011,2010,0,2011-03-31,KG,126.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_PETROL,2011,2010,0,2011-03-31,TMT,158.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_STL_STRUC,2011,2010,0,2011-03-31,TN,182.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_SYNT_YRN,2011,2010,0,2011-03-31,KG,144.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_TIN_CONT,2011,2010,0,2011-03-31,INR,153.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_BARS_RODS,2011,2010,0,2011-03-31,TN,158.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CAUS_SODA,2011,2010,0,2011-03-31,TN,120.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CEMENT,2011,2010,0,2011-03-31,TN,167.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CPR_MTL,2011,2010,0,2011-03-31,TN,141.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CRBN_STL,2011,2010,0,2011-03-31,TN,232.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_DSL_HSPD,2011,2010,0,2011-03-31,TMT,136.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_ECTY,2011,2010,0,2011-03-31,KW,138.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_FERR_MANG,2011,2010,0,2011-03-31,TN,245.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_HR_COILS,2011,2010,0,2011-03-31,TN,174.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_PLATES,2011,2010,0,2011-03-31,TN,165.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_SPNG_IRN,2011,2010,0,2011-03-31,TN,234.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_STAIN_STEEL,2011,2010,0,2011-03-31,TN,208.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_STL_CAST,2011,2010,0,2011-03-31,TN,131.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_STMP_FRG,2011,2010,0,2011-03-31,TN,142.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_UREA,2011,2010,0,2011-03-31,TN,108.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_ANTI_BIOTICS_PREP,2012,2011,0,2012-03-31,INR,93.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_APPARELS,2012,2011,0,2012-03-31,INR,149.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_BEER,2012,2011,0,2012-03-31,KL,224.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_BOIL,2012,2011,0,2012-03-31,INR,378.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_CIG,2012,2011,0,2012-03-31,PN,105.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_COMM_VEH,2012,2011,0,2012-03-31,PN,260.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_COMP,2012,2011,0,2012-03-31,INR,173.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_COMP_TRAC,2012,2011,0,2012-03-31,PN,292.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_CONDC_ALM,2012,2011,0,2012-03-31,TN,467.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_CTTN_CLTH,2012,2011,0,2012-03-31,MQ,148.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_DMS_JEWL,2012,2011,0,2012-03-31,INR,141.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_EDB_HYD_OIL,2012,2011,0,2012-03-31,TN,65.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_ENG_INTL_DISL,2012,2011,0,2012-03-31,PN,192.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_ERT_MVN_MACH,2012,2011,0,2012-03-31,PN,289.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_GRIND_WHL,2012,2011,0,2012-03-31,PN,146.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_MAIDA,2012,2011,0,2012-03-31,TN,145.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_MTR_CYC,2012,2011,0,2012-03-31,PN,234.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_NEWSPAPER,2012,2011,0,2012-03-31,PN,197.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_PLAS_MACH,2012,2011,0,2012-03-31,INR,282.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_PSGR_CARS,2012,2011,0,2012-03-31,PN,260.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_REF_BRC,2012,2011,0,2012-03-31,TN,109.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_REL_FUS_SWG,2012,2011,0,2012-03-31,PN,129.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_SHP_BLDG_REP,2012,2011,0,2012-03-31,INR,348.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_SUGAR,2012,2011,0,2012-03-31,TN,206.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_TEA,2012,2011,0,2012-03-31,TN,117.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_TEXT_MACH,2012,2011,0,2012-03-31,INR,154.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_THREE_WHLR,2012,2011,0,2012-03-31,PN,236.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_TRANSF_SML,2012,2011,0,2012-03-31,PN,199.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_BLOCK_BRD,2012,2011,0,2012-03-31,MQ,197.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_COT_YRN,2012,2011,0,2012-03-31,KG,137.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_FSTN,2012,2011,0,2012-03-31,TN,162.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_GAS_LP,2012,2011,0,2012-03-31,TMT,101.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_NAPTHALA,2012,2011,0,2012-03-31,TMT,104.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_NON_COT_YRN,2012,2011,0,2012-03-31,KG,130.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_PETROL,2012,2011,0,2012-03-31,TMT,170.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_STL_STRUC,2012,2011,0,2012-03-31,TN,200.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_SYNT_YRN,2012,2011,0,2012-03-31,KG,136.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_TIN_CONT,2012,2011,0,2012-03-31,INR,146.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_BARS_RODS,2012,2011,0,2012-03-31,TN,175.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CAUS_SODA,2012,2011,0,2012-03-31,TN,123.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CEMENT,2012,2011,0,2012-03-31,TN,178.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CPR_MTL,2012,2011,0,2012-03-31,TN,146.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CRBN_STL,2012,2011,0,2012-03-31,TN,242.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_DSL_HSPD,2012,2011,0,2012-03-31,TMT,143.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_ECTY,2012,2011,0,2012-03-31,KW,149.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_FERR_MANG,2012,2011,0,2012-03-31,TN,248.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_HR_COILS,2012,2011,0,2012-03-31,TN,199.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_PLATES,2012,2011,0,2012-03-31,TN,168.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_SPNG_IRN,2012,2011,0,2012-03-31,TN,258.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_STAIN_STEEL,2012,2011,0,2012-03-31,TN,270.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_STL_CAST,2012,2011,0,2012-03-31,TN,172.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_STMP_FRG,2012,2011,0,2012-03-31,TN,156.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_UREA,2012,2011,0,2012-03-31,TN,108.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_ANTI_BIOTICS_PREP,2013,2012,0,2013-03-31,INR,100.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_APPARELS,2013,2012,0,2013-03-31,INR,163.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_BEER,2013,2012,0,2013-03-31,KL,216.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_BOIL,2013,2012,0,2013-03-31,INR,342.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_CIG,2013,2012,0,2013-03-31,PN,100.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_COMM_VEH,2013,2012,0,2013-03-31,PN,237.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_COMP,2013,2012,0,2013-03-31,INR,151.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_COMP_TRAC,2013,2012,0,2013-03-31,PN,257.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_CONDC_ALM,2013,2012,0,2013-03-31,TN,772.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_CTTN_CLTH,2013,2012,0,2013-03-31,MQ,167.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_DMS_JEWL,2013,2012,0,2013-03-31,INR,128.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_EDB_HYD_OIL,2013,2012,0,2013-03-31,TN,59.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_ENG_INTL_DISL,2013,2012,0,2013-03-31,PN,215.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_ERT_MVN_MACH,2013,2012,0,2013-03-31,PN,240.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_GRIND_WHL,2013,2012,0,2013-03-31,PN,110.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_MAIDA,2013,2012,0,2013-03-31,TN,136.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_MTR_CYC,2013,2012,0,2013-03-31,PN,232.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_NEWSPAPER,2013,2012,0,2013-03-31,PN,187.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_PLAS_MACH,2013,2012,0,2013-03-31,INR,268.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_PSGR_CARS,2013,2012,0,2013-03-31,PN,251.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_REF_BRC,2013,2012,0,2013-03-31,TN,106.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_REL_FUS_SWG,2013,2012,0,2013-03-31,PN,125.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_SHP_BLDG_REP,2013,2012,0,2013-03-31,INR,342.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_SUGAR,2013,2012,0,2013-03-31,TN,198.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_TEA,2013,2012,0,2013-03-31,TN,136.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_TEXT_MACH,2013,2012,0,2013-03-31,INR,128.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_THREE_WHLR,2013,2012,0,2013-03-31,PN,226.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,CGI_TRANSF_SML,2013,2012,0,2013-03-31,PN,201.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_BLOCK_BRD,2013,2012,0,2013-03-31,MQ,173.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_COT_YRN,2013,2012,0,2013-03-31,KG,156.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_FSTN,2013,2012,0,2013-03-31,TN,138.1
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_GAS_LP,2013,2012,0,2013-03-31,TMT,109.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_NAPTHALA,2013,2012,0,2013-03-31,TMT,111.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_NON_COT_YRN,2013,2012,0,2013-03-31,KG,133.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_PETROL,2013,2012,0,2013-03-31,TMT,188.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_STL_STRUC,2013,2012,0,2013-03-31,TN,209.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_SYNT_YRN,2013,2012,0,2013-03-31,KG,128.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,IGI_TIN_CONT,2013,2012,0,2013-03-31,INR,151.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_BARS_RODS,2013,2012,0,2013-03-31,TN,186.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CAUS_SODA,2013,2012,0,2013-03-31,TN,120.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CEMENT,2013,2012,0,2013-03-31,TN,192.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CPR_MTL,2013,2012,0,2013-03-31,TN,149.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_CRBN_STL,2013,2012,0,2013-03-31,TN,276.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_DSL_HSPD,2013,2012,0,2013-03-31,TMT,159.3
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_ECTY,2013,2012,0,2013-03-31,KW,155.2
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_FERR_MANG,2013,2012,0,2013-03-31,TN,249.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_HR_COILS,2013,2012,0,2013-03-31,TN,220.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_PLATES,2013,2012,0,2013-03-31,TN,159.8
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_SPNG_IRN,2013,2012,0,2013-03-31,TN,226.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_STAIN_STEEL,2013,2012,0,2013-03-31,TN,254.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_STL_CAST,2013,2012,0,2013-03-31,TN,180.9
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_STMP_FRG,2013,2012,0,2013-03-31,TN,136.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2004_05,AFY,PRM_UREA,2013,2012,0,2013-03-31,TN,111.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_AGBT,2013,2012,0,2013-03-31,IX,125.39
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_AGR_TRAC,2013,2012,0,2013-03-31,IX,91.06
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_ANTI_BIOTICS_FORM,2013,2012,0,2013-03-31,IX,139.38
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_ANTI_PYR_ANLG,2013,2012,0,2013-03-31,IX,112.35
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_API_FORM,2013,2012,0,2013-03-31,IX,105.65
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_AUTO_CMP,2013,2012,0,2013-03-31,IX,101.29
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BARS_ROD_STL,2013,2012,0,2013-03-31,IX,102.31
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BEER_OTH,2013,2012,0,2013-03-31,IX,98.74
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BIDI,2013,2012,0,2013-03-31,IX,95.32
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BISC_COK,2013,2012,0,2013-03-31,IX,91.04
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_BOIL,2013,2012,0,2013-03-31,IX,78.76
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CEMENT,2013,2012,0,2013-03-31,IX,107.64
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CIG,2013,2012,0,2013-03-31,IX,97.35
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CMT_CLK,2013,2012,0,2013-03-31,IX,99.17
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_COMM_VEH,2013,2012,0,2013-03-31,IX,91.37
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CONST_MACH,2013,2012,0,2013-03-31,IX,84.94
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CRM_LOTN,2013,2012,0,2013-03-31,IX,109.66
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_CR_COIL,2013,2012,0,2013-03-31,IX,100.65
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_DIG_ENZY,2013,2012,0,2013-03-31,IX,91.03
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_DTRG_PWDR,2013,2012,0,2013-03-31,IX,101.16
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_FANS,2013,2012,0,2013-03-31,IX,84.66
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_FL_CREAM_MLK,2013,2012,0,2013-03-31,IX,99.52
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_FTWEAR,2013,2012,0,2013-03-31,IX,113.91
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_GALV_STL,2013,2012,0,2013-03-31,IX,107.79
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_GLS_WARE,2013,2012,0,2013-03-31,IX,104.99
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_HR_COIL_STL,2013,2012,0,2013-03-31,IX,113.29
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_HR_PLATES_STL,2013,2012,0,2013-03-31,IX,90.88
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_JEWL_GLD,2013,2012,0,2013-03-31,IX,114.7
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_LATHES,2013,2012,0,2013-03-31,IX,67.03
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_MACH_TOOLS_OTH,2013,2012,0,2013-03-31,IX,91.19
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_MED_SURG_ACC,2013,2012,0,2013-03-31,IX,99.53
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PAINTS,2013,2012,0,2013-03-31,IX,99.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PAPER,2013,2012,0,2013-03-31,IX,105.63
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PIP_TUB,2013,2012,0,2013-03-31,IX,122.23
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PRINT_MACH,2013,2012,0,2013-03-31,IX,96.06
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PRNTD_BKS,2013,2012,0,2013-03-31,IX,98.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_PSGR_CARS,2013,2012,0,2013-03-31,IX,96.68
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_RDY_GRMTS,2013,2012,0,2013-03-31,IX,99.08
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SHP_BLDG,2013,2012,0,2013-03-31,IX,83.63
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SPIRITS,2013,2012,0,2013-03-31,IX,101.81
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SSTL_UTN,2013,2012,0,2013-03-31,IX,148.45
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STAT_INT_COMB,2013,2012,0,2013-03-31,IX,115.45
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STAT_ITM,2013,2012,0,2013-03-31,IX,119.33
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STER_HARM,2013,2012,0,2013-03-31,IX,62.19
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STL_FRMWK,2013,2012,0,2013-03-31,IX,97.5
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_STL_STRUC_INC,2013,2012,0,2013-03-31,IX,120.06
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_SUGAR,2013,2012,0,2013-03-31,IX,95.38
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEA,2013,2012,0,2013-03-31,IX,103.62
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEL_INST,2013,2012,0,2013-03-31,IX,156.27
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TEXT_MACH,2013,2012,0,2013-03-31,IX,80.54
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TOIL_SOP,2013,2012,0,2013-03-31,IX,113.32
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TRANSF_SML,2013,2012,0,2013-03-31,IX,111.88
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TV_SET,2013,2012,0,2013-03-31,IX,101.79
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_TWO_WHLR,2013,2012,0,2013-03-31,IX,101.72
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,CGI_VANASPATI,2013,2012,0,2013-03-31,IX,88.4
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_ADHS,2013,2012,0,2013-03-31,IX,103.02
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_BLT_BLM_ING,2013,2012,0,2013-03-31,IX,105.6
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_2011_12,AFY,IGI_COTT_WOV_FAB,2013,2012,0,2013-03-31,IX,107.02
