DATAFLOW,AUDST,BASE_PER,BASE_WEIGHT,FREQ,INDS_PROD_CLASS_RN,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,3.98,M,SEC_TRANS_EQP_PRTS,2008,2007,2007-12-31,IX,359.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.7,M,SEC_WD_FRN,2008,2007,2007-12-31,IX,128.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.26,M,SEC_WD_SILK,2008,2007,2007-12-31,IX,276.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,11.335,M,GRWT_BAS_MTL,2008,2007,2007-12-31,IX,162.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,10.059000000000001,M,GRWT_CHEM_PRD,2008,2007,2007-12-31,IX,116.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.715,M,GRWT_COK_REF_NCL,2008,2007,2007-12-31,IX,120.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.98,M,GRWT_ELECT_MACH,2008,2007,2007-12-31,IX,424.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,7.276,M,GRWT_FOD_BEV,2008,2007,2007-12-31,IX,198.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.997,M,GRWT_FRN_MANF,2008,2007,2007-12-31,IX,147.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.085,M,GRWT_FSB_MTL_PROD,2008,2007,2007-12-31,IX,156.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5820000000000001,M,GRWT_LUG_HND_BAG,2008,2007,2007-12-31,IX,112.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.763,M,GRWT_MACH_EQP,2008,2007,2007-12-31,IX,197.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5670000000000001,M,GRWT_MED_OPT,2008,2007,2007-12-31,IX,122.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.064,M,GRWT_MOT_VEH,2008,2007,2007-12-31,IX,144.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.305,M,GRWT_OFF_ACC_COMP,2008,2007,2007-12-31,IX,183.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.314,M,GRWT_OTH_NON_MET,2008,2007,2007-12-31,IX,133.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.825,M,GRWT_OTH_TRANS_EQP,2008,2007,2007-12-31,IX,124.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9990000000000001,M,GRWT_PAPR_PRD,2008,2007,2007-12-31,IX,113.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.078,M,GRWT_PUB_PRN_REP,2008,2007,2007-12-31,IX,141.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9890000000000001,M,GRWT_RAD_TV_COMM,2008,2007,2007-12-31,IX,666.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.025,M,GRWT_RUB_PLA_PROD,2008,2007,2007-12-31,IX,140.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.164,M,GRWT_TEXT,2008,2007,2007-12-31,IX,128.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.57,M,GRWT_TOB_PRD,2008,2007,2007-12-31,IX,101.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.782,M,GRWT_WEAR_APPR,2008,2007,2007-12-31,IX,153.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.051,M,GRWT_WOD_PROD,2008,2007,2007-12-31,IX,164.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,14.0,M,SEC_BAS_CHEM_PROD,2008,2007,2008-01-31,IX,322.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,7.45,M,SEC_BAS_MTL_ALLOY,2008,2007,2008-01-31,IX,328.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.38,M,SEC_BEV_TOB,2008,2007,2008-01-31,IX,503.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,5.52,M,SEC_COTT_TEXT,2008,2007,2008-01-31,IX,168.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,9.08,M,SEC_FD_PRD,2008,2007,2008-01-31,IX,311.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,0.59,M,SEC_JUTE,2008,2007,2008-01-31,IX,120.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,1.14,M,SEC_LEATR,2008,2007,2008-01-31,IX,179.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,9.57,M,SEC_MACH_EQP,2008,2007,2008-01-31,IX,369.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.81,M,SEC_METL_PRD,2008,2007,2008-01-31,IX,192.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,4.4,M,SEC_NON_MET_MIN,2008,2007,2008-01-31,IX,327.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.56,M,SEC_OTHR_MNF,2008,2007,2008-01-31,IX,303.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.65,M,SEC_PPR_PRNT,2008,2007,2008-01-31,IX,269.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,5.73,M,SEC_RUBR_PLAS,2008,2007,2008-01-31,IX,247.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.54,M,SEC_TEXT_PROD,2008,2007,2008-01-31,IX,305.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,3.98,M,SEC_TRANS_EQP_PRTS,2008,2007,2008-01-31,IX,401.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.7,M,SEC_WD_FRN,2008,2007,2008-01-31,IX,121.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.26,M,SEC_WD_SILK,2008,2007,2008-01-31,IX,284.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,11.335,M,GRWT_BAS_MTL,2008,2007,2008-01-31,IX,158.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,10.059000000000001,M,GRWT_CHEM_PRD,2008,2007,2008-01-31,IX,114.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.715,M,GRWT_COK_REF_NCL,2008,2007,2008-01-31,IX,126.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.98,M,GRWT_ELECT_MACH,2008,2007,2008-01-31,IX,425.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,7.276,M,GRWT_FOD_BEV,2008,2007,2008-01-31,IX,204.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.997,M,GRWT_FRN_MANF,2008,2007,2008-01-31,IX,137.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.085,M,GRWT_FSB_MTL_PROD,2008,2007,2008-01-31,IX,148.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5820000000000001,M,GRWT_LUG_HND_BAG,2008,2007,2008-01-31,IX,116.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.763,M,GRWT_MACH_EQP,2008,2007,2008-01-31,IX,194.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5670000000000001,M,GRWT_MED_OPT,2008,2007,2008-01-31,IX,101.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.064,M,GRWT_MOT_VEH,2008,2007,2008-01-31,IX,163.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.305,M,GRWT_OFF_ACC_COMP,2008,2007,2008-01-31,IX,126.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.314,M,GRWT_OTH_NON_MET,2008,2007,2008-01-31,IX,134.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.825,M,GRWT_OTH_TRANS_EQP,2008,2007,2008-01-31,IX,135.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9990000000000001,M,GRWT_PAPR_PRD,2008,2007,2008-01-31,IX,112.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.078,M,GRWT_PUB_PRN_REP,2008,2007,2008-01-31,IX,142.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9890000000000001,M,GRWT_RAD_TV_COMM,2008,2007,2008-01-31,IX,724.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.025,M,GRWT_RUB_PLA_PROD,2008,2007,2008-01-31,IX,139.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.164,M,GRWT_TEXT,2008,2007,2008-01-31,IX,127.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.57,M,GRWT_TOB_PRD,2008,2007,2008-01-31,IX,100.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.782,M,GRWT_WEAR_APPR,2008,2007,2008-01-31,IX,172.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.051,M,GRWT_WOD_PROD,2008,2007,2008-01-31,IX,157.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,14.0,M,SEC_BAS_CHEM_PROD,2008,2007,2008-02-29,IX,304.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,7.45,M,SEC_BAS_MTL_ALLOY,2008,2007,2008-02-29,IX,315.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.38,M,SEC_BEV_TOB,2008,2007,2008-02-29,IX,499.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,5.52,M,SEC_COTT_TEXT,2008,2007,2008-02-29,IX,161.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,9.08,M,SEC_FD_PRD,2008,2007,2008-02-29,IX,310.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,0.59,M,SEC_JUTE,2008,2007,2008-02-29,IX,123.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,1.14,M,SEC_LEATR,2008,2007,2008-02-29,IX,161.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,9.57,M,SEC_MACH_EQP,2008,2007,2008-02-29,IX,385.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.81,M,SEC_METL_PRD,2008,2007,2008-02-29,IX,205.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,4.4,M,SEC_NON_MET_MIN,2008,2007,2008-02-29,IX,315.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.56,M,SEC_OTHR_MNF,2008,2007,2008-02-29,IX,318.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.65,M,SEC_PPR_PRNT,2008,2007,2008-02-29,IX,244.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,5.73,M,SEC_RUBR_PLAS,2008,2007,2008-02-29,IX,245.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.54,M,SEC_TEXT_PROD,2008,2007,2008-02-29,IX,292.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,3.98,M,SEC_TRANS_EQP_PRTS,2008,2007,2008-02-29,IX,390.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.7,M,SEC_WD_FRN,2008,2007,2008-02-29,IX,122.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.26,M,SEC_WD_SILK,2008,2007,2008-02-29,IX,280.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,11.335,M,GRWT_BAS_MTL,2008,2007,2008-02-29,IX,155.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,10.059000000000001,M,GRWT_CHEM_PRD,2008,2007,2008-02-29,IX,109.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.715,M,GRWT_COK_REF_NCL,2008,2007,2008-02-29,IX,121.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.98,M,GRWT_ELECT_MACH,2008,2007,2008-02-29,IX,387.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,7.276,M,GRWT_FOD_BEV,2008,2007,2008-02-29,IX,198.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.997,M,GRWT_FRN_MANF,2008,2007,2008-02-29,IX,152.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.085,M,GRWT_FSB_MTL_PROD,2008,2007,2008-02-29,IX,153.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5820000000000001,M,GRWT_LUG_HND_BAG,2008,2007,2008-02-29,IX,109.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.763,M,GRWT_MACH_EQP,2008,2007,2008-02-29,IX,202.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5670000000000001,M,GRWT_MED_OPT,2008,2007,2008-02-29,IX,105.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.064,M,GRWT_MOT_VEH,2008,2007,2008-02-29,IX,171.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.305,M,GRWT_OFF_ACC_COMP,2008,2007,2008-02-29,IX,126.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.314,M,GRWT_OTH_NON_MET,2008,2007,2008-02-29,IX,131.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.825,M,GRWT_OTH_TRANS_EQP,2008,2007,2008-02-29,IX,126.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9990000000000001,M,GRWT_PAPR_PRD,2008,2007,2008-02-29,IX,110.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.078,M,GRWT_PUB_PRN_REP,2008,2007,2008-02-29,IX,139.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9890000000000001,M,GRWT_RAD_TV_COMM,2008,2007,2008-02-29,IX,683.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.025,M,GRWT_RUB_PLA_PROD,2008,2007,2008-02-29,IX,135.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.164,M,GRWT_TEXT,2008,2007,2008-02-29,IX,123.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.57,M,GRWT_TOB_PRD,2008,2007,2008-02-29,IX,97.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.782,M,GRWT_WEAR_APPR,2008,2007,2008-02-29,IX,174.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.051,M,GRWT_WOD_PROD,2008,2007,2008-02-29,IX,167.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,14.0,M,SEC_BAS_CHEM_PROD,2008,2007,2008-03-31,IX,306.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,7.45,M,SEC_BAS_MTL_ALLOY,2008,2007,2008-03-31,IX,353.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.38,M,SEC_BEV_TOB,2008,2007,2008-03-31,IX,516.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,5.52,M,SEC_COTT_TEXT,2008,2007,2008-03-31,IX,164.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,9.08,M,SEC_FD_PRD,2008,2007,2008-03-31,IX,276.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,0.59,M,SEC_JUTE,2008,2007,2008-03-31,IX,123.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,1.14,M,SEC_LEATR,2008,2007,2008-03-31,IX,163.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,9.57,M,SEC_MACH_EQP,2008,2007,2008-03-31,IX,529.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.81,M,SEC_METL_PRD,2008,2007,2008-03-31,IX,199.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,4.4,M,SEC_NON_MET_MIN,2008,2007,2008-03-31,IX,354.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.56,M,SEC_OTHR_MNF,2008,2007,2008-03-31,IX,457.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.65,M,SEC_PPR_PRNT,2008,2007,2008-03-31,IX,266.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,5.73,M,SEC_RUBR_PLAS,2008,2007,2008-03-31,IX,261.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.54,M,SEC_TEXT_PROD,2008,2007,2008-03-31,IX,305.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,3.98,M,SEC_TRANS_EQP_PRTS,2008,2007,2008-03-31,IX,433.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.7,M,SEC_WD_FRN,2008,2007,2008-03-31,IX,146.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.26,M,SEC_WD_SILK,2008,2007,2008-03-31,IX,323.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,11.335,M,GRWT_BAS_MTL,2008,2007,2008-03-31,IX,167.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,10.059000000000001,M,GRWT_CHEM_PRD,2008,2007,2008-03-31,IX,117.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.715,M,GRWT_COK_REF_NCL,2008,2007,2008-03-31,IX,127.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.98,M,GRWT_ELECT_MACH,2008,2007,2008-03-31,IX,464.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,7.276,M,GRWT_FOD_BEV,2008,2007,2008-03-31,IX,200.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.997,M,GRWT_FRN_MANF,2008,2007,2008-03-31,IX,136.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.085,M,GRWT_FSB_MTL_PROD,2008,2007,2008-03-31,IX,187.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5820000000000001,M,GRWT_LUG_HND_BAG,2008,2007,2008-03-31,IX,116.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.763,M,GRWT_MACH_EQP,2008,2007,2008-03-31,IX,260.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5670000000000001,M,GRWT_MED_OPT,2008,2007,2008-03-31,IX,131.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.064,M,GRWT_MOT_VEH,2008,2007,2008-03-31,IX,184.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.305,M,GRWT_OFF_ACC_COMP,2008,2007,2008-03-31,IX,259.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.314,M,GRWT_OTH_NON_MET,2008,2007,2008-03-31,IX,147.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.825,M,GRWT_OTH_TRANS_EQP,2008,2007,2008-03-31,IX,140.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9990000000000001,M,GRWT_PAPR_PRD,2008,2007,2008-03-31,IX,121.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.078,M,GRWT_PUB_PRN_REP,2008,2007,2008-03-31,IX,146.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9890000000000001,M,GRWT_RAD_TV_COMM,2008,2007,2008-03-31,IX,678.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.025,M,GRWT_RUB_PLA_PROD,2008,2007,2008-03-31,IX,144.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.164,M,GRWT_TEXT,2008,2007,2008-03-31,IX,128.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.57,M,GRWT_TOB_PRD,2008,2007,2008-03-31,IX,98.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.782,M,GRWT_WEAR_APPR,2008,2007,2008-03-31,IX,176.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.051,M,GRWT_WOD_PROD,2008,2007,2008-03-31,IX,160.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,14.0,M,SEC_BAS_CHEM_PROD,2009,2008,2008-04-30,IX,341.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,7.45,M,SEC_BAS_MTL_ALLOY,2009,2008,2008-04-30,IX,303.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.38,M,SEC_BEV_TOB,2009,2008,2008-04-30,IX,611.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,5.52,M,SEC_COTT_TEXT,2009,2008,2008-04-30,IX,162.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,9.08,M,SEC_FD_PRD,2009,2008,2008-04-30,IX,209.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,0.59,M,SEC_JUTE,2009,2008,2008-04-30,IX,109.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,1.14,M,SEC_LEATR,2009,2008,2008-04-30,IX,148.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,9.57,M,SEC_MACH_EQP,2009,2008,2008-04-30,IX,356.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.81,M,SEC_METL_PRD,2009,2008,2008-04-30,IX,153.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,4.4,M,SEC_NON_MET_MIN,2009,2008,2008-04-30,IX,317.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.56,M,SEC_OTHR_MNF,2009,2008,2008-04-30,IX,277.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.65,M,SEC_PPR_PRNT,2009,2008,2008-04-30,IX,247.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,5.73,M,SEC_RUBR_PLAS,2009,2008,2008-04-30,IX,234.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.54,M,SEC_TEXT_PROD,2009,2008,2008-04-30,IX,311.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,3.98,M,SEC_TRANS_EQP_PRTS,2009,2008,2008-04-30,IX,368.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.7,M,SEC_WD_FRN,2009,2008,2008-04-30,IX,107.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_1993_94,2.26,M,SEC_WD_SILK,2009,2008,2008-04-30,IX,259.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,11.335,M,GRWT_BAS_MTL,2009,2008,2008-04-30,IX,156.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,10.059000000000001,M,GRWT_CHEM_PRD,2009,2008,2008-04-30,IX,112.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,6.715,M,GRWT_COK_REF_NCL,2009,2008,2008-04-30,IX,119.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.98,M,GRWT_ELECT_MACH,2009,2008,2008-04-30,IX,448.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,7.276,M,GRWT_FOD_BEV,2009,2008,2008-04-30,IX,161.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,2.997,M,GRWT_FRN_MANF,2009,2008,2008-04-30,IX,132.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.085,M,GRWT_FSB_MTL_PROD,2009,2008,2008-04-30,IX,122.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5820000000000001,M,GRWT_LUG_HND_BAG,2009,2008,2008-04-30,IX,101.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,3.763,M,GRWT_MACH_EQP,2009,2008,2008-04-30,IX,181.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.5670000000000001,M,GRWT_MED_OPT,2009,2008,2008-04-30,IX,103.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.064,M,GRWT_MOT_VEH,2009,2008,2008-04-30,IX,148.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.305,M,GRWT_OFF_ACC_COMP,2009,2008,2008-04-30,IX,122.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,4.314,M,GRWT_OTH_NON_MET,2009,2008,2008-04-30,IX,131.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,1.825,M,GRWT_OTH_TRANS_EQP,2009,2008,2008-04-30,IX,119.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2004_05,0.9990000000000001,M,GRWT_PAPR_PRD,2009,2008,2008-04-30,IX,115.1
