DATAFLOW,AUDST,BASE_PER,FREQ,INDS_PROD_CLASS_RN,INDX_IP_TYP_RN,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COK_REF_PETR,IIP_DETAILED,2014,2013,2013-12-31,IX,111.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COMP_ELECT_OPT,IIP_DETAILED,2014,2013,2013-12-31,IX,107.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_ELECT_EQP,IIP_DETAILED,2014,2013,2013-12-31,IX,110.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FAB_MTL_PRD,IIP_DETAILED,2014,2013,2013-12-31,IX,107.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FOD_PRD,IIP_DETAILED,2014,2013,2013-12-31,IX,123.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FRN,IIP_DETAILED,2014,2013,2013-12-31,IX,147.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_GI,IIP_DETAILED,2014,2013,2013-12-31,IX,110.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_LTHR,IIP_DETAILED,2014,2013,2013-12-31,IX,118.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MACH_EQUIP,IIP_DETAILED,2014,2013,2013-12-31,IX,112.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MOTR_VHL,IIP_DETAILED,2014,2013,2013-12-31,IX,93.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_NON_MET,IIP_DETAILED,2014,2013,2013-12-31,IX,106.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_TRANS,IIP_DETAILED,2014,2013,2013-12-31,IX,104.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTH_MNF,IIP_DETAILED,2014,2013,2013-12-31,IX,99.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PHAR_PROD,IIP_DETAILED,2014,2013,2013-12-31,IX,122.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PPR_PROD,IIP_DETAILED,2014,2013,2013-12-31,IX,123.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PRNT_REP_MEDI,IIP_DETAILED,2014,2013,2013-12-31,IX,109.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_RUBR_PLA,IIP_DETAILED,2014,2013,2013-12-31,IX,116.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TOB_PRD,IIP_DETAILED,2014,2013,2013-12-31,IX,130.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TXTL,IIP_DETAILED,2014,2013,2013-12-31,IX,117.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_WEAR_APPRL,IIP_DETAILED,2014,2013,2013-12-31,IX,122.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_ELECTY,IIP_SEC_BASED,2014,2013,2013-12-31,IX,113.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_GEN_INDX,IIP_SEC_BASED,2014,2013,2013-12-31,IX,110.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_MNF,IIP_SEC_BASED,2014,2013,2013-12-31,IX,111.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CAP_GDS,IIP_USE_BASED,2014,2013,2013-12-31,IX,97.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CONS_DUR,IIP_USE_BASED,2014,2013,2013-12-31,IX,109.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CONS_NON_DUR,IIP_USE_BASED,2014,2013,2013-12-31,IX,119.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_INF_CONST_GDS,IIP_USE_BASED,2014,2013,2013-12-31,IX,111.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_INTL_GDS,IIP_USE_BASED,2014,2013,2013-12-31,IX,113.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_PRIM_GDS,IIP_USE_BASED,2014,2013,2013-12-31,IX,109.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_CHEM_PRD,IIP_DETAILED,2014,2013,2014-01-31,IX,143.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_COK_REF_NCL,IIP_DETAILED,2014,2013,2014-01-31,IX,149.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_ELECT_MACH,IIP_DETAILED,2014,2013,2014-01-31,IX,451.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FOD_BEV,IIP_DETAILED,2014,2013,2014-01-31,IX,238.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FRN_MANF,IIP_DETAILED,2014,2013,2014-01-31,IX,123.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FSB_MTL_PROD,IIP_DETAILED,2014,2013,2014-01-31,IX,185.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_INTR_GDS,IIP_DETAILED,2014,2013,2014-01-31,IX,158.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_LUG_HND_BAG,IIP_DETAILED,2014,2013,2014-01-31,IX,139.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MACH_EQP,IIP_DETAILED,2014,2013,2014-01-31,IX,223.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MED_OPT,IIP_DETAILED,2014,2013,2014-01-31,IX,122.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MOT_VEH,IIP_DETAILED,2014,2013,2014-01-31,IX,224.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OFF_ACC_COMP,IIP_DETAILED,2014,2013,2014-01-31,IX,84.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_NON_MET,IIP_DETAILED,2014,2013,2014-01-31,IX,175.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_TRANS_EQP,IIP_DETAILED,2014,2013,2014-01-31,IX,268.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PAPR_PRD,IIP_DETAILED,2014,2013,2014-01-31,IX,136.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PUB_PRN_REP,IIP_DETAILED,2014,2013,2014-01-31,IX,177.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RAD_TV_COMM,IIP_DETAILED,2014,2013,2014-01-31,IX,592.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RUB_PLA_PROD,IIP_DETAILED,2014,2013,2014-01-31,IX,174.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TEXT,IIP_DETAILED,2014,2013,2014-01-31,IX,152.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TOB_PRD,IIP_DETAILED,2014,2013,2014-01-31,IX,113.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_WEAR_APPR,IIP_DETAILED,2014,2013,2014-01-31,IX,219.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_WOD_PROD,IIP_DETAILED,2014,2013,2014-01-31,IX,144.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_ELECTY,IIP_SEC_BASED,2014,2013,2014-01-31,IX,171.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_GEN_INDX,IIP_SEC_BASED,2014,2013,2014-01-31,IX,184.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_MIN_QUAR,IIP_SEC_BASED,2014,2013,2014-01-31,IX,139.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_MNF,IIP_SEC_BASED,2014,2013,2014-01-31,IX,194.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_BAS_GDS,IIP_USE_BASED,2014,2013,2014-01-31,IX,167.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CAP_GDS,IIP_USE_BASED,2014,2013,2014-01-31,IX,240.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_DUR,IIP_USE_BASED,2014,2013,2014-01-31,IX,261.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_GDS,IIP_USE_BASED,2014,2013,2014-01-31,IX,206.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_NON_DUR,IIP_USE_BASED,2014,2013,2014-01-31,IX,184.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_INTL_GDS,IIP_USE_BASED,2014,2013,2014-01-31,IX,158.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_BEV,IIP_DETAILED,2014,2013,2014-01-31,IX,98.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_BSC_MTL,IIP_DETAILED,2014,2013,2014-01-31,IX,120.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_CHM_PRD,IIP_DETAILED,2014,2013,2014-01-31,IX,109.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COK_REF_PETR,IIP_DETAILED,2014,2013,2014-01-31,IX,110.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COMP_ELECT_OPT,IIP_DETAILED,2014,2013,2014-01-31,IX,117.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_ELECT_EQP,IIP_DETAILED,2014,2013,2014-01-31,IX,101.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FAB_MTL_PRD,IIP_DETAILED,2014,2013,2014-01-31,IX,107.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FOD_PRD,IIP_DETAILED,2014,2013,2014-01-31,IX,129.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FRN,IIP_DETAILED,2014,2013,2014-01-31,IX,104.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_GI,IIP_DETAILED,2014,2013,2014-01-31,IX,112.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_LTHR,IIP_DETAILED,2014,2013,2014-01-31,IX,122.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MACH_EQUIP,IIP_DETAILED,2014,2013,2014-01-31,IX,102.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MOTR_VHL,IIP_DETAILED,2014,2013,2014-01-31,IX,100.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_NON_MET,IIP_DETAILED,2014,2013,2014-01-31,IX,113.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_TRANS,IIP_DETAILED,2014,2013,2014-01-31,IX,112.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTH_MNF,IIP_DETAILED,2014,2013,2014-01-31,IX,120.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PHAR_PROD,IIP_DETAILED,2014,2013,2014-01-31,IX,114.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PPR_PROD,IIP_DETAILED,2014,2013,2014-01-31,IX,120.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PRNT_REP_MEDI,IIP_DETAILED,2014,2013,2014-01-31,IX,127.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_RUBR_PLA,IIP_DETAILED,2014,2013,2014-01-31,IX,114.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TOB_PRD,IIP_DETAILED,2014,2013,2014-01-31,IX,118.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TXTL,IIP_DETAILED,2014,2013,2014-01-31,IX,114.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_WEAR_APPRL,IIP_DETAILED,2014,2013,2014-01-31,IX,131.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_ELECTY,IIP_SEC_BASED,2014,2013,2014-01-31,IX,114.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_GEN_INDX,IIP_SEC_BASED,2014,2013,2014-01-31,IX,112.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_MNF,IIP_SEC_BASED,2014,2013,2014-01-31,IX,113.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CAP_GDS,IIP_USE_BASED,2014,2013,2014-01-31,IX,93.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CONS_DUR,IIP_USE_BASED,2014,2013,2014-01-31,IX,115.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CONS_NON_DUR,IIP_USE_BASED,2014,2013,2014-01-31,IX,118.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_INF_CONST_GDS,IIP_USE_BASED,2014,2013,2014-01-31,IX,120.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_INTL_GDS,IIP_USE_BASED,2014,2013,2014-01-31,IX,113.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_PRIM_GDS,IIP_USE_BASED,2014,2013,2014-01-31,IX,109.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_CHEM_PRD,IIP_DETAILED,2014,2013,2014-02-28,IX,128.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_COK_REF_NCL,IIP_DETAILED,2014,2013,2014-02-28,IX,140.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_ELECT_MACH,IIP_DETAILED,2014,2013,2014-02-28,IX,384.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FOD_BEV,IIP_DETAILED,2014,2013,2014-02-28,IX,226.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FRN_MANF,IIP_DETAILED,2014,2013,2014-02-28,IX,128.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FSB_MTL_PROD,IIP_DETAILED,2014,2013,2014-02-28,IX,185.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_INTR_GDS,IIP_DETAILED,2014,2013,2014-02-28,IX,150.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_LUG_HND_BAG,IIP_DETAILED,2014,2013,2014-02-28,IX,132.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MACH_EQP,IIP_DETAILED,2014,2013,2014-02-28,IX,242.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MED_OPT,IIP_DETAILED,2014,2013,2014-02-28,IX,104.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MOT_VEH,IIP_DETAILED,2014,2013,2014-02-28,IX,229.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OFF_ACC_COMP,IIP_DETAILED,2014,2013,2014-02-28,IX,95.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_NON_MET,IIP_DETAILED,2014,2013,2014-02-28,IX,164.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_TRANS_EQP,IIP_DETAILED,2014,2013,2014-02-28,IX,261.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PAPR_PRD,IIP_DETAILED,2014,2013,2014-02-28,IX,133.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PUB_PRN_REP,IIP_DETAILED,2014,2013,2014-02-28,IX,167.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RAD_TV_COMM,IIP_DETAILED,2014,2013,2014-02-28,IX,549.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RUB_PLA_PROD,IIP_DETAILED,2014,2013,2014-02-28,IX,170.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TEXT,IIP_DETAILED,2014,2013,2014-02-28,IX,145.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TOB_PRD,IIP_DETAILED,2014,2013,2014-02-28,IX,119.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_WEAR_APPR,IIP_DETAILED,2014,2013,2014-02-28,IX,128.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_WOD_PROD,IIP_DETAILED,2014,2013,2014-02-28,IX,140.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_ELECTY,IIP_SEC_BASED,2014,2013,2014-02-28,IX,156.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_GEN_INDX,IIP_SEC_BASED,2014,2013,2014-02-28,IX,172.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_MIN_QUAR,IIP_SEC_BASED,2014,2013,2014-02-28,IX,127.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,SEC_MNF,IIP_SEC_BASED,2014,2013,2014-02-28,IX,183.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_BAS_GDS,IIP_USE_BASED,2014,2013,2014-02-28,IX,156.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CAP_GDS,IIP_USE_BASED,2014,2013,2014-02-28,IX,235.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_DUR,IIP_USE_BASED,2014,2013,2014-02-28,IX,261.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_GDS,IIP_USE_BASED,2014,2013,2014-02-28,IX,190.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_CONS_NON_DUR,IIP_USE_BASED,2014,2013,2014-02-28,IX,162.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,USE_INTL_GDS,IIP_USE_BASED,2014,2013,2014-02-28,IX,150.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_BEV,IIP_DETAILED,2014,2013,2014-02-28,IX,97.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_BSC_MTL,IIP_DETAILED,2014,2013,2014-02-28,IX,115.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_CHM_PRD,IIP_DETAILED,2014,2013,2014-02-28,IX,100.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COK_REF_PETR,IIP_DETAILED,2014,2013,2014-02-28,IX,104.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_COMP_ELECT_OPT,IIP_DETAILED,2014,2013,2014-02-28,IX,112.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_ELECT_EQP,IIP_DETAILED,2014,2013,2014-02-28,IX,116.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FAB_MTL_PRD,IIP_DETAILED,2014,2013,2014-02-28,IX,109.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FOD_PRD,IIP_DETAILED,2014,2013,2014-02-28,IX,120.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_FRN,IIP_DETAILED,2014,2013,2014-02-28,IX,110.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_GI,IIP_DETAILED,2014,2013,2014-02-28,IX,106.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_LTHR,IIP_DETAILED,2014,2013,2014-02-28,IX,112.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MACH_EQUIP,IIP_DETAILED,2014,2013,2014-02-28,IX,101.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_MOTR_VHL,IIP_DETAILED,2014,2013,2014-02-28,IX,99.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_NON_MET,IIP_DETAILED,2014,2013,2014-02-28,IX,106.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTHR_TRANS,IIP_DETAILED,2014,2013,2014-02-28,IX,106.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_OTH_MNF,IIP_DETAILED,2014,2013,2014-02-28,IX,113.0
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PHAR_PROD,IIP_DETAILED,2014,2013,2014-02-28,IX,107.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PPR_PROD,IIP_DETAILED,2014,2013,2014-02-28,IX,111.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_PRNT_REP_MEDI,IIP_DETAILED,2014,2013,2014-02-28,IX,121.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_RUBR_PLA,IIP_DETAILED,2014,2013,2014-02-28,IX,109.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TOB_PRD,IIP_DETAILED,2014,2013,2014-02-28,IX,129.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_TXTL,IIP_DETAILED,2014,2013,2014-02-28,IX,107.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,MNF_WEAR_APPRL,IIP_DETAILED,2014,2013,2014-02-28,IX,118.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_ELECTY,IIP_SEC_BASED,2014,2013,2014-02-28,IX,104.9
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_GEN_INDX,IIP_SEC_BASED,2014,2013,2014-02-28,IX,106.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,SEC_MNF,IIP_SEC_BASED,2014,2013,2014-02-28,IX,108.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CAP_GDS,IIP_USE_BASED,2014,2013,2014-02-28,IX,98.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CONS_DUR,IIP_USE_BASED,2014,2013,2014-02-28,IX,110.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_CONS_NON_DUR,IIP_USE_BASED,2014,2013,2014-02-28,IX,111.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_INF_CONST_GDS,IIP_USE_BASED,2014,2013,2014-02-28,IX,114.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_INTL_GDS,IIP_USE_BASED,2014,2013,2014-02-28,IX,108.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2011_12,M,USE_PRIM_GDS,IIP_USE_BASED,2014,2013,2014-02-28,IX,101.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_CHEM_PRD,IIP_DETAILED,2014,2013,2014-03-31,IX,134.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_COK_REF_NCL,IIP_DETAILED,2014,2013,2014-03-31,IX,156.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_ELECT_MACH,IIP_DETAILED,2014,2013,2014-03-31,IX,477.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FOD_BEV,IIP_DETAILED,2014,2013,2014-03-31,IX,232.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FRN_MANF,IIP_DETAILED,2014,2013,2014-03-31,IX,124.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_FSB_MTL_PROD,IIP_DETAILED,2014,2013,2014-03-31,IX,233.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_INTR_GDS,IIP_DETAILED,2014,2013,2014-03-31,IX,160.3
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_LUG_HND_BAG,IIP_DETAILED,2014,2013,2014-03-31,IX,144.2
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MACH_EQP,IIP_DETAILED,2014,2013,2014-03-31,IX,318.6
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MED_OPT,IIP_DETAILED,2014,2013,2014-03-31,IX,136.8
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_MOT_VEH,IIP_DETAILED,2014,2013,2014-03-31,IX,236.4
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OFF_ACC_COMP,IIP_DETAILED,2014,2013,2014-03-31,IX,145.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_NON_MET,IIP_DETAILED,2014,2013,2014-03-31,IX,187.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_OTH_TRANS_EQP,IIP_DETAILED,2014,2013,2014-03-31,IX,270.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PAPR_PRD,IIP_DETAILED,2014,2013,2014-03-31,IX,144.5
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_PUB_PRN_REP,IIP_DETAILED,2014,2013,2014-03-31,IX,178.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RAD_TV_COMM,IIP_DETAILED,2014,2013,2014-03-31,IX,586.7
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_RUB_PLA_PROD,IIP_DETAILED,2014,2013,2014-03-31,IX,208.1
RBI:INX_INDS_PROD_RN(1.0),N_A,BY_2004_05,M,MNF_TEXT,IIP_DETAILED,2014,2013,2014-03-31,IX,149.5
