DATAFLOW,AUDST,FREQ,INDS_PRI_CHAR_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2004,2003,0,2004-03-31,INR,339720000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2004,2003,0,2004-03-31,INR,6795980000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2004,2003,0,2004-03-31,PN,2368602000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2004,2003,0,2004-03-31,PN,1840986000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2004,2003,0,2004-03-31,PN,7750150000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2004,2003,0,2004-03-31,PS,7803395.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2004,2003,0,2004-03-31,PN,129074.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2004,2003,0,2004-03-31,PS,6086908.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2004,2003,0,2004-03-31,INR,127100000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2004,2003,0,2004-03-31,INR,1648210000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2004,2003,0,2004-03-31,INR,2029540000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2004,2003,0,2004-03-31,INR,2897760000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2004,2003,0,2004-03-31,INR,923660000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2004,2003,0,2004-03-31,PN,11357430000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2004,2003,0,2004-03-31,INR,87840000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2004,2003,0,2004-03-31,INR,41610000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2004,2003,0,2004-03-31,PS,7870081.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2004,2003,0,2004-03-31,INR,583370000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2004,2003,0,2004-03-31,PN,10396230000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2004,2003,0,2004-03-31,PN,166540000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2004,2003,0,2004-03-31,INR,12874010000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2004,2003,0,2004-03-31,INR,304780000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2004,2003,0,2004-03-31,INR,1192300000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2004,2003,0,2004-03-31,INR,53340000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2005,2004,0,2005-03-31,PN,46270000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2005,2004,0,2005-03-31,PN,237750000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2005,2004,0,2005-03-31,PN,64200000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2005,2004,0,2005-03-31,INR,497130000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2005,2004,0,2005-03-31,INR,5130690000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2005,2004,0,2005-03-31,PN,858540000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2005,2004,0,2005-03-31,INR,1100730000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2005,2004,0,2005-03-31,INR,752500000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2005,2004,0,2005-03-31,INR,324540000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2005,2004,0,2005-03-31,INR,7594180000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2005,2004,0,2005-03-31,PN,2544598000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2005,2004,0,2005-03-31,PN,1995220000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2005,2004,0,2005-03-31,PN,10243470000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2005,2004,0,2005-03-31,PS,8383278.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2005,2004,0,2005-03-31,PN,136353.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2005,2004,0,2005-03-31,PS,6599298.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2005,2004,0,2005-03-31,INR,255370000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2005,2004,0,2005-03-31,INR,2229150000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2005,2004,0,2005-03-31,INR,2599070000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2005,2004,0,2005-03-31,INR,3346340000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2005,2004,0,2005-03-31,INR,1446020000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2005,2004,0,2005-03-31,PN,14452030000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2005,2004,0,2005-03-31,INR,139070000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2005,2004,0,2005-03-31,INR,45380000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2005,2004,0,2005-03-31,PS,8453624.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2005,2004,0,2005-03-31,INR,644060000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2005,2004,0,2005-03-31,PN,13629410000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2005,2004,0,2005-03-31,PN,348220000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2005,2004,0,2005-03-31,INR,16725610000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2005,2004,0,2005-03-31,INR,336350000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2005,2004,0,2005-03-31,INR,1600540000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2005,2004,0,2005-03-31,INR,58310000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2006,2005,0,2006-03-31,PN,151700000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2006,2005,0,2006-03-31,PN,217810000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2006,2005,0,2006-03-31,PN,85400000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2006,2005,0,2006-03-31,INR,528330000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2006,2005,0,2006-03-31,INR,6069400000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2006,2005,0,2006-03-31,PN,966300000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2006,2005,0,2006-03-31,INR,1715670000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2006,2005,0,2006-03-31,INR,1260770000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2006,2005,0,2006-03-31,INR,333980000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2006,2005,0,2006-03-31,INR,9015790000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2006,2005,0,2006-03-31,PN,2739729000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2006,2005,0,2006-03-31,PN,2154187000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2006,2005,0,2006-03-31,PN,12042840000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2006,2005,0,2006-03-31,PS,9038523.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2006,2005,0,2006-03-31,PN,140160.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2006,2005,0,2006-03-31,PS,7136097.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2006,2005,0,2006-03-31,INR,732440000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2006,2005,0,2006-03-31,INR,2731670000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2006,2005,0,2006-03-31,INR,3118640000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2006,2005,0,2006-03-31,INR,3515070000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2006,2005,0,2006-03-31,INR,1844630000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2006,2005,0,2006-03-31,PN,16975520000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2006,2005,0,2006-03-31,INR,85730000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2006,2005,0,2006-03-31,INR,52990000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2006,2005,0,2006-03-31,PS,9111680.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2006,2005,0,2006-03-31,INR,740080000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2006,2005,0,2006-03-31,PN,15436580000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2006,2005,0,2006-03-31,PN,454900000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2006,2005,0,2006-03-31,INR,19083550000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2006,2005,0,2006-03-31,INR,376640000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2006,2005,0,2006-03-31,INR,1844630000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2006,2005,0,2006-03-31,INR,61230000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2007,2006,0,2007-03-31,PN,164650000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2007,2006,0,2007-03-31,PN,292620000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2007,2006,0,2007-03-31,PN,92780000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2007,2006,0,2007-03-31,INR,644550000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2007,2006,0,2007-03-31,INR,7151310000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2007,2006,0,2007-03-31,PN,1200670000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2007,2006,0,2007-03-31,INR,1993300000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2007,2006,0,2007-03-31,INR,1443250000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2007,2006,0,2007-03-31,INR,413110000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2007,2006,0,2007-03-31,INR,10715040000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2007,2006,0,2007-03-31,PN,3034322000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2007,2006,0,2007-03-31,PN,2383707000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2007,2006,0,2007-03-31,PN,15117710000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2007,2006,0,2007-03-31,PS,10252148
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2007,2006,0,2007-03-31,PN,144710.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2007,2006,0,2007-03-31,PS,7880536.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2007,2006,0,2007-03-31,INR,798700000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2007,2006,0,2007-03-31,INR,3480100000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2007,2006,0,2007-03-31,INR,3957250000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2007,2006,0,2007-03-31,INR,4285890000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2007,2006,0,2007-03-31,INR,2414250000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2007,2006,0,2007-03-31,PN,21286360000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2007,2006,0,2007-03-31,INR,103000000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2007,2006,0,2007-03-31,INR,64040000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2007,2006,0,2007-03-31,PS,10328434
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2007,2006,0,2007-03-31,INR,887510000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2007,2006,0,2007-03-31,PN,19483680000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2007,2006,0,2007-03-31,PN,550050000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2007,2006,0,2007-03-31,INR,24085480000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2007,2006,0,2007-03-31,INR,442910000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2007,2006,0,2007-03-31,INR,2821890000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2007,2006,0,2007-03-31,INR,75340000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2008,2007,0,2008-03-31,PN,243790000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2008,2007,0,2008-03-31,PN,495270000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2008,2007,0,2008-03-31,PN,106020000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2008,2007,0,2008-03-31,INR,711640000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2008,2007,0,2008-03-31,INR,8451320000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2008,2007,0,2008-03-31,PN,1295620000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2008,2007,0,2008-03-31,INR,2622990000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2008,2007,0,2008-03-31,INR,1777910000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2008,2007,0,2008-03-31,INR,514870000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2008,2007,0,2008-03-31,INR,12801260000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2008,2007,0,2008-03-31,PN,3144881000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2008,2007,0,2008-03-31,PN,2477465000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2008,2007,0,2008-03-31,PN,17528870000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2008,2007,0,2008-03-31,PS,10378495
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2008,2007,0,2008-03-31,PN,146385.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2008,2007,0,2008-03-31,PS,8198110.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2008,2007,0,2008-03-31,INR,1066270000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2008,2007,0,2008-03-31,INR,4226000000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2008,2007,0,2008-03-31,INR,4815930000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2008,2007,0,2008-03-31,INR,4539960000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2008,2007,0,2008-03-31,INR,2975760000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2008,2007,0,2008-03-31,PN,24707170000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2008,2007,0,2008-03-31,INR,110650000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2008,2007,0,2008-03-31,INR,75050000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2008,2007,0,2008-03-31,PS,10452535
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2008,2007,0,2008-03-31,INR,1054430000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2008,2007,0,2008-03-31,PN,22229530000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2008,2007,0,2008-03-31,PN,845080000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2008,2007,0,2008-03-31,INR,27757090000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2008,2007,0,2008-03-31,INR,510300000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2008,2007,0,2008-03-31,INR,3169530000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2008,2007,0,2008-03-31,INR,85160000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2009,2008,0,2009-03-31,PN,67980000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2009,2008,0,2009-03-31,PN,197470000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2009,2008,0,2009-03-31,PN,90940000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2009,2008,0,2009-03-31,INR,835460000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2009,2008,0,2009-03-31,INR,10559660000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2009,2008,0,2009-03-31,PN,1521620000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2009,2008,0,2009-03-31,INR,2615850000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2009,2008,0,2009-03-31,INR,2259470000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2009,2008,0,2009-03-31,INR,686800000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2009,2008,0,2009-03-31,INR,15351780000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2009,2008,0,2009-03-31,PN,3386622000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2009,2008,0,2009-03-31,PN,2660547000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2009,2008,0,2009-03-31,PN,20659820000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2009,2008,0,2009-03-31,PS,11252793
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2009,2008,0,2009-03-31,PN,155321.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2009,2008,0,2009-03-31,PS,8776745.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2009,2008,0,2009-03-31,INR,1424010000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2009,2008,0,2009-03-31,INR,4493270000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2009,2008,0,2009-03-31,INR,5277660000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2009,2008,0,2009-03-31,INR,5364190000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2009,2008,0,2009-03-31,INR,2969910000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2009,2008,0,2009-03-31,PN,28631480000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2009,2008,0,2009-03-31,INR,128410000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2009,2008,0,2009-03-31,INR,97580000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2009,2008,0,2009-03-31,PS,11327485
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2009,2008,0,2009-03-31,INR,1294410000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2009,2008,0,2009-03-31,PN,26614860000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2009,2008,0,2009-03-31,PN,356380000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2009,2008,0,2009-03-31,INR,32727980000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2009,2008,0,2009-03-31,INR,597720000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2009,2008,0,2009-03-31,INR,3112330000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2009,2008,0,2009-03-31,INR,100540000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2010,2009,0,2010-03-31,PN,212830000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2010,2009,0,2010-03-31,PN,532390000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2010,2009,0,2010-03-31,PN,190220000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2010,2009,0,2010-03-31,INR,1050690000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2010,2009,0,2010-03-31,INR,13521840000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2010,2009,0,2010-03-31,PN,1616000000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2010,2009,0,2010-03-31,INR,3618450000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2010,2009,0,2010-03-31,INR,2683010000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2010,2009,0,2010-03-31,INR,733180000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2010,2009,0,2010-03-31,INR,19330540000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2010,2009,0,2010-03-31,PN,3574683000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2010,2009,0,2010-03-31,PN,2783026000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2010,2009,0,2010-03-31,PN,24090960000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2010,2009,0,2010-03-31,PS,11722631
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2010,2009,0,2010-03-31,PN,158877.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2010,2009,0,2010-03-31,PS,9157802.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2010,2009,0,2010-03-31,INR,1632320000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2010,2009,0,2010-03-31,INR,5067910000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2010,2009,0,2010-03-31,INR,5921140000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2010,2009,0,2010-03-31,INR,6630100000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2010,2009,0,2010-03-31,INR,3329310000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2010,2009,0,2010-03-31,PN,33061420000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2010,2009,0,2010-03-31,INR,149400000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2010,2009,0,2010-03-31,INR,120050000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2010,2009,0,2010-03-31,PS,11792055
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2010,2009,0,2010-03-31,INR,1470070000000
