DATAFLOW,AUDST,FIN_ASS_RN,FREQ,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_PRV_PEN_FND,AFY,CURR_PRC,1991,1990,0,1991-03-31,INR,111550000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_LIF_INS_FND,AFY,CURR_PRC,1991,1990,0,1991-03-31,INR,55990000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_UNIT_UTI,AFY,CURR_PRC,1990,1989,0,1990-03-31,INR,21790000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_BNK_DEP,AFY,CURR_PRC,1990,1989,0,1990-03-31,INR,139870000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_TRD_DB_NET,AFY,CURR_PRC,1990,1989,0,1990-03-31,INR,-7630000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_PRV_PEN_FND,AFY,CURR_PRC,1990,1989,0,1990-03-31,INR,95080000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_SHAR_DEBN,AFY,CURR_PRC,1990,1989,0,1990-03-31,INR,26550000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_LIF_INS_FND,AFY,CURR_PRC,1990,1989,0,1990-03-31,INR,44150000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CURR,AFY,CURR_PRC,1990,1989,0,1990-03-31,INR,76550000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_NON_BNK_DEP,AFY,CURR_PRC,1990,1989,0,1990-03-31,INR,18390000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CLM_GOV,AFY,CURR_PRC,1990,1989,0,1990-03-31,INR,67580000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CHNG_FIN_ASS,AFY,CURR_PRC,1990,1989,0,1990-03-31,INR,482330000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_LIF_INS_FND,AFY,CURR_PRC,1989,1988,0,1989-03-31,INR,34230000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CURR,AFY,CURR_PRC,1989,1988,0,1989-03-31,INR,42560000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CHNG_FIN_ASS,AFY,CURR_PRC,1989,1988,0,1989-03-31,INR,399580000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_PRV_PEN_FND,AFY,CURR_PRC,1989,1988,0,1989-03-31,INR,75520000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_UNIT_UTI,AFY,CURR_PRC,1989,1988,0,1989-03-31,INR,14270000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CLM_GOV,AFY,CURR_PRC,1989,1988,0,1989-03-31,INR,54780000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_NON_BNK_DEP,AFY,CURR_PRC,1989,1988,0,1989-03-31,INR,15800000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_SHAR_DEBN,AFY,CURR_PRC,1989,1988,0,1989-03-31,INR,11360000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_TRD_DB_NET,AFY,CURR_PRC,1989,1988,0,1989-03-31,INR,3590000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_BNK_DEP,AFY,CURR_PRC,1989,1988,0,1989-03-31,INR,147470000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_LIF_INS_FND,AFY,CURR_PRC,1988,1987,0,1988-03-31,INR,25890000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CHNG_FIN_ASS,AFY,CURR_PRC,1988,1987,0,1988-03-31,INR,361060000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CLM_GOV,AFY,CURR_PRC,1988,1987,0,1988-03-31,INR,36800000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_PRV_PEN_FND,AFY,CURR_PRC,1988,1987,0,1988-03-31,INR,65090000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CURR,AFY,CURR_PRC,1988,1987,0,1988-03-31,INR,48150000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_BNK_DEP,AFY,CURR_PRC,1988,1987,0,1988-03-31,INR,146740000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_UNIT_UTI,AFY,CURR_PRC,1988,1987,0,1988-03-31,INR,11960000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_SHAR_DEBN,AFY,CURR_PRC,1988,1987,0,1988-03-31,INR,8130000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_NON_BNK_DEP,AFY,CURR_PRC,1988,1987,0,1988-03-31,INR,13260000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_TRD_DB_NET,AFY,CURR_PRC,1988,1987,0,1988-03-31,INR,5040000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_BNK_DEP,AFY,CURR_PRC,1987,1986,0,1987-03-31,INR,145100000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CHNG_FIN_ASS,AFY,CURR_PRC,1987,1986,0,1987-03-31,INR,318490000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_NON_BNK_DEP,AFY,CURR_PRC,1987,1986,0,1987-03-31,INR,15120000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CURR,AFY,CURR_PRC,1987,1986,0,1987-03-31,INR,30900000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_PRV_PEN_FND,AFY,CURR_PRC,1987,1986,0,1987-03-31,INR,50550000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_LIF_INS_FND,AFY,CURR_PRC,1987,1986,0,1987-03-31,INR,21590000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CLM_GOV,AFY,CURR_PRC,1987,1986,0,1987-03-31,INR,30920000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_TRD_DB_NET,AFY,CURR_PRC,1987,1986,0,1987-03-31,INR,-2800000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_UNIT_UTI,AFY,CURR_PRC,1987,1986,0,1987-03-31,INR,9430000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_SHAR_DEBN,AFY,CURR_PRC,1987,1986,0,1987-03-31,INR,17680000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CHNG_FIN_ASS,AFY,CURR_PRC,1986,1985,0,1986-03-31,INR,255620000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_TRD_DB_NET,AFY,CURR_PRC,1986,1985,0,1986-03-31,INR,-440000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_NON_BNK_DEP,AFY,CURR_PRC,1986,1985,0,1986-03-31,INR,14230000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CURR,AFY,CURR_PRC,1986,1985,0,1986-03-31,INR,22200000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_SHAR_DEBN,AFY,CURR_PRC,1986,1985,0,1986-03-31,INR,13940000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_LIF_INS_FND,AFY,CURR_PRC,1986,1985,0,1986-03-31,INR,17790000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_BNK_DEP,AFY,CURR_PRC,1986,1985,0,1986-03-31,INR,106030000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_UNIT_UTI,AFY,CURR_PRC,1986,1985,0,1986-03-31,INR,5860000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_CLM_GOV,AFY,CURR_PRC,1986,1985,0,1986-03-31,INR,34130000000
RBI:CHG_FIN_ASS_HOUSE_SEC_RN(1.0),N_A,FA_PRV_PEN_FND,AFY,CURR_PRC,1986,1985,0,1986-03-31,INR,41880000000
