DATAFLOW,AUDST,BASE_PER,CLASS_EXP_RN,FREQ,MET_CALC_RN,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,QFY,MRKT_CST,CNST_PRC,2005,2004,0,2005-03-31,INR,2634590000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,QFY,MRKT_CST,CURR_PRC,2005,2004,0,2005-03-31,INR,2659730000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2005,2004,0,2005-03-31,INR,1755370000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2005,2004,0,2005-03-31,INR,1757750000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,QFY,MRKT_CST,CNST_PRC,2005,2004,0,2005-03-31,INR,4937850000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,QFY,MRKT_CST,CURR_PRC,2005,2004,0,2005-03-31,INR,4990760000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,QFY,MRKT_CST,CNST_PRC,2005,2004,0,2005-03-31,INR,113180000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,QFY,MRKT_CST,CURR_PRC,2005,2004,0,2005-03-31,INR,114170000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,154890000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,221190000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,-163560000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,167000000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,1432770000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,1536050000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,6535100000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,8113850000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,572560000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,712790000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,1859040000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,2457060000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,1446550000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,1887940000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,4059310000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,4817950000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,66660000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,89740000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,238390000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,245150000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,105050000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,150250000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,1581980000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,1536050000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,8192260000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,8369900000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,753620000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,762250000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,2426240000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,2476540000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,1970430000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,1887940000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,4972970000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,5000920000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-06-30,INR,84430000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-06-30,INR,86690000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,160080000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,229550000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,68330000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,-86980000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,1046100000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,1580040000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,6533360000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,8253770000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,715240000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,909250000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,1989870000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,2656520000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,1467090000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,1924570000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,3935890000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,4774930000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,84950000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,115020000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,245470000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,251460000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,-147200000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,-101730000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,1594130000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,1580040000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,8220920000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,8553370000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,941420000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,972340000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,2569980000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,2653510000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,1964660000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,1924570000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,4879920000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,5016070000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-09-30,INR,101870000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-09-30,INR,106260000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,167560000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,241580000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,26320000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,-46580000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,1409420000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,1842640000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,7511520000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,9586050000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,760730000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,985960000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,2118090000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,2852310000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,1670620000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,2113290000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,4613980000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,5705320000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,86040000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,118110000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,256640000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,263140000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,-197550000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,-169320000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,1836910000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,1842640000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,9266960000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,9762260000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,1001310000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,1054370000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,2748860000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,2859480000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,2130010000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,2113290000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,5647880000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,5916910000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2005-12-31,INR,102920000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2005-12-31,INR,108310000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,178750000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,256630000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,128020000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,28680000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,1680640000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,2162140000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,7869430000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,9913780000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,884130000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,1147620000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,2347700000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,3160130000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,1705570000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,2208860000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,4262010000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,5276400000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,93750000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,91040000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,274610000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,284140000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,-133180000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,-135660000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,2161230000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,2162140000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,9752300000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,QFY,MRKT_CST,CURR_PRC,2006,2005,0,2006-03-31,INR,10248170000000
RBI:QTR_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,QFY,MRKT_CST,CNST_PRC,2006,2005,0,2006-03-31,INR,1163720000000
