DATAFLOW,AUDST,BASE_PER,FREQ,NAT_INC_INDC_RN,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_FAC_INC_ABR,CNST_PRC,2001,2000,0,2001-03-31,INR,-224280000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_FAC_INC_ABR,CURR_PRC,2001,2000,0,2001-03-31,INR,-227330000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_FACT_PRC,CNST_PRC,2001,2000,0,2001-03-31,INR,16480180000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_FACT_PRC,CURR_PRC,2001,2000,0,2001-03-31,INR,17004660000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_MARK_PRC,CNST_PRC,2001,2000,0,2001-03-31,INR,18144280000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_MARK_PRC,CURR_PRC,2001,2000,0,2001-03-31,INR,18777630000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PERS_DIS_INC,CURR_PRC,2001,2000,0,2001-03-31,INR,17732500000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_GNP_FACT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,180740000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_GNP_FACT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,186681400000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_NNI_FACT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,161730000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_NNI_FACT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,166880000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE,CNST_PRC,2001,2000,0,2001-03-31,INR,12938220000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE,CURR_PRC,2001,2000,0,2001-03-31,INR,13392740000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE_DOM,CNST_PRC,2001,2000,0,2001-03-31,INR,13034350000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE_DOM,CURR_PRC,2001,2000,0,2001-03-31,INR,13455830000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_POPL,CURR_PRC,2001,2000,0,2001-03-31,INR,1019000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CNST_PRC,2001,2000,0,2001-03-31,INR,2441160000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CURR_PRC,2001,2000,0,2001-03-31,INR,2068920000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,23484810000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,20007430000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,25597110000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,21774130000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CNST_PRC,2001,2000,0,2001-03-31,INR,5732210000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CURR_PRC,2001,2000,0,2001-03-31,INR,4888710000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CNST_PRC,2001,2000,0,2001-03-31,INR,23246810000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CURR_PRC,2001,2000,0,2001-03-31,INR,19780100000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CNST_PRC,2001,2000,0,2001-03-31,INR,25359110000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CURR_PRC,2001,2000,0,2001-03-31,INR,21546800000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CNST_PRC,2001,2000,0,2001-03-31,INR,6300560000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CURR_PRC,2001,2000,0,2001-03-31,INR,5282990000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_SAV,CURR_PRC,2001,2000,0,2001-03-31,INR,5155450000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CNST_PRC,2001,2000,0,2001-03-31,INR,2112300000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CURR_PRC,2001,2000,0,2001-03-31,INR,1766700000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,21043650000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,17938510000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,23155950000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,19705210000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,4781110000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,4014590000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDS,CURR_PRC,2001,2000,0,2001-03-31,INR,3086530000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DISP_INC,CURR_PRC,2001,2000,0,2001-03-31,INR,20065988627600
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DOM_CAP_FRM,CNST_PRC,2001,2000,0,2001-03-31,INR,3859400000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DOM_CAP_FRM,CURR_PRC,2001,2000,0,2001-03-31,INR,3214070000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_FAC_INC_ABR,CNST_PRC,2001,2000,0,2001-03-31,INR,-238000000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_FAC_INC_ABR,CURR_PRC,2001,2000,0,2001-03-31,INR,-227330000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_FACT_PRC,CNST_PRC,2001,2000,0,2001-03-31,INR,20805650000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_FACT_PRC,CURR_PRC,2001,2000,0,2001-03-31,INR,17711180000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_MARK_PRC,CNST_PRC,2001,2000,0,2001-03-31,INR,22917950000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NNP_MARK_PRC,CURR_PRC,2001,2000,0,2001-03-31,INR,19477840000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PERS_DIS_INC,CURR_PRC,2001,2000,0,2001-03-31,INR,18314920000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_GNP_FACT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,228130000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_GNP_FACT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,19411.285574092246
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_NNI_FACT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,204180000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_PER_CAP_NNI_FACT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,17380.94210009814
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_POPL,CURR_PRC,2001,2000,0,2001-03-31,INR,1019000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_CONS_FX_CAP,CNST_PRC,2001,2000,0,2001-03-31,INR,3622116168080
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_CONS_FX_CAP,CURR_PRC,2001,2000,0,2001-03-31,INR,2150050161310
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GDP,CNST_PRC,2001,2000,0,2001-03-31,INR,43267358976310
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GDP,CURR_PRC,2001,2000,0,2001-03-31,INR,21398856906320
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNI,CNST_PRC,2001,2000,0,2001-03-31,INR,42869096487260.01
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GNI,CURR_PRC,2001,2000,0,2001-03-31,INR,21171526906320
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_CAP_FRM,CNST_PRC,2001,2000,0,2001-03-31,INR,9820579046200
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_CAP_FRM,CURR_PRC,2001,2000,0,2001-03-31,INR,5617032957600
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_NAT_DISP_INC,CURR_PRC,2001,2000,0,2001-03-31,INR,21759636906320
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GROSS_SAV,CURR_PRC,2001,2000,0,2001-03-31,INR,5315234138530
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GVA_BAS_PRC,CNST_PRC,2001,2000,0,2001-03-31,INR,40248306858840
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_GVA_BAS_PRC,CURR_PRC,2001,2000,0,2001-03-31,INR,19555181447520
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NDP,CNST_PRC,2001,2000,0,2001-03-31,INR,39645242808220
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NDP,CURR_PRC,2001,2000,0,2001-03-31,INR,19248806745000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_CAP_FRM,CNST_PRC,2001,2000,0,2001-03-31,INR,6198462878120
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_CAP_FRM,CURR_PRC,2001,2000,0,2001-03-31,INR,3466982796290
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_DISP_INC,CURR_PRC,2001,2000,0,2001-03-31,INR,19609586745000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_SAV,CURR_PRC,2001,2000,0,2001-03-31,INR,3165183977220
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_TAX_PRODCTS,CNST_PRC,2001,2000,0,2001-03-31,INR,3019052117460
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NET_TAX_PRODCTS,CURR_PRC,2001,2000,0,2001-03-31,INR,1843675458800
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNI,CNST_PRC,2001,2000,0,2001-03-31,INR,39246980319180
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_NNI,CURR_PRC,2001,2000,0,2001-03-31,INR,19021476745000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_OTH_CURR_TRANSF,CURR_PRC,2001,2000,0,2001-03-31,INR,588110000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GDP,CNST_PRC,2001,2000,0,2001-03-31,INR,42460.607435
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GDP,CURR_PRC,2001,2000,0,2001-03-31,INR,20999.859574
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNDI,CURR_PRC,2001,2000,0,2001-03-31,INR,21353.912568
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI,CNST_PRC,2001,2000,0,2001-03-31,INR,42069.770841
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_GNI,CURR_PRC,2001,2000,0,2001-03-31,INR,20776.768308
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_NNI,CNST_PRC,2001,2000,0,2001-03-31,INR,38515.191677
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_NNI,CURR_PRC,2001,2000,0,2001-03-31,INR,18666.807404
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_PFCE,CNST_PRC,2001,2000,0,2001-03-31,INR,26092.645114
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PER_CAP_PFCE,CURR_PRC,2001,2000,0,2001-03-31,INR,13385.096533
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_POPL,CURR_PRC,2001,2000,0,2001-03-31,INR,1019000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PRI_INC_RCV_ROW_NET,CNST_PRC,2001,2000,0,2001-03-31,INR,-398262489050
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2011_12,AFY,NII_PRI_INC_RCV_ROW_NET,CURR_PRC,2001,2000,0,2001-03-31,INR,-227330000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_CONS_FX_CAP,CNST_PRC,2002,2001,0,2002-03-31,INR,2084690000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_CONS_FX_CAP,CURR_PRC,2002,2001,0,2002-03-31,INR,2282980000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_FACT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,19726060000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_FACT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,20977260000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_MARK_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,21366510000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_MARK_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,22789520000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_PUB_SEC,CNST_PRC,2002,2001,0,2002-03-31,INR,4909760000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GDP_PUB_SEC,CURR_PRC,2002,2001,0,2002-03-31,INR,5237810000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GFCE,CNST_PRC,2002,2001,0,2002-03-31,INR,2608790000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GFCE,CURR_PRC,2002,2001,0,2002-03-31,INR,2817860000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GNP_FACT_PRC,CNST_PRC,2002,2001,0,2002-03-31,INR,19524670000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GNP_FACT_PRC,CURR_PRC,2002,2001,0,2002-03-31,INR,20776580000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GNP_MARK_PRC,CNST_PRC,2002,2001,0,2002-03-31,INR,21165120000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GNP_MARK_PRC,CURR_PRC,2002,2001,0,2002-03-31,INR,22588840000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GROSS_DOM_CAP_FRM,CNST_PRC,2002,2001,0,2002-03-31,INR,4744490000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GROSS_DOM_CAP_FRM,CURR_PRC,2002,2001,0,2002-03-31,INR,5206560000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_GROSS_DOM_SAV,CURR_PRC,2002,2001,0,2002-03-31,INR,5348850000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_IND_TX_LES_SUB,CNST_PRC,2002,2001,0,2002-03-31,INR,1640450000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_IND_TX_LES_SUB,CURR_PRC,2002,2001,0,2002-03-31,INR,1812260000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_FACT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,17641370000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_FACT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,18694290000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_MARK_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,19281820000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_MARK_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,20506550000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_PUB_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,4134340000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDP_PUB_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,4394140000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NDS,CURR_PRC,2002,2001,0,2002-03-31,INR,3065880000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_DISP_INC,CURR_PRC,2002,2001,0,2002-03-31,INR,21039490000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_DOM_CAP_FRM,CNST_PRC,2002,2001,0,2002-03-31,INR,2659800000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_DOM_CAP_FRM,CURR_PRC,2002,2001,0,2002-03-31,INR,2923590000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_FAC_INC_ABR,CNST_PRC,2002,2001,0,2002-03-31,INR,-201390000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NET_FAC_INC_ABR,CURR_PRC,2002,2001,0,2002-03-31,INR,-200680000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_FACT_PRC,CNST_PRC,2002,2001,0,2002-03-31,INR,17439980000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_FACT_PRC,CURR_PRC,2002,2001,0,2002-03-31,INR,18493610000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_MARK_PRC,CNST_PRC,2002,2001,0,2002-03-31,INR,19080430000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_NNP_MARK_PRC,CURR_PRC,2002,2001,0,2002-03-31,INR,20305870000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PERS_DIS_INC,CURR_PRC,2002,2001,0,2002-03-31,INR,19548390000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_GNP_FACT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,187690000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_GNP_FACT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,199774853200
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_NNI_FACT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,167690000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PER_CAP_NNI_FACT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,177820000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE,CNST_PRC,2002,2001,0,2002-03-31,INR,13733550000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE,CURR_PRC,2002,2001,0,2002-03-31,INR,14671950000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE_DOM,CNST_PRC,2002,2001,0,2002-03-31,INR,13779190000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_PFCE_DOM,CURR_PRC,2002,2001,0,2002-03-31,INR,14703020000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_1999_2000,AFY,NII_POPL,CURR_PRC,2002,2001,0,2002-03-31,INR,1040000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CNST_PRC,2002,2001,0,2002-03-31,INR,2599440000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_CONS_FX_CAP,CURR_PRC,2002,2001,0,2002-03-31,INR,2288500000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,24749620000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_FACT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,21752600000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,26831900000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_MARK_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,23558450000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CNST_PRC,2002,2001,0,2002-03-31,INR,6061890000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GDP_PUB_SEC,CURR_PRC,2002,2001,0,2002-03-31,INR,5324060000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CNST_PRC,2002,2001,0,2002-03-31,INR,24535910000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_FACT_PRC,CURR_PRC,2002,2001,0,2002-03-31,INR,21551920000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CNST_PRC,2002,2001,0,2002-03-31,INR,26618190000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GNP_MARK_PRC,CURR_PRC,2002,2001,0,2002-03-31,INR,23357770000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CNST_PRC,2002,2001,0,2002-03-31,INR,6588270000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_CAP_FRM,CURR_PRC,2002,2001,0,2002-03-31,INR,5711460000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_GROSS_DOM_SAV,CURR_PRC,2002,2001,0,2002-03-31,INR,5853750000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CNST_PRC,2002,2001,0,2002-03-31,INR,2082280000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_IND_TX_LES_SUB,CURR_PRC,2002,2001,0,2002-03-31,INR,1805850000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,22150180000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_FACT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,19464110000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,24232460000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_MARK_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,21269960000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,5088430000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDP_PUB_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,4389850000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NDS,CURR_PRC,2002,2001,0,2002-03-31,INR,3565260000000
RBI:MACRO_ECN_AGG_RN(1.0),N_A,BY_2004_05,AFY,NII_NET_DISP_INC,CURR_PRC,2002,2001,0,2002-03-31,INR,21802905585450
