DATAFLOW,AUDST,BASE_PER,CLASS_EXP_RN,FREQ,MET_CALC_RN,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,5028509823260
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,2781260000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,43267358976310
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,21398856906320
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,5022032980170
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,2556700215360
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,9885944057910
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,5568364503420
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,5719378730040.001
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,2975230000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,26588405370870
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,13639413367270
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,2001,2000,0,2001-03-31,INR,327596981070
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,2001,2000,0,2001-03-31,INR,151036265950
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,-13830000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,-13250000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,321820000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,296070000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,2806260000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,2907570000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,21366500000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,22789520000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,2608790000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,2817860000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,4900090000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,5381800000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,2854440000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,3110500000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,13739580000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,14671960000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,134890000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,141870000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,-34810000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,-19710000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,440880000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,-566940000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,3372210000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,2907570000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,26802800000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,23483300000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,3323690000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,2911890000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,6821430000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,5902400000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,4016190000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,3110500000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,16732090000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,15316720000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,163490000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,141870000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,-61816174020
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,-151181787320
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,5245214686950
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,2907570000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,45354561776640
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,23152429571010
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,5140216521890
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,2723061402050
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,12079657341479.998
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,6930056908180
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,5887771456779.999
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,3110500000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,28171185861360.004
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,14851555987860
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,2002,2001,0,2002-03-31,INR,309982813030
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,2002,2001,0,2002-03-31,INR,145527812080
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,184950000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,198400000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,-295280000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,186080000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,3397960000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,3555560000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,22171340000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,24545610000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,2599600000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,2909780000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,5233100000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,5850100000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,3205350000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,3799810000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,14133970000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,15513650000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,129300000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,139570000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,200490000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,182000000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,586090000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,-560000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,4083240000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,3555560000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,27850130000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,25306630000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,3317530000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,3015730000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,6791700000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,6011200000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,4498000000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,3799810000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,17212380000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,16202930000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,156710000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,139570000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,356055222010
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,335108067630
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,0.0
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,6351168351359.999
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,3555560000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,47079838113700
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,24926137846820
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,5130694334500
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,2820166933139.9995
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,11993003396140
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,7062204189460.001
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,6594116763810
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,3799810000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,28979833710880
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,15710856634509.998
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,2003,2002,0,2003-03-31,INR,297127693620
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2011_12,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,2003,2002,0,2003-03-31,INR,143168511540
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,2004,2003,0,2004-03-31,INR,170120000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,2004,2003,0,2004-03-31,INR,257590000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CNST_PRC,2004,2003,0,2004-03-31,INR,-198940000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_DISCP,AFY,MRKT_CST,CURR_PRC,2004,2003,0,2004-03-31,INR,49660000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2004,2003,0,2004-03-31,INR,3723560000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_EXP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2004,2003,0,2004-03-31,INR,4174250000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CNST_PRC,2004,2003,0,2004-03-31,INR,24027280000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GDP_MARK_CST,AFY,MRKT_CST,CURR_PRC,2004,2003,0,2004-03-31,INR,27546200000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CNST_PRC,2004,2003,0,2004-03-31,INR,2665990000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCE,AFY,MRKT_CST,CURR_PRC,2004,2003,0,2004-03-31,INR,3102970000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CNST_PRC,2004,2003,0,2004-03-31,INR,5945520000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_GFCF,AFY,MRKT_CST,CURR_PRC,2004,2003,0,2004-03-31,INR,6878900000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CNST_PRC,2004,2003,0,2004-03-31,INR,3648240000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_IMP_GDS_SER,AFY,MRKT_CST,CURR_PRC,2004,2003,0,2004-03-31,INR,4368780000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CNST_PRC,2004,2003,0,2004-03-31,INR,14971460000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_PFCE,AFY,MRKT_CST,CURR_PRC,2004,2003,0,2004-03-31,INR,16994850000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,AFY,MRKT_CST,CNST_PRC,2004,2003,0,2004-03-31,INR,215410000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_1999_2000,CEXP_VAL,AFY,MRKT_CST,CURR_PRC,2004,2003,0,2004-03-31,INR,245720000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CNST_PRC,2004,2003,0,2004-03-31,INR,216680000000
RBI:ANN_GDP_MRKT_PRC_RN(1.0),N_A,BY_2004_05,CEXP_CHG_STOCK,AFY,MRKT_CST,CURR_PRC,2004,2003,0,2004-03-31,INR,206670000000
