DATAFLOW,AUDST,BASE_PER,CLASS_ECNY_RN,FREQ,MET_CALC_RN,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-09-30,INR,2690741207880.36
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-09-30,INR,2702313821454.23
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-09-30,INR,1907014741328.38
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-09-30,INR,1890957808303.45
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-09-30,INR,464660526318.55304
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-09-30,INR,466311331774.223
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-09-30,INR,4106258988906.73
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-09-30,INR,4076570384090.0703
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-09-30,INR,3331044927649.19
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-09-30,INR,3299365302969.0103
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-09-30,INR,569673747240.959
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-09-30,INR,554626321482.3461
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-09-30,INR,2657711593913.3496
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-09-30,INR,2636569687954.5303
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-09-30,INR,3404965634041.59
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-09-30,INR,3376314474220.66
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-09-30,INR,19132071367279.1
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-09-30,INR,19003029132248.5
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_AGR_ALL_ACV,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,2397200000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_AGR_ALL_ACV,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,4804610000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_COMM_SOL_PERS_SER,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,1596300000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_COMM_SOL_PERS_SER,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,2796420000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_CONST,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,1050470000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_CONST,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,1756250000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_ELCTY_GAS_WTR,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,251440000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_ELCTY_GAS_WTR,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,344700000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_FIN_INS_REAL_BUS_SER,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,2377520000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_FIN_INS_REAL_BUS_SER,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,3491520000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_GDP_FACT_CST,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,13525510000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_GDP_FACT_CST,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,22020660000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MANF,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,2103250000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MANF,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,3060480000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MIN_QUAR,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,279700000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MIN_QUAR,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,559850000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_TRD_HTL_TRAN_COMM,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,3469630000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_TRD_HTL_TRAN_COMM,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,5206820000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,5009655754418.15
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,5055453389313.011
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,1957237805375.75
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,1970791480556.1602
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,466229488427.77704
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,479572423149.491
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,3403432385571.23
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,3430648699063.5703
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,3336744533133.81
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,3347266736878.43
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,648487949387.514
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,658151767121.434
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,2427596675195.88
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,2453986611976.35
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,3489570714756.4097
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,3515791703717.25
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2012,2011,0,2011-12-31,INR,20738955306266.5
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2012,2011,0,2011-12-31,INR,20911662811775.7
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_AGR_ALL_ACV,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,1982520000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_AGR_ALL_ACV,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,4000910000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_COMM_SOL_PERS_SER,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,1904770000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_COMM_SOL_PERS_SER,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,3371250000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_CONST,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,1111950000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_CONST,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,1887800000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_ELCTY_GAS_WTR,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,254820000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_ELCTY_GAS_WTR,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,349330000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_FIN_INS_REAL_BUS_SER,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,2452880000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_FIN_INS_REAL_BUS_SER,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,3626300000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_GDP_FACT_CST,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,14081360000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_GDP_FACT_CST,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,22819170000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MANF,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,2252490000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MANF,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,3316090000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MIN_QUAR,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,314310000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MIN_QUAR,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,677480000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_TRD_HTL_TRAN_COMM,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,3807620000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_TRD_HTL_TRAN_COMM,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,5590020000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,3957975456001.16
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,4029488845103.79
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,2041325719641.7402
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,2089408711399.43
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,472765575000.157
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,474176552897.311
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,3754164875705.02
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,3850534664722.44
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,3871839968021.74
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,3944653127214.23
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,713462738445.528
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,750873107913.188
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,2845526076574.29
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,2912572776077.1597
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,3850055144247.19
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,3938357241204.55
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2012,2011,0,2012-03-31,INR,21507115553636.797
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2012,2011,0,2012-03-31,INR,21990065026532.098
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_AGR_ALL_ACV,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,1779470000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_AGR_ALL_ACV,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,3760110000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_COMM_SOL_PERS_SER,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,1541400000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_COMM_SOL_PERS_SER,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,2864910000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_CONST,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,1018030000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_CONST,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,1802610000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_ELCTY_GAS_WTR,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,260180000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_ELCTY_GAS_WTR,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,373740000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_FIN_INS_REAL_BUS_SER,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,2555600000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_FIN_INS_REAL_BUS_SER,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,3886060000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_GDP_FACT_CST,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,13002210000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_GDP_FACT_CST,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,21798850000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MANF,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,2087560000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MANF,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,3136960000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MIN_QUAR,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,265190000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MIN_QUAR,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,534190000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_TRD_HTL_TRAN_COMM,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,3494780000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_TRD_HTL_TRAN_COMM,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,5440270000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,3411991850551.6104
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_AGR_FOR_FISHNG,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,3600944597295.6797
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,1898658008401.82
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_CONSTRCTN,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,2031824057335.6099
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,484799192307.692
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_ELCTY_GAS_WTR_OTH,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,543304400958.19104
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,4424868329055.36
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_FIN_REAL_PROF_SER,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,4610695904343.101
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,3583396806588.27
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MANFRNG,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,3746064308548.74
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,707801745308.689
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_MIN_QUARNG,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,757894671271.261
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,2493425859862.29
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_PUB_ADM_DEF_OTH_SER,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,2639817669550.38
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,3740949919150.07
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TRD_HTL_TRAN_COMMCN,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,3943473145371.81
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-06-30,INR,20745891711225.8
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2011_12,CECN_TTL_GRS_VAL_ADD_BAS_PRC,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-06-30,INR,21874018754674.8
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_AGR_ALL_ACV,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-09-30,INR,1435960000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_AGR_ALL_ACV,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-09-30,INR,3074950000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_COMM_SOL_PERS_SER,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-09-30,INR,1846240000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_COMM_SOL_PERS_SER,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-09-30,INR,3513890000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_CONST,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-09-30,INR,980310000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_CONST,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-09-30,INR,1770380000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_ELCTY_GAS_WTR,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-09-30,INR,253890000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_ELCTY_GAS_WTR,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-09-30,INR,395360000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_FIN_INS_REAL_BUS_SER,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-09-30,INR,2585240000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_FIN_INS_REAL_BUS_SER,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-09-30,INR,3995090000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_GDP_FACT_CST,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-09-30,INR,12994610000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_GDP_FACT_CST,QFY,FACT_CST,CURR_PRC,2013,2012,0,2012-09-30,INR,22063090000000
RBI:QTR_GDP_FACT_CST_RN(1.0),N_A,BY_2004_05,CECN_MANF,QFY,FACT_CST,CNST_PRC,2013,2012,0,2012-09-30,INR,2074370000000
