DATAFLOW,AUDST,BASE_PER,CLASF_SEC_GDP_RN,DIFF_SEC_GDP_RN,FREQ,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2003,2002,0,2003-03-31,INR,992170000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2003,2002,0,2003-03-31,INR,3109060000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2003,2002,0,2003-03-31,INR,5641610000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2003,2002,0,2003-03-31,INR,-71480000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2003,2002,0,2003-03-31,INR,2532550000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2003,2002,0,2003-03-31,INR,6562290000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2002,2001,0,2002-03-31,INR,2978130000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2002,2001,0,2002-03-31,INR,769060000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2002,2001,0,2002-03-31,INR,3565260000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2002,2001,0,2002-03-31,INR,5452880000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2002,2001,0,2002-03-31,INR,-368200000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2002,2001,0,2002-03-31,INR,5853750000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2002,2001,0,2002-03-31,INR,2474750000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2001,2000,0,2001-03-31,INR,810620000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2001,2000,0,2001-03-31,INR,5155450000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2001,2000,0,2001-03-31,INR,3086530000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2001,2000,0,2001-03-31,INR,-292660000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2001,2000,0,2001-03-31,INR,4637500000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2001,2000,0,2001-03-31,INR,2152190000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2001,2000,0,2001-03-31,INR,2485300000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,2000,1999,0,2000-03-31,INR,4388510000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,2000,1999,0,2000-03-31,INR,2322480000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,2000,1999,0,2000-03-31,INR,3303740000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,2000,1999,0,2000-03-31,INR,872340000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,2000,1999,0,2000-03-31,INR,2066030000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,2000,1999,0,2000-03-31,INR,5168460000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,2000,1999,0,2000-03-31,INR,-92380000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1999,1998,0,1999-03-31,INR,3521140000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1999,1998,0,1999-03-31,INR,4181590000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1999,1998,0,1999-03-31,INR,1717680000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1999,1998,0,1999-03-31,INR,691910000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1999,1998,0,1999-03-31,INR,1803460000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1999,1998,0,1999-03-31,INR,-31460000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1999,1998,0,1999-03-31,INR,2544190000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1998,1997,0,1998-03-31,INR,1467770000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1998,1997,0,1998-03-31,INR,3797900000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1998,1997,0,1998-03-31,INR,1373500000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1998,1997,0,1998-03-31,INR,2841270000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1998,1997,0,1998-03-31,INR,660800000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1998,1997,0,1998-03-31,INR,295830000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1998,1997,0,1998-03-31,INR,2325230000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1997,1996,0,1997-03-31,INR,1416610000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1997,1996,0,1997-03-31,INR,3183870000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1997,1996,0,1997-03-31,INR,829930000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1997,1996,0,1997-03-31,INR,311940000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1997,1996,0,1997-03-31,INR,625400000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1997,1996,0,1997-03-31,INR,1885390000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1997,1996,0,1997-03-31,INR,2246530000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1996,1995,0,1996-03-31,INR,591530000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1996,1995,0,1996-03-31,INR,1057190000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1996,1995,0,1996-03-31,INR,2892650000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1996,1995,0,1996-03-31,INR,928660000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1996,1995,0,1996-03-31,INR,1985850000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1996,1995,0,1996-03-31,INR,1766790000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1996,1995,0,1996-03-31,INR,315270000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1995,1994,0,1995-03-31,INR,1207330000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1995,1994,0,1995-03-31,INR,352600000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1995,1994,0,1995-03-31,INR,1499190000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1995,1994,0,1995-03-31,INR,242660000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1995,1994,0,1995-03-31,INR,664080000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1995,1994,0,1995-03-31,INR,1871420000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1995,1994,0,1995-03-31,INR,2466680000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1994,1993,0,1994-03-31,INR,1101380000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1994,1993,0,1994-03-31,INR,1929940000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1994,1993,0,1994-03-31,INR,116740000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1994,1993,0,1994-03-31,INR,1514540000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1994,1993,0,1994-03-31,INR,567160000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1994,1993,0,1994-03-31,INR,947380000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1994,1993,0,1994-03-31,INR,298660000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1993,1992,0,1993-03-31,INR,1279430000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1993,1992,0,1993-03-31,INR,167090000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1993,1992,0,1993-03-31,INR,904830000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1993,1992,0,1993-03-31,INR,1646210000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1993,1992,0,1993-03-31,INR,199680000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1993,1992,0,1993-03-31,INR,653670000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1993,1992,0,1993-03-31,INR,625760000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1992,1991,0,1992-03-31,INR,203040000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1992,1991,0,1992-03-31,INR,1056320000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1992,1991,0,1992-03-31,INR,175940000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1992,1991,0,1992-03-31,INR,1435300000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1992,1991,0,1992-03-31,INR,621010000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1992,1991,0,1992-03-31,INR,435310000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1992,1991,0,1992-03-31,INR,789040000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1991,1990,0,1991-03-31,INR,151640000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1991,1990,0,1991-03-31,INR,817580000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1991,1990,0,1991-03-31,INR,1344080000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1991,1990,0,1991-03-31,INR,496400000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1991,1990,0,1991-03-31,INR,589630000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1991,1990,0,1991-03-31,INR,106410000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1991,1990,0,1991-03-31,INR,1086030000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1990,1989,0,1990-03-31,INR,1067300000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1990,1989,0,1990-03-31,INR,614820000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1990,1989,0,1990-03-31,INR,449870000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1990,1989,0,1990-03-31,INR,829850000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1990,1989,0,1990-03-31,INR,119000000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1990,1989,0,1990-03-31,INR,118450000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1990,1989,0,1990-03-31,INR,379980000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1989,1988,0,1989-03-31,INR,874920000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1989,1988,0,1989-03-31,INR,670630000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1989,1988,0,1989-03-31,INR,119430000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1989,1988,0,1989-03-31,INR,84860000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1989,1988,0,1989-03-31,INR,398800000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1989,1988,0,1989-03-31,INR,271830000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1989,1988,0,1989-03-31,INR,486420000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1988,1987,0,1988-03-31,INR,737070000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1988,1987,0,1988-03-31,INR,405150000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1988,1987,0,1988-03-31,INR,59320000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1988,1987,0,1988-03-31,INR,573040000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1988,1987,0,1988-03-31,INR,268200000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1988,1987,0,1988-03-31,INR,304840000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1988,1987,0,1988-03-31,INR,104710000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1987,1986,0,1987-03-31,INR,303550000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1987,1986,0,1987-03-31,INR,112460000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1987,1986,0,1987-03-31,INR,421110000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1987,1986,0,1987-03-31,INR,233360000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1987,1986,0,1987-03-31,INR,187750000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1987,1986,0,1987-03-31,INR,53360000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1987,1986,0,1987-03-31,INR,586930000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_FIN_SAV,AFY,N_A,1986,1985,0,1986-03-31,INR,185380000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PRV_CRP_CSEC,AFY,N_A,1986,1985,0,1986-03-31,INR,54260000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PUB_SEC,AFY,N_A,1986,1985,0,1986-03-31,INR,113220000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_GROSS_DOM_SAV,AFY,N_A,1986,1985,0,1986-03-31,INR,534140000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_NET_DOM_SAV,AFY,N_A,1986,1985,0,1986-03-31,INR,282770000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_PHY_SAV,AFY,N_A,1986,1985,0,1986-03-31,INR,181280000000
RBI:SEC_WIS_DOM_SAV_RN(1.0),N_A,BY_2004_05,N_A,DSG_TTL_HSG_SAV,AFY,N_A,1986,1985,0,1986-03-31,INR,366660000000
