DATAFLOW,AUDST,BASE_PER,FREQ,MEASURE_RN,NAT_INC_INDC_RN,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1993,1992,0,1993-03-31,PT,14.83063626306307
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1993,1992,0,1993-03-31,PT,21.66854767718398
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1993,1992,0,1993-03-31,PT,11.57533968685987
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CNST_PRC,1994,1993,0,1994-03-31,PT,5.68134880663213
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CURR_PRC,1994,1993,0,1994-03-31,PT,16.23337591637619
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CNST_PRC,1994,1993,0,1994-03-31,PT,5.86535947344893
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CURR_PRC,1994,1993,0,1994-03-31,PT,16.44366675432538
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CNST_PRC,1994,1993,0,1994-03-31,PT,5.8443323940877
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CURR_PRC,1994,1993,0,1994-03-31,PT,16.76008799447255
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CNST_PRC,1994,1993,0,1994-03-31,PT,6.05171340295807
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CURR_PRC,1994,1993,0,1994-03-31,PT,17.00553451791436
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1994,1993,0,1994-03-31,PT,3.67411049648296
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1994,1993,0,1994-03-31,PT,14.38209203993488
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1994,1993,0,1994-03-31,PT,22.03058110603212
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1994,1993,0,1994-03-31,PT,22.18925119621251
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1994,1993,0,1994-03-31,PT,14.17603447955957
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1994,1993,0,1994-03-31,PT,14.21512483642507
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1994,1993,0,1994-03-31,PT,21.65175491246473
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1994,1993,0,1994-03-31,PT,13.62254452082751
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GDP,CURR_PRC,1994,1993,0,1994-03-31,PT,15.08107030724568
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GNI,CURR_PRC,1994,1993,0,1994-03-31,PT,15.25733459848188
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_DOM_PRD,CNST_PRC,1994,1993,0,1994-03-31,PT,4.75077621968967
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_NAT_INC,CNST_PRC,1994,1993,0,1994-03-31,PT,4.90564962922719
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CNST_PRC,1994,1993,0,1994-03-31,PT,5.68132571361664
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CURR_PRC,1994,1993,0,1994-03-31,PT,16.2333299193002
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NAT_INC,CNST_PRC,1994,1993,0,1994-03-31,PT,4.96251792052988
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NNI,CURR_PRC,1994,1993,0,1994-03-31,PT,15.63382322912971
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CNST_PRC,1994,1993,0,1994-03-31,PT,2.60909823569082
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CURR_PRC,1994,1993,0,1994-03-31,PT,13.0411366132862
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1994,1993,0,1994-03-31,PT,2.60909823569082
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1994,1993,0,1994-03-31,PT,13.0411366132862
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1994,1993,0,1994-03-31,PT,20.31490067684538
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1994,1993,0,1994-03-31,PT,24.00600142055993
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1994,1993,0,1994-03-31,PT,12.16387429138326
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1994,1993,0,1994-03-31,PT,14.18646006676565
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1994,1993,0,1994-03-31,PT,22.17802515351532
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1994,1993,0,1994-03-31,PT,12.35848379972104
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CNST_PRC,1995,1994,0,1995-03-31,PT,6.39481378375307
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CURR_PRC,1995,1994,0,1995-03-31,PT,16.80080101618537
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CNST_PRC,1995,1994,0,1995-03-31,PT,6.44867867353456
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CURR_PRC,1995,1994,0,1995-03-31,PT,16.92818170424666
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CNST_PRC,1995,1994,0,1995-03-31,PT,6.35486601669683
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CURR_PRC,1995,1994,0,1995-03-31,PT,16.80483305763538
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CNST_PRC,1995,1994,0,1995-03-31,PT,6.41422152902706
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CURR_PRC,1995,1994,0,1995-03-31,PT,16.94687866516188
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1995,1994,0,1995-03-31,PT,4.30801659969699
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1995,1994,0,1995-03-31,PT,14.63364370255533
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1995,1994,0,1995-03-31,PT,24.67819080183914
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1995,1994,0,1995-03-31,PT,24.72871775743838
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1995,1994,0,1995-03-31,PT,17.08278188901523
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1995,1994,0,1995-03-31,PT,17.05362958216436
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1995,1994,0,1995-03-31,PT,23.59127382626077
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1995,1994,0,1995-03-31,PT,15.80020698915099
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GDP,CURR_PRC,1995,1994,0,1995-03-31,PT,17.30353244581603
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GNI,CURR_PRC,1995,1994,0,1995-03-31,PT,17.4293862577901
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_DOM_PRD,CNST_PRC,1995,1994,0,1995-03-31,PT,6.65892406733787
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_NAT_INC,CNST_PRC,1995,1994,0,1995-03-31,PT,6.71030120820599
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CNST_PRC,1995,1994,0,1995-03-31,PT,6.39479990582156
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CURR_PRC,1995,1994,0,1995-03-31,PT,16.80091102812055
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NAT_INC,CNST_PRC,1995,1994,0,1995-03-31,PT,6.74678443133548
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NNI,CURR_PRC,1995,1994,0,1995-03-31,PT,17.54517545957264
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CNST_PRC,1995,1994,0,1995-03-31,PT,4.6353095774374
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CURR_PRC,1995,1994,0,1995-03-31,PT,15.22010605484503
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1995,1994,0,1995-03-31,PT,4.6353095774374
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1995,1994,0,1995-03-31,PT,15.22010605484503
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1995,1994,0,1995-03-31,PT,22.75628961101897
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1995,1994,0,1995-03-31,PT,26.75338416084241
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1995,1994,0,1995-03-31,PT,14.63242397328616
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1995,1994,0,1995-03-31,PT,17.01096258564286
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1995,1994,0,1995-03-31,PT,24.05449695562226
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1995,1994,0,1995-03-31,PT,14.3120753804227
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CNST_PRC,1996,1995,0,1996-03-31,PT,7.28816677718137
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CURR_PRC,1996,1995,0,1996-03-31,PT,17.08222339685048
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CNST_PRC,1996,1995,0,1996-03-31,PT,7.28545018162948
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CURR_PRC,1996,1995,0,1996-03-31,PT,17.27683906008902
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CNST_PRC,1996,1995,0,1996-03-31,PT,7.39329299671607
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CURR_PRC,1996,1995,0,1996-03-31,PT,17.16243301884265
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CNST_PRC,1996,1995,0,1996-03-31,PT,7.39139969409537
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CURR_PRC,1996,1995,0,1996-03-31,PT,17.38055759892331
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1996,1995,0,1996-03-31,PT,5.30470476791917
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1996,1995,0,1996-03-31,PT,15.10377954204601
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1996,1995,0,1996-03-31,PT,24.72544452775304
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1996,1995,0,1996-03-31,PT,25.27420571032628
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1996,1995,0,1996-03-31,PT,17.23021271440192
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1996,1995,0,1996-03-31,PT,17.72301301722676
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1996,1995,0,1996-03-31,PT,23.58026452546414
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1996,1995,0,1996-03-31,PT,15.85789564856809
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GDP,CURR_PRC,1996,1995,0,1996-03-31,PT,17.32364770157173
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GNI,CURR_PRC,1996,1995,0,1996-03-31,PT,17.50752908402853
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_DOM_PRD,CNST_PRC,1996,1995,0,1996-03-31,PT,7.57449184035466
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_NAT_INC,CNST_PRC,1996,1995,0,1996-03-31,PT,7.57465477988151
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CNST_PRC,1996,1995,0,1996-03-31,PT,7.2881929071044
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CURR_PRC,1996,1995,0,1996-03-31,PT,17.08215318203854
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NAT_INC,CNST_PRC,1996,1995,0,1996-03-31,PT,7.72160493784645
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NNI,CURR_PRC,1996,1995,0,1996-03-31,PT,17.62116501408735
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CNST_PRC,1996,1995,0,1996-03-31,PT,5.63217725499241
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CURR_PRC,1996,1995,0,1996-03-31,PT,15.33971999994192
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1996,1995,0,1996-03-31,PT,5.63217725499241
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1996,1995,0,1996-03-31,PT,15.33971999994192
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1996,1995,0,1996-03-31,PT,22.79986163480137
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1996,1995,0,1996-03-31,PT,27.34355324264948
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1996,1995,0,1996-03-31,PT,14.80023530438666
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1996,1995,0,1996-03-31,PT,17.67204979062006
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1996,1995,0,1996-03-31,PT,23.94244037586821
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1996,1995,0,1996-03-31,PT,14.27093692383878
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CNST_PRC,1997,1996,0,1997-03-31,PT,7.97466824726369
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CURR_PRC,1997,1996,0,1997-03-31,PT,16.37799865186941
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CNST_PRC,1997,1996,0,1997-03-31,PT,8.0985704643244
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CURR_PRC,1997,1996,0,1997-03-31,PT,16.61421298667453
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CNST_PRC,1997,1996,0,1997-03-31,PT,8.14975158962197
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CURR_PRC,1997,1996,0,1997-03-31,PT,16.49502982107356
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CNST_PRC,1997,1996,0,1997-03-31,PT,8.2895417065164
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CURR_PRC,1997,1996,0,1997-03-31,PT,16.75962906391433
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1997,1996,0,1997-03-31,PT,6.23088455772114
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1997,1996,0,1997-03-31,PT,14.53798707327127
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1997,1996,0,1997-03-31,PT,23.1988119735426
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1997,1996,0,1997-03-31,PT,23.68283287899402
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1997,1996,0,1997-03-31,PT,15.64242367409273
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1997,1996,0,1997-03-31,PT,15.99754620068263
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1997,1996,0,1997-03-31,PT,22.43304161203204
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1997,1996,0,1997-03-31,PT,14.62189853027968
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GDP,CURR_PRC,1997,1996,0,1997-03-31,PT,15.69641822799829
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GNI,CURR_PRC,1997,1996,0,1997-03-31,PT,15.90768471834406
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_DOM_PRD,CNST_PRC,1997,1996,0,1997-03-31,PT,7.54952224884617
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_NAT_INC,CNST_PRC,1997,1996,0,1997-03-31,PT,7.6573481435638
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CNST_PRC,1997,1996,0,1997-03-31,PT,7.97462609861122
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CURR_PRC,1997,1996,0,1997-03-31,PT,16.37798856732838
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NAT_INC,CNST_PRC,1997,1996,0,1997-03-31,PT,7.79534264376622
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NNI,CURR_PRC,1997,1996,0,1997-03-31,PT,15.97850709529689
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CNST_PRC,1997,1996,0,1997-03-31,PT,5.74426846953129
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CURR_PRC,1997,1996,0,1997-03-31,PT,13.77172788480337
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1997,1996,0,1997-03-31,PT,5.74426846953129
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1997,1996,0,1997-03-31,PT,13.77172788480337
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1997,1996,0,1997-03-31,PT,21.39212755672349
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1997,1996,0,1997-03-31,PT,25.62187852878652
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1997,1996,0,1997-03-31,PT,13.50134701720673
