DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_EXT_DEBT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_RUP_DEB,0,2017-09-30,INR,78626279200
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_RUP_DEB,0,2017-09-30,USD,1202599460
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_TTL_MULT,0,2017-09-30,INR,3627232290000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_TTL_MULT,0,2017-09-30,USD,55205333570
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCFI_IBRD,0,2017-09-30,INR,72880000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCFI_IBRD,0,2017-09-30,USD,1108867747
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCFI_OTH,0,2017-09-30,INR,217713280000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCFI_OTH,0,2017-09-30,USD,3324277894
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PRI_IBRD,0,2017-09-30,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PRI_IBRD,0,2017-09-30,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PRI_OTH,0,2017-09-30,INR,36643880000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PRI_OTH,0,2017-09-30,USD,560688055
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PUB_IBRD,0,2017-09-30,INR,166881200000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PUB_IBRD,0,2017-09-30,USD,2539094131
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PUB_OTH,0,2017-09-30,INR,139796330000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PUB_OTH,0,2017-09-30,USD,2129138145.9999998
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NGB_CONCS,0,2017-09-30,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NGB_CONCS,0,2017-09-30,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NGB_NON_CON,0,2017-09-30,INR,633914690000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NGB_NON_CON,0,2017-09-30,USD,9662065972
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON,0,2017-09-30,INR,1357102400000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON,0,2017-09-30,USD,20648285960
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_FIN_INS,0,2017-09-30,INR,290593280000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_FIN_INS,0,2017-09-30,USD,4433145641
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_IBRD,0,2017-09-30,INR,613921000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_IBRD,0,2017-09-30,USD,9340795774
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_OTH,0,2017-09-30,INR,743181400000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_OTH,0,2017-09-30,USD,11307490180
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_PRI_SEC,0,2017-09-30,INR,36643880000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_PRI_SEC,0,2017-09-30,USD,560688055
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_PUB_SEC,0,2017-09-30,INR,306677530000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_PUB_SEC,0,2017-09-30,USD,4668232276
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_FCNRB,0,2017-09-30,INR,1322681273000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_FCNRB,0,2017-09-30,USD,20238347870
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_NRERA,0,2017-09-30,INR,5580118573000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_NRERA,0,2017-09-30,USD,85381400000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_NRO,0,2017-09-30,INR,810464446000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_NRO,0,2017-09-30,USD,12400917540
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,RUP_CIV,0,2017-09-30,INR,5363099999.999999
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,RUP_CIV,0,2017-09-30,USD,81599460
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,RUP_DEF,0,2017-09-30,INR,73263179200
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,RUP_DEF,0,2017-09-30,USD,1121000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,SHT_TRM_DEB,0,2017-09-30,INR,6066561364000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,SHT_TRM_DEB,0,2017-09-30,USD,92824463310
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STDO_6MTH_1YR,0,2017-09-30,INR,3894013685000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STDO_6MTH_1YR,0,2017-09-30,USD,59582308440
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STDO_UPTO_6MTH,0,2017-09-30,INR,2057469777000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STDO_UPTO_6MTH,0,2017-09-30,USD,31481347730
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB,0,2017-09-30,INR,97223592890
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB,0,2017-09-30,USD,1487618321
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB_CENT,0,2017-09-30,INR,16046812140
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB_CENT,0,2017-09-30,USD,245532293
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB_COMM,0,2017-09-30,INR,81176780750
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB_COMM,0,2017-09-30,USD,1242086028
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_FII_INV_GOV,0,2017-09-30,INR,2990000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_FII_INV_GOV,0,2017-09-30,USD,45749994
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_INV_TREAS_BIL,0,2017-09-30,INR,14864309730
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_INV_TREAS_BIL,0,2017-09-30,USD,227438822
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_OTH,0,2017-09-30,INR,5951483462000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_OTH,0,2017-09-30,USD,91063656170
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_GB_CONCESSION,0,2017-12-31,INR,1155503100000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_GB_CONCESSION,0,2017-12-31,USD,18001939620
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_GB_NON_CON,0,2017-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_GB_NON_CON,0,2017-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NGB_CONCESSION,0,2017-12-31,INR,113662900000.00002
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NGB_CONCESSION,0,2017-12-31,USD,1770789419
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NGB_NON_CONCE,0,2017-12-31,INR,229598350000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NGB_NON_CONCE,0,2017-12-31,USD,3587358823
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_FIN_INS,0,2017-12-31,INR,24199080000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_FIN_INS,0,2017-12-31,USD,377379977
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_PRI_SEC,0,2017-12-31,INR,121526670000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_PRI_SEC,0,2017-12-31,USD,1901013651
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_PUB_SEC,0,2017-12-31,INR,83872600000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_PUB_SEC,0,2017-12-31,USD,1308965194
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CONCESSION,0,2017-12-31,INR,1589816300000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CONCESSION,0,2017-12-31,USD,24768239090
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_FIN_INC,0,2017-12-31,INR,47339600000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_FIN_INC,0,2017-12-31,USD,737518247
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_IDA,0,2017-12-31,INR,1561051500000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_IDA,0,2017-12-31,USD,24320103380
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_OTH,0,2017-12-31,INR,28764800000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_OTH,0,2017-12-31,USD,448135702
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_PRV_SEC,0,2017-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_PRV_SEC,0,2017-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_PUB_SEC,0,2017-12-31,INR,66323300000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_PUB_SEC,0,2017-12-31,USD,1033271172
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,GROSS_TTL_DBT,0,2017-12-31,INR,32816014650000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,GROSS_TTL_DBT,0,2017-12-31,USD,513026883500
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LB_GOVT_BORW,0,2017-12-31,INR,1155503100000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LB_GOVT_BORW,0,2017-12-31,USD,18001939620
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LB_NON_GOVT_BORW,0,2017-12-31,INR,343261250000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LB_NON_GOVT_BORW,0,2017-12-31,USD,5358148242
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LCB_COM_BNK_LN,0,2017-12-31,INR,5380165420000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LCB_COM_BNK_LN,0,2017-12-31,USD,84160685970
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LCB_LN_SEC_MUL_BIL_GUR,0,2017-12-31,INR,21688660000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LCB_LN_SEC_MUL_BIL_GUR,0,2017-12-31,USD,339270703
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LCB_SEC_BORW,0,2017-12-31,INR,7153629798000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LCB_SEC_BORW,0,2017-12-31,USD,111902579900
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LCB_SEL_LIQ_LN,0,2017-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LCB_SEL_LIQ_LN,0,2017-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LETC_BUY_CRD,0,2017-12-31,INR,435936800000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LETC_BUY_CRD,0,2017-12-31,USD,6819258752
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LETC_EXP_CRD_BILT,0,2017-12-31,INR,100478500000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LETC_EXP_CRD_BILT,0,2017-12-31,USD,1565385580
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LETC_EXP_CRD_DEF,0,2017-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LETC_EXP_CRD_DEF,0,2017-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LETC_SUP_CRD,0,2017-12-31,INR,65931110000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LETC_SUP_CRD,0,2017-12-31,USD,1031345137
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LM_GOVT_BORW,0,2017-12-31,INR,2942901200000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LM_GOVT_BORW,0,2017-12-31,USD,45848366590
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LM_NON_GOVT_BORW,0,2017-12-31,INR,652541730000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LM_NON_GOVT_BORW,0,2017-12-31,USD,10179305730
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_BILT,0,2017-12-31,INR,1498764350000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_BILT,0,2017-12-31,USD,23360087870
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_COMM_BORW,0,2017-12-31,INR,12555483880000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_COMM_BORW,0,2017-12-31,USD,196402536600
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_EXP_TRD_CRD,0,2017-12-31,INR,602346410000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_EXP_TRD_CRD,0,2017-12-31,USD,9415989469
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_IMF,0,2017-12-31,INR,362183423800
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_IMF,0,2017-12-31,USD,5665557045
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_MULT,0,2017-12-31,INR,26576160820000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_MULT,0,2017-12-31,USD,415418290200
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_NRI_DEP,0,2017-12-31,INR,7883188190000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_NRI_DEP,0,2017-12-31,USD,123314893481
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_RUP_DEB,0,2017-12-31,INR,78751640400
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_RUP_DEB,0,2017-12-31,USD,1231553391
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_TTL_MULT,0,2017-12-31,INR,3595442930000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,LTD_TTL_MULT,0,2017-12-31,USD,56027672320
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCFI_IBRD,0,2017-12-31,INR,70485100000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCFI_IBRD,0,2017-12-31,USD,1098109139
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCFI_OTH,0,2017-12-31,INR,227097520000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCFI_OTH,0,2017-12-31,USD,3547520177
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PRI_IBRD,0,2017-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PRI_IBRD,0,2017-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PRI_OTH,0,2017-12-31,INR,33495230000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PRI_OTH,0,2017-12-31,USD,523958153.00000006
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PUB_IBRD,0,2017-12-31,INR,161977600000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PUB_IBRD,0,2017-12-31,USD,2523499050
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PUB_OTH,0,2017-12-31,INR,159486280000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NCPS_PUB_OTH,0,2017-12-31,USD,2486219209
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NGB_CONCS,0,2017-12-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NGB_CONCS,0,2017-12-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NGB_NON_CON,0,2017-12-31,INR,652541730000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NGB_NON_CON,0,2017-12-31,USD,10179305730
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON,0,2017-12-31,INR,1353084900000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON,0,2017-12-31,USD,21080127500
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_FIN_INS,0,2017-12-31,INR,297582620000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_FIN_INS,0,2017-12-31,USD,4645629316
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_IBRD,0,2017-12-31,INR,601030900000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_IBRD,0,2017-12-31,USD,9363645994
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_OTH,0,2017-12-31,INR,752054000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_OTH,0,2017-12-31,USD,11716481510
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_PRI_SEC,0,2017-12-31,INR,33495230000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_PRI_SEC,0,2017-12-31,USD,523958153.00000006
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_PUB_SEC,0,2017-12-31,INR,321463880000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NON_CON_PUB_SEC,0,2017-12-31,USD,5009718259
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_FCNRB,0,2017-12-31,INR,1394109037000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_FCNRB,0,2017-12-31,USD,21807725920
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_NRERA,0,2017-12-31,INR,5634237910000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_NRERA,0,2017-12-31,USD,88135083290
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_NRO,0,2017-12-31,INR,854841243000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,NRI_DEP_NRO,0,2017-12-31,USD,13372084270
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,RUP_CIV,0,2017-12-31,INR,5363099999.999999
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,RUP_CIV,0,2017-12-31,USD,83553391
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,RUP_DEF,0,2017-12-31,INR,73388540400
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,RUP_DEF,0,2017-12-31,USD,1148000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,SHT_TRM_DEB,0,2017-12-31,INR,6239853829000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,SHT_TRM_DEB,0,2017-12-31,USD,97608593340
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STDO_6MTH_1YR,0,2017-12-31,INR,4051156031000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STDO_6MTH_1YR,0,2017-12-31,USD,63371298820
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STDO_UPTO_6MTH,0,2017-12-31,INR,2075996821000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STDO_UPTO_6MTH,0,2017-12-31,USD,32474339150
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB,0,2017-12-31,INR,95112764150
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB,0,2017-12-31,USD,1487827018
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB_CENT,0,2017-12-31,INR,14774614230
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB_CENT,0,2017-12-31,USD,231115881
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB_COMM,0,2017-12-31,INR,80338149920
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_EXT_DEB_LIB_COMM,0,2017-12-31,USD,1256711138
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_FII_INV_GOV,0,2017-12-31,INR,2440000000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_FII_INV_GOV,0,2017-12-31,USD,38168357
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_INV_TREAS_BIL,0,2017-12-31,INR,15148213080
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_INV_TREAS_BIL,0,2017-12-31,USD,236960001
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_OTH,0,2017-12-31,INR,6127152852000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,STD_OTH,0,2017-12-31,USD,95845637970
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_GB_CONCESSION,0,2018-03-31,INR,1289446600000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_GB_CONCESSION,0,2018-03-31,USD,19857344596
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_GB_NON_CON,0,2018-03-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_GB_NON_CON,0,2018-03-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NGB_CONCESSION,0,2018-03-31,INR,129725900000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NGB_CONCESSION,0,2018-03-31,USD,1997765475
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NGB_NON_CONCE,0,2018-03-31,INR,228707720000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NGB_NON_CONCE,0,2018-03-31,USD,3517961551
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_FIN_INS,0,2018-03-31,INR,25296120000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_FIN_INS,0,2018-03-31,USD,389397075
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_PRI_SEC,0,2018-03-31,INR,118218680000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_PRI_SEC,0,2018-03-31,USD,1817515809
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_PUB_SEC,0,2018-03-31,INR,85192920000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,BI_NON_CON_PUB_SEC,0,2018-03-31,USD,1311048668
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CONCESSION,0,2018-03-31,INR,1640020400000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CONCESSION,0,2018-03-31,USD,25256144944
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_FIN_INC,0,2018-03-31,INR,53729300000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_FIN_INC,0,2018-03-31,USD,827425676
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_IDA,0,2018-03-31,INR,1609695900000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_IDA,0,2018-03-31,USD,24789150773
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_OTH,0,2018-03-31,INR,30324500000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_OTH,0,2018-03-31,USD,466994171
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_PRV_SEC,0,2018-03-31,INR,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_PRV_SEC,0,2018-03-31,USD,0.0
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_PUB_SEC,0,2018-03-31,INR,75996600000
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,CON_PUB_SEC,0,2018-03-31,USD,1170339799
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,GROSS_TTL_DBT,0,2018-03-31,INR,34418830498190
RBI:EXT_DBT_RT_RN(1.0),N_A,QFY,2018,2017,GROSS_TTL_DBT,0,2018-03-31,USD,529278233558.99994
