DATAFLOW,AUDST,EXT_DBT_IND_RN,FREQ,REPYEAREND,REPYEARSTART,TYP_EXT_DEBT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,LTD_NRI_FCBO_DEP,0,2007-03-31,USD,41240000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,LTD_RUP_DEB,0,2007-03-31,INR,85080000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,LTD_RUP_DEB,0,2007-03-31,USD,1951000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,LTD_TTL_MULT,0,2007-03-31,INR,1540530000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,LTD_TTL_MULT,0,2007-03-31,USD,35337000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCFI_IBRD,0,2007-03-31,INR,6550000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCFI_IBRD,0,2007-03-31,USD,150000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCFI_OTH,0,2007-03-31,INR,17590000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCFI_OTH,0,2007-03-31,USD,404000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCPS_PRI_IBRD,0,2007-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCPS_PRI_IBRD,0,2007-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCPS_PRI_OTH,0,2007-03-31,INR,5780000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCPS_PRI_OTH,0,2007-03-31,USD,133000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCPS_PUB_IBRD,0,2007-03-31,INR,45500000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCPS_PUB_IBRD,0,2007-03-31,USD,1043000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCPS_PUB_OTH,0,2007-03-31,INR,47650000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NCPS_PUB_OTH,0,2007-03-31,USD,1093000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NGB_CONCS,0,2007-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NGB_CONCS,0,2007-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NGB_NON_CON,0,2007-03-31,INR,123070000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NGB_NON_CON,0,2007-03-31,USD,2823000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON,0,2007-03-31,INR,332980000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON,0,2007-03-31,USD,7638000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON_FIN_INS,0,2007-03-31,INR,24140000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON_FIN_INS,0,2007-03-31,USD,554000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON_IBRD,0,2007-03-31,INR,218640000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON_IBRD,0,2007-03-31,USD,5015000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON_OTH,0,2007-03-31,INR,114340000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON_OTH,0,2007-03-31,USD,2623000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON_PRI_SEC,0,2007-03-31,INR,5780000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON_PRI_SEC,0,2007-03-31,USD,133000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON_PUB_SEC,0,2007-03-31,INR,93150000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,NON_CON_PUB_SEC,0,2007-03-31,USD,2136000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,RUP_CIV,0,2007-03-31,INR,9750000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,RUP_CIV,0,2007-03-31,USD,223000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,RUP_DEF,0,2007-03-31,INR,75330000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,RUP_DEF,0,2007-03-31,USD,1728000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,SHT_NRI_DEP_UPTO_1YR_MAT,0,2007-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,SHT_NRI_DEP_UPTO_1YR_MAT,0,2007-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,SHT_TRM_DEB,0,2007-03-31,INR,1226310000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,SHT_TRM_DEB,0,2007-03-31,USD,28130000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STDO_6MTH_UP_1YR,0,2007-03-31,INR,521880000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STDO_6MTH_UP_1YR,0,2007-03-31,USD,11971000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STDO_UPTO_6MTH,0,2007-03-31,INR,610680000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STDO_UPTO_6MTH,0,2007-03-31,USD,14008000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_EXT_DEB_LIB,0,2007-03-31,INR,69310000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_EXT_DEB_LIB,0,2007-03-31,USD,1590000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_EXT_DEB_LIB_CENT,0,2007-03-31,INR,21850000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_EXT_DEB_LIB_CENT,0,2007-03-31,USD,501000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_EXT_DEB_LIB_COMM,0,2007-03-31,INR,47460000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_EXT_DEB_LIB_COMM,0,2007-03-31,USD,1089000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_FII_INV_GOV,0,2007-03-31,INR,17320000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_FII_INV_GOV,0,2007-03-31,USD,397000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_INV_TREAS_BIL,0,2007-03-31,INR,7120000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_INV_TREAS_BIL,0,2007-03-31,USD,164000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_OTH,0,2007-03-31,INR,1132560000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2007,2006,STD_OTH,0,2007-03-31,USD,25979000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,STD_AS_PER_TTL_DBT,AFY,2007,2006,N_A,0,2007-03-31,INR,16.3
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,STD_AS_PER_TTL_DBT,AFY,2007,2006,N_A,0,2007-03-31,USD,16.3
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,CON_DBT_AS_PER_TTL_DBT,AFY,2008,2007,N_A,0,2008-03-31,INR,19.7
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,CON_DBT_AS_PER_TTL_DBT,AFY,2008,2007,N_A,0,2008-03-31,USD,19.7
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,DBT_SERV_RATIO,AFY,2008,2007,N_A,0,2008-03-31,INR,4.8
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,DBT_SERV_RATIO,AFY,2008,2007,N_A,0,2008-03-31,USD,4.8
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,DBT_STK_GDP,AFY,2008,2007,N_A,0,2008-03-31,INR,18.3
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,DBT_STK_GDP,AFY,2008,2007,N_A,0,2008-03-31,USD,18.3
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_GB_CONCESSION,0,2008-03-31,INR,593910000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_GB_CONCESSION,0,2008-03-31,USD,14853000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_GB_NON_CON,0,2008-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_GB_NON_CON,0,2008-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_NGB_CONCESSION,0,2008-03-31,INR,17370000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_NGB_CONCESSION,0,2008-03-31,USD,435000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_NGB_NON_CONCE,0,2008-03-31,INR,176740000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_NGB_NON_CONCE,0,2008-03-31,USD,4420000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_NON_CON_FIN_INS,0,2008-03-31,INR,37350000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_NON_CON_FIN_INS,0,2008-03-31,USD,934000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_NON_CON_PRI_SEC,0,2008-03-31,INR,38420000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_NON_CON_PRI_SEC,0,2008-03-31,USD,961000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_NON_CON_PUB_SEC,0,2008-03-31,INR,100970000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,BI_NON_CON_PUB_SEC,0,2008-03-31,USD,2525000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CONCESSION,0,2008-03-31,INR,1073950000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CONCESSION,0,2008-03-31,USD,26859000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CON_FIN_INC,0,2008-03-31,INR,5110000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CON_FIN_INC,0,2008-03-31,USD,128000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CON_IDA,0,2008-03-31,INR,1059470000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CON_IDA,0,2008-03-31,USD,26497000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CON_OTH,0,2008-03-31,INR,14480000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CON_OTH,0,2008-03-31,USD,362000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CON_PRV_SEC,0,2008-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CON_PRV_SEC,0,2008-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CON_PUB_SEC,0,2008-03-31,INR,12260000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,CON_PUB_SEC,0,2008-03-31,USD,307000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,GROSS_TTL_DBT,0,2008-03-31,INR,8972900000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,GROSS_TTL_DBT,0,2008-03-31,USD,224407000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LB_GOVT_BORW,0,2008-03-31,INR,593910000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LB_GOVT_BORW,0,2008-03-31,USD,14853000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LB_NON_GOVT_BORW,0,2008-03-31,INR,194110000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LB_NON_GOVT_BORW,0,2008-03-31,USD,4855000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LCB_COM_BNK_LN,0,2008-03-31,INR,1605770000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LCB_COM_BNK_LN,0,2008-03-31,USD,40159000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LCB_LN_SEC_MUL_BIL_GUR,0,2008-03-31,INR,60250000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LCB_LN_SEC_MUL_BIL_GUR,0,2008-03-31,USD,1507000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LCB_SEC_BORW,0,2008-03-31,INR,826410000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LCB_SEC_BORW,0,2008-03-31,USD,20668000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LCB_SEL_LIQ_LN,0,2008-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LCB_SEL_LIQ_LN,0,2008-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LETC_BUY_CRD,0,2008-03-31,INR,331340000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LETC_BUY_CRD,0,2008-03-31,USD,8287000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LETC_EXP_CRD_BILT,0,2008-03-31,INR,51640000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LETC_EXP_CRD_BILT,0,2008-03-31,USD,1291000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LETC_EXP_CRD_DEF,0,2008-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LETC_EXP_CRD_DEF,0,2008-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LETC_SUP_CRD,0,2008-03-31,INR,29980000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LETC_SUP_CRD,0,2008-03-31,USD,750000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LM_GOVT_BORW,0,2008-03-31,INR,1446270000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LM_GOVT_BORW,0,2008-03-31,USD,36171000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LM_NON_GOVT_BORW,0,2008-03-31,INR,132740000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LM_NON_GOVT_BORW,0,2008-03-31,USD,3319000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_BILT,0,2008-03-31,INR,788020000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_BILT,0,2008-03-31,USD,19708000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_COMM_BORW,0,2008-03-31,INR,2492430000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_COMM_BORW,0,2008-03-31,USD,62334000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_EXP_TRD_CRD,0,2008-03-31,INR,412960000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_EXP_TRD_CRD,0,2008-03-31,USD,10328000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_IMF,0,2008-03-31,INR,44790000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_IMF,0,2008-03-31,USD,1120000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_MULT,0,2008-03-31,INR,7144090000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_MULT,0,2008-03-31,USD,178669000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_NRI_FCBO_DEP,0,2008-03-31,INR,1746230000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_NRI_FCBO_DEP,0,2008-03-31,USD,43672000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_RUP_DEB,0,2008-03-31,INR,80650000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_RUP_DEB,0,2008-03-31,USD,2017000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_TTL_MULT,0,2008-03-31,INR,1579010000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,LTD_TTL_MULT,0,2008-03-31,USD,39490000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCFI_IBRD,0,2008-03-31,INR,5930000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCFI_IBRD,0,2008-03-31,USD,148000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCFI_OTH,0,2008-03-31,INR,17570000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCFI_OTH,0,2008-03-31,USD,439000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCPS_PRI_IBRD,0,2008-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCPS_PRI_IBRD,0,2008-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCPS_PRI_OTH,0,2008-03-31,INR,5720000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCPS_PRI_OTH,0,2008-03-31,USD,143000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCPS_PUB_IBRD,0,2008-03-31,INR,46900000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCPS_PUB_IBRD,0,2008-03-31,USD,1173000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCPS_PUB_OTH,0,2008-03-31,INR,56620000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NCPS_PUB_OTH,0,2008-03-31,USD,1416000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NGB_CONCS,0,2008-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NGB_CONCS,0,2008-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NGB_NON_CON,0,2008-03-31,INR,132740000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NGB_NON_CON,0,2008-03-31,USD,3319000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON,0,2008-03-31,INR,372320000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON,0,2008-03-31,USD,9312000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON_FIN_INS,0,2008-03-31,INR,23500000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON_FIN_INS,0,2008-03-31,USD,587000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON_IBRD,0,2008-03-31,INR,226310000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON_IBRD,0,2008-03-31,USD,5660000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON_OTH,0,2008-03-31,INR,146010000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON_OTH,0,2008-03-31,USD,3652000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON_PRI_SEC,0,2008-03-31,INR,5720000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON_PRI_SEC,0,2008-03-31,USD,143000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON_PUB_SEC,0,2008-03-31,INR,103520000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,NON_CON_PUB_SEC,0,2008-03-31,USD,2589000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,RUP_CIV,0,2008-03-31,INR,8930000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,RUP_CIV,0,2008-03-31,USD,223000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,RUP_DEF,0,2008-03-31,INR,71720000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,RUP_DEF,0,2008-03-31,USD,1794000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,SHT_NRI_DEP_UPTO_1YR_MAT,0,2008-03-31,INR,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,SHT_NRI_DEP_UPTO_1YR_MAT,0,2008-03-31,USD,0.0
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,SHT_TRM_DEB,0,2008-03-31,INR,1828810000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,SHT_TRM_DEB,0,2008-03-31,USD,45738000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STDO_6MTH_UP_1YR,0,2008-03-31,INR,915020000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STDO_6MTH_UP_1YR,0,2008-03-31,USD,22884000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STDO_UPTO_6MTH,0,2008-03-31,INR,760380000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STDO_UPTO_6MTH,0,2008-03-31,USD,19017000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_EXT_DEB_LIB,0,2008-03-31,INR,121180000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_EXT_DEB_LIB,0,2008-03-31,USD,3031000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_EXT_DEB_LIB_CENT,0,2008-03-31,INR,44580000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_EXT_DEB_LIB_CENT,0,2008-03-31,USD,1115000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_EXT_DEB_LIB_COMM,0,2008-03-31,INR,76600000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_EXT_DEB_LIB_COMM,0,2008-03-31,USD,1916000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_FII_INV_GOV,0,2008-03-31,INR,26030000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_FII_INV_GOV,0,2008-03-31,USD,651000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_INV_TREAS_BIL,0,2008-03-31,INR,6200000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_INV_TREAS_BIL,0,2008-03-31,USD,155000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_OTH,0,2008-03-31,INR,1675400000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,N_A,AFY,2008,2007,STD_OTH,0,2008-03-31,USD,41901000000
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,STD_AS_PER_TTL_DBT,AFY,2008,2007,N_A,0,2008-03-31,INR,20.4
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,STD_AS_PER_TTL_DBT,AFY,2008,2007,N_A,0,2008-03-31,USD,20.4
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,CON_DBT_AS_PER_TTL_DBT,AFY,2009,2008,N_A,0,2009-03-31,INR,18.7
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,CON_DBT_AS_PER_TTL_DBT,AFY,2009,2008,N_A,0,2009-03-31,USD,18.7
RBI:IND_EXTRN_DEBT_RN(1.0),N_A,DBT_SERV_RATIO,AFY,2009,2008,N_A,0,2009-03-31,INR,4.4
