DATAFLOW,AUDST,CAT_CNTR_TRD_RN,FREQ,REPYEAREND,REPYEARSTART,TERM_EXT_TRD_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_AFG,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,145300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRQ,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,674910000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_BEN,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,11994000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EAST_EU,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,5716580000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRN,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,2488250000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,100104660000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_EU_OTH,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,647809300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_UAE,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,1538661800000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_KEN,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,5661100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NRT_AM,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,1006018100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,723553600000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_FRA,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,168665700000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTHS_UNSPC,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,689842000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_OTH,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,158102700000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_UNSPC,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,652292200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_OTH,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,3470000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_ITL,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,4256710000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC_JAP,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,5088210000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,4561028500000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_OTH,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,4462150200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_GER,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,11881680000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_SIN,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,9817640000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_INDN,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,5689940000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_BEL,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,263472300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_BEN,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,153730000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_USA,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,25286590000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,395830000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EE_RUS,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,1691400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_COUN,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,16834669600000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH_OECD,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,168532500000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_COUN,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,11429219300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_AO_OTH,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,8678500000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_SRI_LNK,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,3503400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_PRC,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,15454330000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_SKOR,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,477124800000.00006
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BAN,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,445850000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_EGY,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,1981110000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH_OECD_SWZ,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,689480000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BHU,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,9173600000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,2437690800000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_EU_OTH,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,732698100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EE_RUS,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,164166600000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EAST_EU,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,2813540000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_HKG,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,9399180000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_BEL,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,5782640000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_USA,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,20051200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SUD,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,22241400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,5155728600000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_ITL,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,193947000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OPEC_OTH,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,1856288600000.001
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_EU_OTH,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,2113480000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_USA,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,913585000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_MALY,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,3879770000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRQ,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,409772500000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTHS_UNSPC,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,15430220000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,44505490000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_SRI_LNK,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,22787300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EAST_EU,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,260462100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,913506700000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,2097076300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,601791700000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,70069280000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_THAI,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,194599100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_COUN,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,369769110000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_TAZ,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,67014100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_NEP,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,2166430000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_AO_OTH,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,190480000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,5062900000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,46026260000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,53502010000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,37549800000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_UAE,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,32729340000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_OOECD_OTH,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,-164594500000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_EU_OTH,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,INR,96295500000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_EU_OTH,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,1122140000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_OTH,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,248327200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_NEP,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,513350000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EAST_EU,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,128192099999.99998
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_MALD,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,4555400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_ITL,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,4543630000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_OOECD_OTH,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,-4298330000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,3192538800000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_BEL,AFY,2011,2010,TERM_TRD_IMP,0,2011-03-31,USD,8598870000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH_OECD_SWZ,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,31414400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_KEN,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,99475300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BAN,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,INR,147525100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD,AFY,2011,2010,TERM_TRD_EXP,0,2011-03-31,USD,83350650000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SAARC,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,1651800000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH_OECD_SWZ,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,586900000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTHS_UNSPC,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,215218000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_SKOR,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,405506000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_BEL,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,177571000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_ZAM,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,88200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_AO_OTH,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,12128000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_ZAM,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,101300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_SRI_LNK,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,389900000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRQ,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,7013100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_NA_OTH,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,0.0
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_USA,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,19479400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_ITL,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,160723000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,19585400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_NEP,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,21465000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_NET,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,100486000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SAF,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,269002000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_MALY,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,135039000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_SAU_ARB,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,806643000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SAARC,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,396460000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_PAK,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,13046000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SAARC,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,78369000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_OOECD_OTH,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,-1919600000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_MALY,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,244940000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,10417400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_OOECD_OTH,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,-91069000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BHU,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,7230000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_FRA,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,3793900000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_AFG,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,22036000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SUD,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,473300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SUD,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,459900000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_UK,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,211254000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC_JAP,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,171428000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,5731700000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_CAN,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,1121500000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OPEC_OTH,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,29262200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_PRC,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,30783800000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH_OECD,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,112309000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_UAE,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,23891200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_NA_OTH,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,-100000.0
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EE_RUS,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,169239000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_NEP,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,1528400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,1819369000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NRT_AM,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,20600800000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTH,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,1048540000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OPEC_OTH,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,1388292000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_SAU_ARB,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,17002200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_FRA,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,4179500000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_AO_OTH,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,498200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_GER,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,488858000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_OAC_OTH,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,325281000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,2525997000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BHU,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,5609000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_HKG,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,373005000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_PAK,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,1572600000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRN,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,11516000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_CAN,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,53206000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_UAE,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,917989000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_AS_OC_JAP,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,318938000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_UAE,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,1133479000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_NA_CAN,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,2098100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_OECD_AO_OTH,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,255600000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OTHS_UNSPC,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,1995300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_UK,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,294763000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_THAI,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,1734200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_UK,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,6213000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_MALY,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,2846300000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_BHU,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,152400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_COUN,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,288372900000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_UAE,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,19349200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_FRA,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,179994000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_KUW,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,389880000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_ZAM,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,4182000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRQ,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,477100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_SAF,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,2055400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EAST_EU,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,292125000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,USD,12383100000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,53242400000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_OTH,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,181253000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_SKOR,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,3399200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OECD_EU_GER,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,5402900000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AS_SA_PAK,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,74610000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_ODC_AS_SKOR,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,161268000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_COUN,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,8455336000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CT_EU_OTH,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,815900000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_TAZ,AFY,2010,2009,TERM_TRD_IMP,0,2010-03-31,INR,11189000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_OPEC_IRQ,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,22633000000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_DC_AF_EGY,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,USD,1399200000
RBI:DIR_FR_TRD_RN(1.0),N_A,CCT_EAST_EU,AFY,2010,2009,TERM_TRD_EXP,0,2010-03-31,INR,85081000000
