DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_COM_TRD,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-08-01,INR,5747718952590
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-08-01,INR,2759357037665
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-08-01,INR,4730324042280
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-08-01,USD,12126815014
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-07-01,INR,4971672802998
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_IMP,0,2024-07-01,USD,59473540889
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-07-01,INR,323206442722
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-07-01,INR,2408629439894
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-07-01,USD,14493960310
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL,0,2024-07-01,INR,1211618264476
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-07-01,USD,44979580579
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL,0,2024-07-01,INR,3760054538522
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_OIL1,0,2024-07-01,USD,3866350895
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,COMM_NON_OIL1,0,2024-07-01,USD,28813183648
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-07-01,INR,2731835882616
RBI:BCCI_MER_TRD_RN(1.0),N_A,M,2025,2024,TERM_TRD_EXP,0,2024-07-01,USD,32679534543
