DATAFLOW,AUDST,FREQ,IO_BOP_RN,REPYEAREND,REPYEARSTART,TRANC_TYP_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_CM_LIB_NRD,2001,2000,TRANC_DEB,0,2001-03-31,USD,6672000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_CM_LIB_NRD,2001,2000,TRANC_NET,0,2001-03-31,INR,105610000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_CM_LIB_NRD,2001,2000,TRANC_NET,0,2001-03-31,USD,2316000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_CM_LIB_OTH,2001,2000,TRANC_CRD,0,2001-03-31,INR,10440000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_CM_LIB_OTH,2001,2000,TRANC_CRD,0,2001-03-31,USD,229000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_CM_LIB_OTH,2001,2000,TRANC_DEB,0,2001-03-31,INR,11550000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_CM_LIB_OTH,2001,2000,TRANC_DEB,0,2001-03-31,USD,253000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_CM_LIB_OTH,2001,2000,TRANC_NET,0,2001-03-31,INR,-1110000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_CM_LIB_OTH,2001,2000,TRANC_NET,0,2001-03-31,USD,-24000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_COMM_BNK,2001,2000,TRANC_CRD,0,2001-03-31,INR,430200000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_COMM_BNK,2001,2000,TRANC_CRD,0,2001-03-31,USD,9423000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_COMM_BNK,2001,2000,TRANC_DEB,0,2001-03-31,INR,517530000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_COMM_BNK,2001,2000,TRANC_DEB,0,2001-03-31,USD,11305000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_COMM_BNK,2001,2000,TRANC_NET,0,2001-03-31,INR,-87330000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_COMM_BNK,2001,2000,TRANC_NET,0,2001-03-31,USD,-1882000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_OTH,2001,2000,TRANC_CRD,0,2001-03-31,INR,14280000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_OTH,2001,2000,TRANC_CRD,0,2001-03-31,USD,321000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_OTH,2001,2000,TRANC_DEB,0,2001-03-31,INR,18390000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_OTH,2001,2000,TRANC_DEB,0,2001-03-31,USD,400000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_OTH,2001,2000,TRANC_NET,0,2001-03-31,INR,-4110000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BC_OTH,2001,2000,TRANC_NET,0,2001-03-31,USD,-79000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BNK_CAP,2001,2000,TRANC_CRD,0,2001-03-31,INR,444480000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BNK_CAP,2001,2000,TRANC_CRD,0,2001-03-31,USD,9744000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BNK_CAP,2001,2000,TRANC_DEB,0,2001-03-31,INR,535920000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BNK_CAP,2001,2000,TRANC_DEB,0,2001-03-31,USD,11705000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BNK_CAP,2001,2000,TRANC_NET,0,2001-03-31,INR,-91440000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_BNK_CAP,2001,2000,TRANC_NET,0,2001-03-31,USD,-1961000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI,2001,2000,TRANC_CRD,0,2001-03-31,INR,805010000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI,2001,2000,TRANC_CRD,0,2001-03-31,USD,17650000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI,2001,2000,TRANC_DEB,0,2001-03-31,INR,494850000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI,2001,2000,TRANC_DEB,0,2001-03-31,USD,10859000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI,2001,2000,TRANC_NET,0,2001-03-31,INR,310160000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI,2001,2000,TRANC_NET,0,2001-03-31,USD,6791000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD,2001,2000,TRANC_CRD,0,2001-03-31,INR,3230000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD,2001,2000,TRANC_CRD,0,2001-03-31,USD,70000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD,2001,2000,TRANC_DEB,0,2001-03-31,INR,38030000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD,2001,2000,TRANC_DEB,0,2001-03-31,USD,829000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD,2001,2000,TRANC_NET,0,2001-03-31,INR,-34800000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD,2001,2000,TRANC_NET,0,2001-03-31,USD,-759000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_EQT,2001,2000,TRANC_CRD,0,2001-03-31,INR,3230000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_EQT,2001,2000,TRANC_CRD,0,2001-03-31,USD,70000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_EQT,2001,2000,TRANC_DEB,0,2001-03-31,INR,19060000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_EQT,2001,2000,TRANC_DEB,0,2001-03-31,USD,414000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_EQT,2001,2000,TRANC_NET,0,2001-03-31,INR,-15830000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_EQT,2001,2000,TRANC_NET,0,2001-03-31,USD,-344000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_OC,2001,2000,TRANC_CRD,0,2001-03-31,INR,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_OC,2001,2000,TRANC_CRD,0,2001-03-31,USD,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_OC,2001,2000,TRANC_DEB,0,2001-03-31,INR,3440000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_OC,2001,2000,TRANC_DEB,0,2001-03-31,USD,75000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_OC,2001,2000,TRANC_NET,0,2001-03-31,INR,-3440000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_OC,2001,2000,TRANC_NET,0,2001-03-31,USD,-75000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_RE,2001,2000,TRANC_CRD,0,2001-03-31,INR,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_RE,2001,2000,TRANC_CRD,0,2001-03-31,USD,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_RE,2001,2000,TRANC_DEB,0,2001-03-31,INR,15530000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_RE,2001,2000,TRANC_DEB,0,2001-03-31,USD,340000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_RE,2001,2000,TRANC_NET,0,2001-03-31,INR,-15530000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_ABD_RE,2001,2000,TRANC_NET,0,2001-03-31,USD,-340000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND,2001,2000,TRANC_CRD,0,2001-03-31,INR,184040000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND,2001,2000,TRANC_CRD,0,2001-03-31,USD,4031000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND,2001,2000,TRANC_DEB,0,2001-03-31,INR,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND,2001,2000,TRANC_DEB,0,2001-03-31,USD,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND,2001,2000,TRANC_NET,0,2001-03-31,INR,184040000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND,2001,2000,TRANC_NET,0,2001-03-31,USD,4031000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_EQT,2001,2000,TRANC_CRD,0,2001-03-31,INR,109480000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_EQT,2001,2000,TRANC_CRD,0,2001-03-31,USD,2399000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_EQT,2001,2000,TRANC_DEB,0,2001-03-31,INR,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_EQT,2001,2000,TRANC_DEB,0,2001-03-31,USD,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_EQT,2001,2000,TRANC_NET,0,2001-03-31,INR,109480000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_EQT,2001,2000,TRANC_NET,0,2001-03-31,USD,2399000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_OC,2001,2000,TRANC_CRD,0,2001-03-31,INR,12790000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_OC,2001,2000,TRANC_CRD,0,2001-03-31,USD,280000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_OC,2001,2000,TRANC_DEB,0,2001-03-31,INR,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_OC,2001,2000,TRANC_DEB,0,2001-03-31,USD,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_OC,2001,2000,TRANC_NET,0,2001-03-31,INR,12790000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_OC,2001,2000,TRANC_NET,0,2001-03-31,USD,280000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_RE,2001,2000,TRANC_CRD,0,2001-03-31,INR,61770000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_RE,2001,2000,TRANC_CRD,0,2001-03-31,USD,1352000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_RE,2001,2000,TRANC_DEB,0,2001-03-31,INR,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_RE,2001,2000,TRANC_DEB,0,2001-03-31,USD,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_RE,2001,2000,TRANC_NET,0,2001-03-31,INR,61770000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FDI_IND_RE,2001,2000,TRANC_NET,0,2001-03-31,USD,1352000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI,2001,2000,TRANC_CRD,0,2001-03-31,INR,620970000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI,2001,2000,TRANC_CRD,0,2001-03-31,USD,13619000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI,2001,2000,TRANC_DEB,0,2001-03-31,INR,502770000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI,2001,2000,TRANC_DEB,0,2001-03-31,USD,11029000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI,2001,2000,TRANC_NET,0,2001-03-31,INR,118200000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI,2001,2000,TRANC_NET,0,2001-03-31,USD,2590000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_ABD,2001,2000,TRANC_CRD,0,2001-03-31,INR,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_ABD,2001,2000,TRANC_CRD,0,2001-03-31,USD,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_ABD,2001,2000,TRANC_DEB,0,2001-03-31,INR,7920000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_ABD,2001,2000,TRANC_DEB,0,2001-03-31,USD,170000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_ABD,2001,2000,TRANC_NET,0,2001-03-31,INR,-7920000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_ABD,2001,2000,TRANC_NET,0,2001-03-31,USD,-170000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_IND,2001,2000,TRANC_CRD,0,2001-03-31,INR,620970000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_IND,2001,2000,TRANC_CRD,0,2001-03-31,USD,13619000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_IND,2001,2000,TRANC_DEB,0,2001-03-31,INR,494850000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_IND,2001,2000,TRANC_DEB,0,2001-03-31,USD,10859000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_IND,2001,2000,TRANC_NET,0,2001-03-31,INR,126120000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FI_FPI_IND,2001,2000,TRANC_NET,0,2001-03-31,USD,2760000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FRG_INV,2001,2000,TRANC_CRD,0,2001-03-31,INR,808240000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FRG_INV,2001,2000,TRANC_CRD,0,2001-03-31,USD,17720000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FRG_INV,2001,2000,TRANC_DEB,0,2001-03-31,INR,540800000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FRG_INV,2001,2000,TRANC_DEB,0,2001-03-31,USD,11858000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FRG_INV,2001,2000,TRANC_NET,0,2001-03-31,INR,267440000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_FRG_INV,2001,2000,TRANC_NET,0,2001-03-31,USD,5862000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN,2001,2000,TRANC_CRD,0,2001-03-31,INR,1092710000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN,2001,2000,TRANC_CRD,0,2001-03-31,USD,23806000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN,2001,2000,TRANC_DEB,0,2001-03-31,INR,848120000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN,2001,2000,TRANC_DEB,0,2001-03-31,USD,18542000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN,2001,2000,TRANC_NET,0,2001-03-31,INR,244590000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN,2001,2000,TRANC_NET,0,2001-03-31,USD,5264000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_BY_IND,2001,2000,TRANC_CRD,0,2001-03-31,INR,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_BY_IND,2001,2000,TRANC_CRD,0,2001-03-31,USD,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_BY_IND,2001,2000,TRANC_DEB,0,2001-03-31,INR,230000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_BY_IND,2001,2000,TRANC_DEB,0,2001-03-31,USD,5000000.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_BY_IND,2001,2000,TRANC_NET,0,2001-03-31,INR,-230000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_BY_IND,2001,2000,TRANC_NET,0,2001-03-31,USD,-5000000.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_TO_IND,2001,2000,TRANC_CRD,0,2001-03-31,INR,444550000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_TO_IND,2001,2000,TRANC_CRD,0,2001-03-31,USD,9621000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_TO_IND,2001,2000,TRANC_DEB,0,2001-03-31,INR,242610000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_TO_IND,2001,2000,TRANC_DEB,0,2001-03-31,USD,5313000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_TO_IND,2001,2000,TRANC_NET,0,2001-03-31,INR,201940000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_CB_TO_IND,2001,2000,TRANC_NET,0,2001-03-31,USD,4308000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_COMM_BORRW,2001,2000,TRANC_CRD,0,2001-03-31,INR,444550000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_COMM_BORRW,2001,2000,TRANC_CRD,0,2001-03-31,USD,9621000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_COMM_BORRW,2001,2000,TRANC_DEB,0,2001-03-31,INR,242840000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_COMM_BORRW,2001,2000,TRANC_DEB,0,2001-03-31,USD,5318000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_COMM_BORRW,2001,2000,TRANC_NET,0,2001-03-31,INR,201710000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_COMM_BORRW,2001,2000,TRANC_NET,0,2001-03-31,USD,4303000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST,2001,2000,TRANC_CRD,0,2001-03-31,INR,135210000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST,2001,2000,TRANC_CRD,0,2001-03-31,USD,2941000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST,2001,2000,TRANC_DEB,0,2001-03-31,INR,115190000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST,2001,2000,TRANC_DEB,0,2001-03-31,USD,2531000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST,2001,2000,TRANC_NET,0,2001-03-31,INR,20020000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST,2001,2000,TRANC_NET,0,2001-03-31,USD,410000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_BY_IND,2001,2000,TRANC_CRD,0,2001-03-31,INR,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_BY_IND,2001,2000,TRANC_CRD,0,2001-03-31,USD,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_BY_IND,2001,2000,TRANC_DEB,0,2001-03-31,INR,780000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_BY_IND,2001,2000,TRANC_DEB,0,2001-03-31,USD,17000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_BY_IND,2001,2000,TRANC_NET,0,2001-03-31,INR,-780000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_BY_IND,2001,2000,TRANC_NET,0,2001-03-31,USD,-17000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_TO_IND,2001,2000,TRANC_CRD,0,2001-03-31,INR,135210000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_TO_IND,2001,2000,TRANC_CRD,0,2001-03-31,USD,2941000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_TO_IND,2001,2000,TRANC_DEB,0,2001-03-31,INR,114410000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_TO_IND,2001,2000,TRANC_DEB,0,2001-03-31,USD,2514000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_TO_IND,2001,2000,TRANC_NET,0,2001-03-31,INR,20800000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_EXT_AST_TO_IND,2001,2000,TRANC_NET,0,2001-03-31,USD,427000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_STC_TO_IND,2001,2000,TRANC_CRD,0,2001-03-31,INR,512950000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_STC_TO_IND,2001,2000,TRANC_CRD,0,2001-03-31,USD,11244000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_STC_TO_IND,2001,2000,TRANC_DEB,0,2001-03-31,INR,490090000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_STC_TO_IND,2001,2000,TRANC_DEB,0,2001-03-31,USD,10693000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_STC_TO_IND,2001,2000,TRANC_NET,0,2001-03-31,INR,22860000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_LN_STC_TO_IND,2001,2000,TRANC_NET,0,2001-03-31,USD,551000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_OTH_CAP,2001,2000,TRANC_CRD,0,2001-03-31,INR,129480000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_OTH_CAP,2001,2000,TRANC_CRD,0,2001-03-31,USD,2856000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_OTH_CAP,2001,2000,TRANC_DEB,0,2001-03-31,INR,116370000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_OTH_CAP,2001,2000,TRANC_DEB,0,2001-03-31,USD,2564000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_OTH_CAP,2001,2000,TRANC_NET,0,2001-03-31,INR,13110000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_OTH_CAP,2001,2000,TRANC_NET,0,2001-03-31,USD,292000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_RUP_DBT_SRV,2001,2000,TRANC_CRD,0,2001-03-31,INR,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_RUP_DBT_SRV,2001,2000,TRANC_CRD,0,2001-03-31,USD,0.0
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_RUP_DBT_SRV,2001,2000,TRANC_DEB,0,2001-03-31,INR,27600000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_RUP_DBT_SRV,2001,2000,TRANC_DEB,0,2001-03-31,USD,617000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_RUP_DBT_SRV,2001,2000,TRANC_NET,0,2001-03-31,INR,-27600000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CA_RUP_DBT_SRV,2001,2000,TRANC_NET,0,2001-03-31,USD,-617000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_ACC,2001,2000,TRANC_CRD,0,2001-03-31,INR,3556300000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_ACC,2001,2000,TRANC_CRD,0,2001-03-31,USD,77719000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_ACC,2001,2000,TRANC_DEB,0,2001-03-31,INR,3672280000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_ACC,2001,2000,TRANC_DEB,0,2001-03-31,USD,80385000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_ACC,2001,2000,TRANC_NET,0,2001-03-31,INR,-115980000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_ACC,2001,2000,TRANC_NET,0,2001-03-31,USD,-2666000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_INVIS,2001,2000,TRANC_CRD,0,2001-03-31,INR,1477780000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_INVIS,2001,2000,TRANC_CRD,0,2001-03-31,USD,32267000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_INVIS,2001,2000,TRANC_DEB,0,2001-03-31,INR,1026390000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_INVIS,2001,2000,TRANC_DEB,0,2001-03-31,USD,22473000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_INVIS,2001,2000,TRANC_NET,0,2001-03-31,INR,451390000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_INVIS,2001,2000,TRANC_NET,0,2001-03-31,USD,9794000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_INVIS_SER,2001,2000,TRANC_CRD,0,2001-03-31,INR,745550000000
RBI:IND_OVR_BOP_A_RN(1.0),N_A,AFY,CURR_INVIS_SER,2001,2000,TRANC_CRD,0,2001-03-31,USD,16268000000
