DATAFLOW,AUDST,COMP_BOP_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2000,1999,0,2000-03-31,USD,13143000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2000,1999,0,2000-03-31,INR,1627530000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2000,1999,0,2000-03-31,USD,37542000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2000,1999,0,2000-03-31,INR,2401120000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2000,1999,0,2000-03-31,USD,55383000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2000,1999,0,2000-03-31,INR,-773590000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2000,1999,0,2000-03-31,USD,-17841000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2000,1999,0,2000-03-31,INR,-277700000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2000,1999,0,2000-03-31,USD,-6402000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2000,1999,0,2000-03-31,INR,-11220000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2000,1999,0,2000-03-31,USD,-260000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2000,1999,0,2000-03-31,INR,277700000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2000,1999,0,2000-03-31,USD,6402000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2000,1999,0,2000-03-31,INR,-266480000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2000,1999,0,2000-03-31,USD,-6142000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2001,2000,0,2001-03-31,INR,392410000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2001,2000,0,2001-03-31,USD,8534000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2001,2000,0,2001-03-31,INR,201940000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2001,2000,0,2001-03-31,USD,4308000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2001,2000,0,2001-03-31,INR,20800000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2001,2000,0,2001-03-31,USD,427000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2001,2000,0,2001-03-31,INR,310160000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2001,2000,0,2001-03-31,USD,6791000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2001,2000,0,2001-03-31,INR,105610000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2001,2000,0,2001-03-31,USD,2316000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2001,2000,0,2001-03-31,INR,-218500000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2001,2000,0,2001-03-31,USD,-4691000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2001,2000,0,2001-03-31,INR,-27600000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2001,2000,0,2001-03-31,USD,-617000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2001,2000,0,2001-03-31,INR,-115980000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2001,2000,0,2001-03-31,USD,-2666000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2001,2000,0,2001-03-31,INR,451390000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2001,2000,0,2001-03-31,USD,9794000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2001,2000,0,2001-03-31,INR,2078520000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2001,2000,0,2001-03-31,USD,45452000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2001,2000,0,2001-03-31,INR,2645890000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2001,2000,0,2001-03-31,USD,57912000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2001,2000,0,2001-03-31,INR,-567370000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2001,2000,0,2001-03-31,USD,-12460000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2001,2000,0,2001-03-31,INR,-276430000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2001,2000,0,2001-03-31,USD,-5868000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2001,2000,0,2001-03-31,INR,-1150000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2001,2000,0,2001-03-31,USD,-26000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2001,2000,0,2001-03-31,INR,276430000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2001,2000,0,2001-03-31,USD,5868000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2001,2000,0,2001-03-31,INR,-275280000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2001,2000,0,2001-03-31,USD,-5842000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2002,2001,0,2002-03-31,INR,401670000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2002,2001,0,2002-03-31,USD,8357000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2002,2001,0,2002-03-31,INR,-75430000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2002,2001,0,2002-03-31,USD,-1588000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2002,2001,0,2002-03-31,INR,58190000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2002,2001,0,2002-03-31,USD,1204000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2002,2001,0,2002-03-31,INR,388610000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2002,2001,0,2002-03-31,USD,8146000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2002,2001,0,2002-03-31,INR,131270000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2002,2001,0,2002-03-31,USD,2754000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2002,2001,0,2002-03-31,INR,-76400000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2002,2001,0,2002-03-31,USD,-1640000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2002,2001,0,2002-03-31,INR,-24570000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2002,2001,0,2002-03-31,USD,-519000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2002,2001,0,2002-03-31,INR,164260000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2002,2001,0,2002-03-31,USD,3400000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2002,2001,0,2002-03-31,INR,713810000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2002,2001,0,2002-03-31,USD,14974000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2002,2001,0,2002-03-31,INR,2133450000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2002,2001,0,2002-03-31,USD,44703000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2002,2001,0,2002-03-31,INR,2683000000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2002,2001,0,2002-03-31,USD,56277000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2002,2001,0,2002-03-31,INR,-549550000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2002,2001,0,2002-03-31,USD,-11574000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2002,2001,0,2002-03-31,INR,-565930000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2002,2001,0,2002-03-31,USD,-11757000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2002,2001,0,2002-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2002,2001,0,2002-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2002,2001,0,2002-03-31,INR,565930000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2002,2001,0,2002-03-31,USD,11757000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2002,2001,0,2002-03-31,INR,-565930000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2002,2001,0,2002-03-31,USD,-11757000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2003,2002,0,2003-03-31,INR,513770000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2003,2002,0,2003-03-31,USD,10640000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2003,2002,0,2003-03-31,INR,-82630000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2003,2002,0,2003-03-31,USD,-1701000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2003,2002,0,2003-03-31,INR,-148630000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2003,2002,0,2003-03-31,USD,-3096000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2003,2002,0,2003-03-31,INR,290720000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2003,2002,0,2003-03-31,USD,6015000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2003,2002,0,2003-03-31,INR,144240000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2003,2002,0,2003-03-31,USD,2978000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2003,2002,0,2003-03-31,INR,333130000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2003,2002,0,2003-03-31,USD,6918000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2003,2002,0,2003-03-31,INR,-23060000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2003,2002,0,2003-03-31,USD,-474000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2003,2002,0,2003-03-31,INR,306600000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2003,2002,0,2003-03-31,USD,6345000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2003,2002,0,2003-03-31,INR,823570000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2003,2002,0,2003-03-31,USD,17035000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2003,2002,0,2003-03-31,INR,2600790000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2003,2002,0,2003-03-31,USD,53774000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2003,2002,0,2003-03-31,INR,3117760000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2003,2002,0,2003-03-31,USD,64464000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2003,2002,0,2003-03-31,INR,-516970000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2003,2002,0,2003-03-31,USD,-10690000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2003,2002,0,2003-03-31,INR,-820370000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2003,2002,0,2003-03-31,USD,-16985000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2003,2002,0,2003-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2003,2002,0,2003-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2003,2002,0,2003-03-31,INR,820370000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2003,2002,0,2003-03-31,USD,16985000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2003,2002,0,2003-03-31,INR,-820370000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2003,2002,0,2003-03-31,USD,-16985000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2004,2003,0,2004-03-31,INR,800100000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2004,2003,0,2004-03-31,USD,17338000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2004,2003,0,2004-03-31,INR,-132740000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2004,2003,0,2004-03-31,USD,-2928000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2004,2003,0,2004-03-31,INR,-125530000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2004,2003,0,2004-03-31,USD,-2754000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2004,2003,0,2004-03-31,INR,717280000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2004,2003,0,2004-03-31,USD,15678000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2004,2003,0,2004-03-31,INR,168690000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2004,2003,0,2004-03-31,USD,3642000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2004,2003,0,2004-03-31,INR,189960000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2004,2003,0,2004-03-31,USD,4076000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2004,2003,0,2004-03-31,INR,-17560000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2004,2003,0,2004-03-31,USD,-376000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2004,2003,0,2004-03-31,INR,639830000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2004,2003,0,2004-03-31,USD,14083000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2004,2003,0,2004-03-31,INR,1273690000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2004,2003,0,2004-03-31,USD,27801000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2004,2003,0,2004-03-31,INR,3039150000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2004,2003,0,2004-03-31,USD,66285000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2004,2003,0,2004-03-31,INR,3673010000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2004,2003,0,2004-03-31,USD,80003000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2004,2003,0,2004-03-31,INR,-633860000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2004,2003,0,2004-03-31,USD,-13718000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2004,2003,0,2004-03-31,INR,-1439930000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2004,2003,0,2004-03-31,USD,-31421000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2004,2003,0,2004-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2004,2003,0,2004-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2004,2003,0,2004-03-31,INR,1439930000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2004,2003,0,2004-03-31,USD,31421000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2004,2003,0,2004-03-31,INR,-1439930000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2004,2003,0,2004-03-31,USD,-31421000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2005,2004,0,2005-03-31,INR,1280810000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2005,2004,0,2005-03-31,USD,28629000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2005,2004,0,2005-03-31,INR,241490000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2005,2004,0,2005-03-31,USD,5426000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2005,2004,0,2005-03-31,INR,89930000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2005,2004,0,2005-03-31,USD,2027000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2005,2004,0,2005-03-31,INR,683660000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2005,2004,0,2005-03-31,USD,15298000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2005,2004,0,2005-03-31,INR,-44390000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2005,2004,0,2005-03-31,USD,-964000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2005,2004,0,2005-03-31,INR,328700000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2005,2004,0,2005-03-31,USD,7259000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2005,2004,0,2005-03-31,INR,-18580000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2005,2004,0,2005-03-31,USD,-417000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2005,2004,0,2005-03-31,INR,-121740000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2005,2004,0,2005-03-31,USD,-2470000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2005,2004,0,2005-03-31,INR,1395910000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2005,2004,0,2005-03-31,USD,31232000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2005,2004,0,2005-03-31,INR,3817850000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2005,2004,0,2005-03-31,USD,85206000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2005,2004,0,2005-03-31,INR,5335500000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2005,2004,0,2005-03-31,USD,118908000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2005,2004,0,2005-03-31,INR,-1517650000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2005,2004,0,2005-03-31,USD,-33702000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2005,2004,0,2005-03-31,INR,-1159070000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2005,2004,0,2005-03-31,USD,-26159000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2005,2004,0,2005-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2005,2004,0,2005-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2005,2004,0,2005-03-31,INR,1159070000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2005,2004,0,2005-03-31,USD,26159000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2005,2004,0,2005-03-31,INR,-1159070000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2005,2004,0,2005-03-31,USD,-26159000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2006,2005,0,2006-03-31,INR,1096330000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2006,2005,0,2006-03-31,USD,24954000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2006,2005,0,2006-03-31,INR,116100000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2006,2005,0,2006-03-31,USD,2759000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2006,2005,0,2006-03-31,INR,78760000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2006,2005,0,2006-03-31,USD,1766000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2006,2005,0,2006-03-31,INR,948140000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2006,2005,0,2006-03-31,USD,21395000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2006,2005,0,2006-03-31,INR,124570000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2006,2005,0,2006-03-31,USD,2789000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2006,2005,0,2006-03-31,INR,-145670000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2006,2005,0,2006-03-31,USD,-3183000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2006,2005,0,2006-03-31,INR,-25570000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2006,2005,0,2006-03-31,USD,-572000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2006,2005,0,2006-03-31,INR,-437370000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2006,2005,0,2006-03-31,USD,-9902000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2006,2005,0,2006-03-31,INR,1859270000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2006,2005,0,2006-03-31,USD,42002000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2006,2005,0,2006-03-31,INR,4657480000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2006,2005,0,2006-03-31,USD,105152000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2006,2005,0,2006-03-31,INR,6954120000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2006,2005,0,2006-03-31,USD,157056000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2006,2005,0,2006-03-31,INR,-2296640000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2006,2005,0,2006-03-31,USD,-51904000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2006,2005,0,2006-03-31,INR,-658960000000
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2006,2005,0,2006-03-31,USD,-15052000000
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2006,2005,0,2006-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2006,2005,0,2006-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2006,2005,0,2006-03-31,INR,658960000000
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2006,2005,0,2006-03-31,USD,15052000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2006,2005,0,2006-03-31,INR,-658960000000
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2006,2005,0,2006-03-31,USD,-15052000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2007,2006,0,2007-03-31,INR,2080170000000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2007,2006,0,2007-03-31,USD,46171000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2007,2006,0,2007-03-31,INR,738890000000
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2007,2006,0,2007-03-31,USD,16443000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2007,2006,0,2007-03-31,INR,80270000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2007,2006,0,2007-03-31,USD,1787000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2007,2006,0,2007-03-31,INR,1342820000000
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2007,2006,0,2007-03-31,USD,29743000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2007,2006,0,2007-03-31,INR,195740000000
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2007,2006,0,2007-03-31,USD,4321000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2007,2006,0,2007-03-31,INR,-270300000000
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2007,2006,0,2007-03-31,USD,-5961000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2007,2006,0,2007-03-31,INR,-7250000000
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2007,2006,0,2007-03-31,USD,-162000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2007,2006,0,2007-03-31,INR,-443830000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2007,2006,0,2007-03-31,USD,-9565000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2007,2006,0,2007-03-31,INR,2355790000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2007,2006,0,2007-03-31,USD,52217000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2007,2006,0,2007-03-31,INR,5828710000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2007,2006,0,2007-03-31,USD,128888000000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2007,2006,0,2007-03-31,INR,8628330000000
