DATAFLOW,AUDST,FREQ,INVI_RCPTS_CAT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP,2018,2017,0,2017-06-30,USD,1018122398
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND_PGD,2018,2017,0,2017-06-30,USD,167577870
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND,2018,2017,0,2017-06-30,USD,588199566
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_EI,2018,2017,0,2017-06-30,USD,641747622
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_AS,2018,2017,0,2017-06-30,USD,63586405
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_FE,2018,2017,0,2017-06-30,USD,3082935531
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_OEFCI,2018,2017,0,2017-06-30,USD,91021980
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_PI,2018,2017,0,2017-06-30,USD,24638620
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_TSIEMSVMS,2018,2017,0,2017-06-30,USD,508851092
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS,2018,2017,0,2017-06-30,USD,521894383.99999994
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_SERV,2018,2017,0,2017-06-30,USD,973345516
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_AI,2018,2017,0,2017-06-30,USD,20158573
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_MR,2018,2017,0,2017-06-30,USD,136230325
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI,2018,2017,0,2017-06-30,USD,649573783
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT,2018,2017,0,2017-06-30,USD,351541872
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_AVMP_VTP_DPS,2018,2017,0,2017-06-30,USD,81244860
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE_WR,2018,2017,0,2017-06-30,USD,1143692973
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_FRN,2018,2017,0,2017-06-30,USD,46904676
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS_PPF,2018,2017,0,2017-06-30,USD,1524667.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR,2017,2016,0,2017-03-31,USD,15733897007
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_SERV,2017,2016,0,2017-03-31,USD,461051093
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS_NAS,2017,2016,0,2017-03-31,USD,15945480
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS,2017,2016,0,2017-03-31,USD,8320336179
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_RSAS,2017,2016,0,2017-03-31,USD,7981764.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_OT,2017,2016,0,2017-03-31,USD,32579848
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF,2017,2016,0,2017-03-31,USD,139925835
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_FE,2017,2016,0,2017-03-31,USD,2859826469
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IDE,2017,2016,0,2017-03-31,USD,1014310000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_RTP_DTS,2017,2016,0,2017-03-31,USD,43842383
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2017,2016,0,2017-03-31,USD,4497873.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_FS,2017,2016,0,2017-03-31,USD,38880843
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_PFT,2017,2016,0,2017-03-31,USD,471677802
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OLS_SC,2017,2016,0,2017-03-31,USD,81358380
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_LS,2017,2016,0,2017-03-31,USD,206059380
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS,2017,2016,0,2017-03-31,USD,3865960076
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_RE,2017,2016,0,2017-03-31,USD,731357500
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_ASRMA,2017,2016,0,2017-03-31,USD,4115921.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_VSBW,2017,2016,0,2017-03-31,USD,63903289
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IVS_REC,2017,2016,0,2017-03-31,USD,62006803514
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_HR,2017,2016,0,2017-03-31,USD,75534557
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS,2017,2016,0,2017-03-31,USD,209790571
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS,2017,2016,0,2017-03-31,USD,3947841440
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_OE_FCI,2017,2016,0,2017-03-31,USD,124280406
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_ABD,2017,2016,0,2017-03-31,USD,358848535
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_SRP_ICOA,2017,2016,0,2017-03-31,USD,24174245
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_TRV,2017,2016,0,2017-03-31,USD,6719937453
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ES,2017,2016,0,2017-03-31,USD,20297114
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_TCS,2017,2016,0,2017-03-31,USD,32115316.999999996
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_INS,2017,2016,0,2017-03-31,USD,591402063
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_GNIE,2017,2016,0,2017-03-31,USD,136373828
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_AI,2017,2016,0,2017-03-31,USD,14365061
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SGNIE_MI_RII,2017,2016,0,2017-03-31,USD,13572168
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS_PPF,2017,2016,0,2017-03-31,USD,1593978.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_PI,2017,2016,0,2017-03-31,USD,22951178
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI,2017,2016,0,2017-03-31,USD,742397856
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS,2017,2016,0,2017-03-31,USD,19252596762
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS,2017,2016,0,2017-03-31,USD,72565118
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II,2017,2016,0,2017-03-31,USD,2623685958
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IRIP_PCI,2017,2016,0,2017-03-31,USD,4203659.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_PPS,2017,2016,0,2017-03-31,USD,18655100
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_RE,2017,2016,0,2017-03-31,USD,205344987
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_HS,2017,2016,0,2017-03-31,USD,73052582
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ES,2017,2016,0,2017-03-31,USD,803909106
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP,2017,2016,0,2017-03-31,USD,583812501
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_IR,2017,2016,0,2017-03-31,USD,1302341755
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IR_PIMAI,2017,2016,0,2017-03-31,USD,10246873
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_MS,2017,2016,0,2017-03-31,USD,110942841
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS,2017,2016,0,2017-03-31,USD,665958992
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS,2017,2016,0,2017-03-31,USD,564193522
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_OIR,2017,2016,0,2017-03-31,USD,521616320
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_EI,2017,2016,0,2017-03-31,USD,651141672
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_AABKS,2017,2016,0,2017-03-31,USD,171615375
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_TSIEMSVMS,2017,2016,0,2017-03-31,USD,655172410
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC_FI_BC_CC_LCC,2017,2016,0,2017-03-31,USD,909928418
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE_WR,2017,2016,0,2017-03-31,USD,1116225146
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_RIS,2017,2016,0,2017-03-31,USD,171912018
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_AIR,2017,2016,0,2017-03-31,USD,2839754.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IRSDR,2017,2016,0,2017-03-31,USD,900000.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_OTH,2017,2016,0,2017-03-31,USD,957993928
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_OPCRS,2017,2016,0,2017-03-31,USD,29861855
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_DIV,2017,2016,0,2017-03-31,USD,112134699
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_AS,2017,2016,0,2017-03-31,USD,2302800.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IRO,2017,2016,0,2017-03-31,USD,18268001
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_MR,2017,2016,0,2017-03-31,USD,45483570
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST,2017,2016,0,2017-03-31,USD,341681674
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ATFS,2017,2016,0,2017-03-31,USD,411347151
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND_PGD,2017,2016,0,2017-03-31,USD,189772427
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_ES,2017,2016,0,2017-03-31,USD,3563343.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV,2017,2016,0,2017-03-31,USD,41790597548
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_GS_PB,2017,2016,0,2017-03-31,USD,7058856.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_WRTS,2017,2016,0,2017-03-31,USD,155690910
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_SR_ICOA,2017,2016,0,2017-03-31,USD,177890447
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_RCPT,2017,2016,0,2017-03-31,USD,101044993
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_CAS,2017,2016,0,2017-03-31,USD,882132649
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OLS_AC,2017,2016,0,2017-03-31,USD,46677345
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE,2017,2016,0,2017-03-31,USD,1116225146
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_SS,2017,2016,0,2017-03-31,USD,18514072652
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND_DRCI,2017,2016,0,2017-03-31,USD,349611964
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS,2017,2016,0,2017-03-31,USD,68019210
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC,2017,2016,0,2017-03-31,USD,931185995
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_OTH,2017,2016,0,2017-03-31,USD,1463357.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_LWR_NRD,2017,2016,0,2017-03-31,USD,5620943504
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT,2017,2016,0,2017-03-31,USD,15701317159
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_CHC,2017,2016,0,2017-03-31,USD,39510822
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT,2017,2016,0,2017-03-31,USD,62373797
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_OEFCI,2017,2016,0,2017-03-31,USD,36763733
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_MLAS,2017,2016,0,2017-03-31,USD,89512.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_CHC,2017,2016,0,2017-03-31,USD,1435819.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_EDS,2017,2016,0,2017-03-31,USD,78507744
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IRDA_PIM_IFS,2017,2016,0,2017-03-31,USD,36107698
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS,2017,2016,0,2017-03-31,USD,327548564
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_BMC_PRS,2017,2016,0,2017-03-31,USD,2157508155
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND,2017,2016,0,2017-03-31,USD,506534663
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC_IBB_UWC,2017,2016,0,2017-03-31,USD,21257577
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_TRNSP,2017,2016,0,2017-03-31,USD,4226243359
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SGNIE_MIF_DMI,2017,2016,0,2017-03-31,USD,122801659
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS_OIS_SN,2017,2016,0,2017-03-31,USD,56619639
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS,2017,2016,0,2017-03-31,USD,1007269595
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_AVMP_VTP_DPS,2017,2016,0,2017-03-31,USD,73915610
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_FISIM,2017,2016,0,2017-03-31,USD,76083599
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_OTH,2017,2016,0,2017-03-31,USD,5704922789
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_BUSS,2017,2016,0,2017-03-31,USD,829448363
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_SEA,2017,2016,0,2017-03-31,USD,64380.00000000001
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_AS,2017,2016,0,2017-03-31,USD,83405591
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS,2017,2016,0,2017-03-31,USD,117757993
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OTS,2017,2016,0,2017-03-31,USD,693034645
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND,2017,2016,0,2017-03-31,USD,539384391
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR,2017,2016,0,2017-03-31,USD,224479725
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR,2017,2016,0,2017-03-31,USD,4482308959
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_IR_IWA_FM,2017,2016,0,2017-03-31,USD,9533930408
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_OSNI,2017,2016,0,2017-03-31,USD,413800000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_SSISSR,2017,2016,0,2017-03-31,USD,10786582
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_DI,2017,2016,0,2017-03-31,USD,400627111
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_ER,2017,2016,0,2017-03-31,USD,110031745
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_FRN,2017,2016,0,2017-03-31,USD,50558231
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS_SGS,2017,2016,0,2017-03-31,USD,2903894.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_PT_NRI,2017,2016,0,2017-03-31,USD,220781536
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS,2017,2016,0,2017-03-31,USD,4367491.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS,2017,2016,0,2016-12-31,USD,4131043276.0000005
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2017,2016,0,2016-12-31,USD,4918327.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_AS,2017,2016,0,2016-12-31,USD,2063481.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_OTH,2017,2016,0,2016-12-31,USD,853668490
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ATFS,2017,2016,0,2016-12-31,USD,397945889
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IRO,2017,2016,0,2016-12-31,USD,31648778
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_VSBW,2017,2016,0,2016-12-31,USD,42285969
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_DI,2017,2016,0,2016-12-31,USD,355066250
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_OE_FCI,2017,2016,0,2016-12-31,USD,136680918
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_ES,2017,2016,0,2016-12-31,USD,3682581.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_LS,2017,2016,0,2016-12-31,USD,193888616
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_ER,2017,2016,0,2016-12-31,USD,113600352
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_OTH,2017,2016,0,2016-12-31,USD,1169790.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT,2017,2016,0,2016-12-31,USD,15166219941
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_CAS,2017,2016,0,2016-12-31,USD,643891994
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_SRP_ICOA,2017,2016,0,2016-12-31,USD,47011422
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND_PGD,2017,2016,0,2016-12-31,USD,154548693
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_RE,2017,2016,0,2016-12-31,USD,731357500
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_AS,2017,2016,0,2016-12-31,USD,61428700
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR,2017,2016,0,2016-12-31,USD,4015207933
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IDE,2017,2016,0,2016-12-31,USD,864400000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_OEFCI,2017,2016,0,2016-12-31,USD,19335478
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II,2017,2016,0,2016-12-31,USD,2366917002
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_OIR,2017,2016,0,2016-12-31,USD,459364269
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS,2017,2016,0,2016-12-31,USD,221261636
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR,2017,2016,0,2016-12-31,USD,15267609758
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE,2017,2016,0,2016-12-31,USD,1007030331
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_HR,2017,2016,0,2016-12-31,USD,69877943
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_IR,2017,2016,0,2016-12-31,USD,1399328082
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND,2017,2016,0,2016-12-31,USD,577686121
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_MR,2017,2016,0,2016-12-31,USD,71562471
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_PFT,2017,2016,0,2016-12-31,USD,435686057
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC_FI_BC_CC_LCC,2017,2016,0,2016-12-31,USD,1017499891
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OTS,2017,2016,0,2016-12-31,USD,780438801
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_CHC,2017,2016,0,2016-12-31,USD,1734086.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IRDA_PIM_IFS,2017,2016,0,2016-12-31,USD,16918300
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ES,2017,2016,0,2016-12-31,USD,767351306
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_IR_IWA_FM,2017,2016,0,2016-12-31,USD,9888176899
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS_PPF,2017,2016,0,2016-12-31,USD,2093948.9999999998
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE_WR,2017,2016,0,2016-12-31,USD,1007030331
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_EDS,2017,2016,0,2016-12-31,USD,66039720
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_DIV,2017,2016,0,2016-12-31,USD,43836504
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IRIP_PCI,2017,2016,0,2016-12-31,USD,6921151.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IR_PIMAI,2017,2016,0,2016-12-31,USD,2814881.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SGNIE_MI_RII,2017,2016,0,2016-12-31,USD,28076632
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC,2017,2016,0,2016-12-31,USD,1032308984
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS_NAS,2017,2016,0,2016-12-31,USD,13501235
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_RSAS,2017,2016,0,2016-12-31,USD,7116283.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF,2017,2016,0,2016-12-31,USD,143607744
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_RCPT,2017,2016,0,2016-12-31,USD,134280221
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_TSIEMSVMS,2017,2016,0,2016-12-31,USD,554110336
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_TCS,2017,2016,0,2016-12-31,USD,18091563
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST,2017,2016,0,2016-12-31,USD,326324570
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND,2017,2016,0,2016-12-31,USD,574481785
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_INS,2017,2016,0,2016-12-31,USD,521508362.00000006
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI,2017,2016,0,2016-12-31,USD,641260601
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_FE,2017,2016,0,2016-12-31,USD,2541927398
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_PI,2017,2016,0,2016-12-31,USD,22215127
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR,2017,2016,0,2016-12-31,USD,233073830
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS,2017,2016,0,2016-12-31,USD,1210072783
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_SR_ICOA,2017,2016,0,2016-12-31,USD,143331652
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_PT_NRI,2017,2016,0,2016-12-31,USD,181896332
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_CHC,2017,2016,0,2016-12-31,USD,46312000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS,2017,2016,0,2016-12-31,USD,591204375
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS_OIS_SN,2017,2016,0,2016-12-31,USD,75509617
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_GS_PB,2017,2016,0,2016-12-31,USD,12851027
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_SSISSR,2017,2016,0,2016-12-31,USD,4419905.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS,2017,2016,0,2016-12-31,USD,106328985
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_TRV,2017,2016,0,2016-12-31,USD,6186696471
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS,2017,2016,0,2016-12-31,USD,6894947.0
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OLS_AC,2017,2016,0,2016-12-31,USD,45659888
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP,2017,2016,0,2016-12-31,USD,479522562
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_AVMP_VTP_DPS,2017,2016,0,2016-12-31,USD,54105805
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_RE,2017,2016,0,2016-12-31,USD,195633222
