DATAFLOW,AUDST,COMD_RN,COUNTRYCODE,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFG_FLR_COVRNG,N_A,AFY,2015,2014,0,2015-03-31,USD,296963960
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ORG_INORG_CHEM,N_A,AFY,2015,2014,0,2015-03-31,USD,12473640231
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2015,2014,0,2015-03-31,INR,49732546270
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASHEW,N_A,AFY,2015,2014,0,2015-03-31,INR,55658518130
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2015,2014,0,2015-03-31,USD,10774595062
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_DRGS_PHARCTCLS,N_A,AFY,2015,2014,0,2015-03-31,INR,943499963850
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ORG_INORG_CHEM,N_A,AFY,2015,2014,0,2015-03-31,INR,762589989470
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2015,2014,0,2015-03-31,USD,41266071565
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2015,2014,0,2015-03-31,USD,681790464
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2015,2014,0,2015-03-31,USD,73074837803
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2015,2014,0,2015-03-31,INR,41712541870
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2015,2014,0,2015-03-31,USD,5510492511
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2015,2014,0,2015-03-31,USD,7853116234
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2015,2014,0,2015-03-31,INR,148477535700
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2015,2014,0,2015-03-31,INR,336883833330
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEATH,N_A,AFY,2015,2014,0,2015-03-31,USD,6030481870
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFG_FLR_COVRNG,N_A,AFY,2015,2014,0,2015-03-31,INR,18143753850
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2015,2014,0,2015-03-31,USD,515269946
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2015,2014,0,2015-03-31,INR,31428105600
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASHEW,N_A,AFY,2015,2014,0,2015-03-31,USD,909262084
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2015,2014,0,2015-03-31,USD,1360772821
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2015,2014,0,2015-03-31,INR,480282547970
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RMG_TEXTLS,N_A,AFY,2015,2014,0,2015-03-31,USD,16833320801
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2015,2014,0,2015-03-31,USD,1324173941
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2015,2014,0,2015-03-31,USD,2430347933
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2015,2014,0,2015-03-31,INR,4470438905210
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2015,2014,0,2015-03-31,INR,58687479650
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEATH,N_A,AFY,2015,2014,0,2015-03-31,INR,368465587400
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2014,2013,0,2014-03-31,INR,22963900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RMG_TEXTLS,N_A,AFY,2014,2013,0,2014-03-31,USD,14990485094
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2014,2013,0,2014-03-31,INR,61344589560
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFG_FLR_COVRNG,N_A,AFY,2014,2013,0,2014-03-31,USD,351649612
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RMG_TEXTLS,N_A,AFY,2014,2013,0,2014-03-31,INR,907174841580
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2014,2013,0,2014-03-31,INR,1767736400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2014,2013,0,2014-03-31,INR,2503399391470
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN_HL,N_A,AFY,2014,2013,0,2014-03-31,INR,668198712850
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2014,2013,0,2014-03-31,INR,71274122480
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2014,2013,0,2014-03-31,USD,5705200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2014,2013,0,2014-03-31,USD,2497297349
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2014,2013,0,2014-03-31,INR,94484438470
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2014,2013,0,2014-03-31,INR,48733429410
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2014,2013,0,2014-03-31,USD,7790050405
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2014,2013,0,2014-03-31,INR,470870325590
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2014,2013,0,2014-03-31,USD,29217900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASHEW,N_A,AFY,2014,2013,0,2014-03-31,USD,842320939
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2014,2013,0,2014-03-31,USD,5016627214
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ORG_INORG_CHEM,N_A,AFY,2014,2013,0,2014-03-31,USD,12285963124
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2014,2013,0,2014-03-31,INR,47991031020
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2014,2013,0,2014-03-31,INR,345172900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_DRGS_PHARCTCLS,N_A,AFY,2014,2013,0,2014-03-31,INR,904149903590
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2014,2013,0,2014-03-31,INR,170701281830
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2014,2013,0,2014-03-31,USD,11015927414
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2014,2013,0,2014-03-31,USD,1178336848
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2014,2013,0,2014-03-31,INR,151463616210
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2014,2013,0,2014-03-31,USD,1011387977
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2014,2013,0,2014-03-31,USD,798786824
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2014,2013,0,2014-03-31,USD,14942100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2014,2013,0,2014-03-31,USD,41388344898
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2014,2013,0,2014-03-31,USD,798828740
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_DRGS_PHARCTCLS,N_A,AFY,2014,2013,0,2014-03-31,USD,14949533898
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2014,2013,0,2014-03-31,INR,539137700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2014,2013,0,2014-03-31,USD,63902695127
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2014,2013,0,2014-03-31,USD,1552429932
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2014,2013,0,2014-03-31,USD,2796439598
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEATH,N_A,AFY,2014,2013,0,2014-03-31,INR,338216505660
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASHEW,N_A,AFY,2014,2013,0,2014-03-31,INR,50954930720
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2014,2013,0,2014-03-31,USD,848700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ORG_INORG_CHEM,N_A,AFY,2014,2013,0,2014-03-31,INR,744773715840
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEATH,N_A,AFY,2014,2013,0,2014-03-31,USD,5572774157
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2014,2013,0,2014-03-31,USD,379600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2014,2013,0,2014-03-31,INR,3876834328690
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFG_FLR_COVRNG,N_A,AFY,2014,2013,0,2014-03-31,INR,21340021230
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2014,2013,0,2014-03-31,INR,51345100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2014,2013,0,2014-03-31,INR,306272767000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2014,2013,0,2014-03-31,INR,904023200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2013,2012,0,2013-03-31,INR,50302300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2013,2012,0,2013-03-31,INR,53742200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2013,2012,0,2013-03-31,INR,338581900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2013,2012,0,2013-03-31,INR,188411800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2013,2012,0,2013-03-31,INR,265968800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2013,2012,0,2013-03-31,USD,924500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2013,2012,0,2013-03-31,INR,47187900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2013,2012,0,2013-03-31,INR,409465800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2013,2012,0,2013-03-31,INR,40970400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2013,2012,0,2013-03-31,INR,153649600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2013,2012,0,2013-03-31,USD,4888200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2013,2012,0,2013-03-31,USD,3462800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2013,2012,0,2013-03-31,USD,865900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2013,2012,0,2013-03-31,USD,867300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2013,2012,0,2013-03-31,INR,47110800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2013,2012,0,2013-03-31,USD,987700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2013,2012,0,2013-03-31,INR,21242500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2013,2012,0,2013-03-31,INR,2361620300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2013,2012,0,2013-03-31,USD,3036100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2013,2012,0,2013-03-31,USD,65374000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2013,2012,0,2013-03-31,USD,27799500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2013,2012,0,2013-03-31,USD,753000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2013,2012,0,2013-03-31,INR,1512569900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2013,2012,0,2013-03-31,USD,1651300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2013,2012,0,2013-03-31,USD,7525600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2013,2012,0,2013-03-31,INR,3556990900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2013,2012,0,2013-03-31,USD,43404300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2013,2012,0,2013-03-31,USD,390400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2013,2012,0,2013-03-31,INR,165195200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2013,2012,0,2013-03-31,INR,89845800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2013,2012,0,2013-03-31,USD,6222800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2013,2012,0,2013-03-31,USD,12928400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2013,2012,0,2013-03-31,USD,2823900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2013,2012,0,2013-03-31,INR,703430700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2012,2011,0,2012-03-31,USD,13691200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2012,2011,0,2012-03-31,INR,165847000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2012,2011,0,2012-03-31,USD,2758600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2012,2011,0,2012-03-31,INR,3250718600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2012,2011,0,2012-03-31,USD,2461600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2012,2011,0,2012-03-31,USD,26135200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2012,2011,0,2012-03-31,INR,241087300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2012,2011,0,2012-03-31,INR,40064200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2012,2011,0,2012-03-31,USD,464500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2012,2011,0,2012-03-31,USD,851100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2012,2011,0,2012-03-31,USD,5030700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2012,2011,0,2012-03-31,INR,656121500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2012,2011,0,2012-03-31,INR,45346200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2012,2011,0,2012-03-31,INR,221841800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2012,2011,0,2012-03-31,USD,946200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2012,2011,0,2012-03-31,INR,229722900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2012,2011,0,2012-03-31,USD,849500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2012,2011,0,2012-03-31,INR,132202300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2012,2011,0,2012-03-31,USD,4629100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2012,2011,0,2012-03-31,INR,2148888700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2012,2011,0,2012-03-31,USD,4793600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2012,2011,0,2012-03-31,INR,22260800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2012,2011,0,2012-03-31,INR,326119600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2012,2011,0,2012-03-31,USD,928600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2012,2011,0,2012-03-31,USD,67832200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2012,2011,0,2012-03-31,USD,836000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2012,2011,0,2012-03-31,INR,117964700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2012,2011,0,2012-03-31,USD,3460700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2012,2011,0,2012-03-31,INR,1252475200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2012,2011,0,2012-03-31,USD,6805100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2012,2011,0,2012-03-31,INR,40712700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2012,2011,0,2012-03-31,INR,44501600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2012,2011,0,2012-03-31,USD,44840500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2012,2011,0,2012-03-31,INR,40785300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2011,2010,0,2011-03-31,INR,214156200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2011,2010,0,2011-03-31,INR,115860500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2011,2010,0,2011-03-31,INR,1844194600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2011,2010,0,2011-03-31,INR,20920600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_JTE_MFGS,N_A,AFY,2011,2010,0,2011-03-31,USD,459200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2011,2010,0,2011-03-31,INR,178177900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_LEA_MFGS,N_A,AFY,2011,2010,0,2011-03-31,USD,3910600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2011,2010,0,2011-03-31,USD,20600900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RIC,N_A,AFY,2011,2010,0,2011-03-31,USD,2542900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2011,2010,0,2011-03-31,INR,80434700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2011,2010,0,2011-03-31,INR,263608400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2011,2010,0,2011-03-31,INR,30099200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2011,2010,0,2011-03-31,INR,47183500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2011,2010,0,2011-03-31,INR,528608800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CARPET,N_A,AFY,2011,2010,0,2011-03-31,USD,1035600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2011,2010,0,2011-03-31,USD,4700300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2011,2010,0,2011-03-31,INR,119171000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2011,2010,0,2011-03-31,INR,28531600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2011,2010,0,2011-03-31,USD,874700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2011,2010,0,2011-03-31,USD,626200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2011,2010,0,2011-03-31,USD,2615500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2011,2010,0,2011-03-31,INR,938631500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2011,2010,0,2011-03-31,INR,39853900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CTTN_YRN,N_A,AFY,2011,2010,0,2011-03-31,USD,5785600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2011,2010,0,2011-03-31,INR,110695600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2011,2010,0,2011-03-31,INR,33543100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2011,2010,0,2011-03-31,INR,2648893000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2011,2010,0,2011-03-31,USD,11601800000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TEA,N_A,AFY,2011,2010,0,2011-03-31,USD,736200000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_ENG_GDS,N_A,AFY,2011,2010,0,2011-03-31,USD,58137400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2011,2010,0,2011-03-31,USD,2429500000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2011,2010,0,2011-03-31,USD,660600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_SPI,N_A,AFY,2011,2010,0,2011-03-31,USD,1765400000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_GEMS,N_A,AFY,2011,2010,0,2011-03-31,USD,40476100000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2010,2009,0,2010-03-31,USD,915700000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CHEM,N_A,AFY,2010,2009,0,2010-03-31,INR,797152000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_TOC,N_A,AFY,2010,2009,0,2010-03-31,INR,43447000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_MAR_PRD,N_A,AFY,2010,2009,0,2010-03-31,INR,99003000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_IRN_ORE,N_A,AFY,2010,2009,0,2010-03-31,USD,5978900000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CASH_NUT_SHL_LIQ,N_A,AFY,2010,2009,0,2010-03-31,USD,596300000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_RDYMDE_GRMNTS,N_A,AFY,2010,2009,0,2010-03-31,USD,10705600000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_CFF,N_A,AFY,2010,2009,0,2010-03-31,INR,20320000000
RBI:EXP_SEL_PRIN_COMM_RN(1.0),N_A,EPC_OIL_ML,N_A,AFY,2010,2009,0,2010-03-31,USD,1650800000
