DATAFLOW,AUDST,FREQ,INVI_PYMTS_CAT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_PFP,2023,2022,0,2022-09-30,USD,81583.736077
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_CHC,2023,2022,0,2022-09-30,USD,15078909.775771
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_AABKS,2023,2022,0,2022-09-30,USD,24222235.628496
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_PG_CRI,2023,2022,0,2022-09-30,USD,668796417.273096
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_EC,2023,2022,0,2022-09-30,USD,686044365.182894
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_OPCRS,2023,2022,0,2022-09-30,USD,89644590.949852
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_FE,2023,2022,0,2022-09-30,USD,39925405.491154
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_FOI,2023,2022,0,2022-09-30,USD,2277749880.54111
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_PSGS_SGS,2023,2022,0,2022-09-30,USD,1404020.97585
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_AI,2023,2022,0,2022-09-30,USD,1768762.958415
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_COSDR,2023,2022,0,2022-09-30,USD,45618440.46596
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_SR_FCOI,2023,2022,0,2022-09-30,USD,1935803839.77258
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_PPS,2023,2022,0,2022-09-30,USD,4949783.390454
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_ARS,2023,2022,0,2022-09-30,USD,303519451.971353
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_OEICA,2023,2022,0,2022-09-30,USD,323594584.026891
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CS,2023,2022,0,2022-09-30,USD,832526077.14477
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_CHC,2023,2022,0,2022-09-30,USD,145929955.193087
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT,2023,2022,0,2022-09-30,USD,2419278687.18487
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_FOE,2023,2022,0,2022-09-30,USD,2262981043.30096
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_FISIM,2023,2022,0,2022-09-30,USD,913510020.94979
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_IR_IWA_FM,2023,2022,0,2022-09-30,USD,1750482269.91177
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_RTP_DTS,2023,2022,0,2022-09-30,USD,1148345.16691
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_BMC_PRS,2023,2022,0,2022-09-30,USD,1267355248.14377
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_POI_NRID,2023,2022,0,2022-09-30,USD,1517396051.02888
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_ES,2023,2022,0,2022-09-30,USD,12654720.401366
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_DP_PFT,2023,2022,0,2022-09-30,USD,408146033.364989
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_OT,2023,2022,0,2022-09-30,USD,247850921.093011
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_FI,2023,2022,0,2022-09-30,USD,588089948.789256
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP_RCPT,2023,2022,0,2022-09-30,USD,2181964741.31588
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI_POT_GNR,2023,2022,0,2022-09-30,USD,106072237.261694
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_AIR,2023,2022,0,2022-09-30,USD,101520394.614301
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_AS,2023,2022,0,2022-09-30,USD,588104.413164
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_OTH,2023,2022,0,2022-09-30,USD,3255712579.98474
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_PSGS_PPF,2023,2022,0,2022-09-30,USD,858989.245336
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_MLAS,2023,2022,0,2022-09-30,USD,881914.565163
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS_PI,2023,2022,0,2022-09-30,USD,28005747.651754
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OSNI,2023,2022,0,2022-09-30,USD,889964090.915804
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI,2023,2022,0,2022-09-30,USD,106072237.261694
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP,2023,2022,0,2022-09-30,USD,17815633855.6474
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_TS,2023,2022,0,2022-09-30,USD,399180278.078048
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_CE_WR,2023,2022,0,2022-09-30,USD,854224500.710093
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CS_ABD,2023,2022,0,2022-09-30,USD,732227042.839049
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_WRTS,2023,2022,0,2022-09-30,USD,101977203.433108
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_BOPA,2023,2022,0,2022-09-30,USD,5245979.75075
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS,2023,2022,0,2022-09-30,USD,194505163.620813
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CS_RE,2023,2022,0,2022-09-30,USD,100299034.30572
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS,2023,2022,0,2022-09-30,USD,10653819309.2981
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_BTQ,2023,2022,0,2022-09-30,USD,735660461.223602
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_RE,2023,2022,0,2022-09-30,USD,4672336514.80856
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND_MR,2023,2022,0,2022-09-30,USD,46784636.871408
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_RIS,2023,2022,0,2022-09-30,USD,568667645.527443
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP,2023,2022,0,2022-09-30,USD,2667129608.27788
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_TRNSP,2023,2022,0,2022-09-30,USD,11337287519.5907
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS_NAS,2023,2022,0,2022-09-30,USD,1344616.407392
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_RSAS,2023,2022,0,2022-09-30,USD,33939293.128071
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OR,2023,2022,0,2022-09-30,USD,4614738733.46484
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_RTPGD,2023,2022,0,2022-09-30,USD,663482369.367311
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_IPO,2023,2022,0,2022-09-30,USD,12492473.526141
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_SS,2023,2022,0,2022-09-30,USD,3546287233.94331
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_TS_SSISSR,2023,2022,0,2022-09-30,USD,29094385.102373
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_AS,2023,2022,0,2022-09-30,USD,92797658.74564
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_TRV,2023,2022,0,2022-09-30,USD,7539221566.80255
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_HR,2023,2022,0,2022-09-30,USD,11791538.34205
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_DI,2023,2022,0,2022-09-30,USD,13234226.895363
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_ASRMA,2023,2022,0,2022-09-30,USD,514735231.920631
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_PIL,2023,2022,0,2022-09-30,USD,60689571.390016
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_SRFCOI,2023,2022,0,2022-09-30,USD,2735142585.08465
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_INS,2023,2022,0,2022-09-30,USD,585933645.602407
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI_IEECB_CP,2023,2022,0,2022-09-30,USD,0.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OLS_SC,2023,2022,0,2022-09-30,USD,119853049.723855
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS_OIS_SN,2023,2022,0,2022-09-30,USD,193160547.213422
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_OTH,2023,2022,0,2022-09-30,USD,18814878.719742
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_DP_DIV,2023,2022,0,2022-09-30,USD,4687606942.58255
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SGNIE_RFEMI,2023,2022,0,2022-09-30,USD,65199155.179489
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND_SERV,2023,2022,0,2022-09-30,USD,99147714.179577
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_DP_NRSH,2023,2022,0,2022-09-30,USD,5095752975.94754
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_RTDRCIB,2023,2022,0,2022-09-30,USD,3578473.932946
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_TCS,2023,2022,0,2022-09-30,USD,5387407.550716
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS,2023,2022,0,2022-09-30,USD,1350261256.25207
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_SEA,2023,2022,0,2022-09-30,USD,173554.702915
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND,2023,2022,0,2022-09-30,USD,145932351.050984
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_CE,2023,2022,0,2022-09-30,USD,854224500.710093
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_POI_DFRN,2023,2022,0,2022-09-30,USD,633537594.818562
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_HS,2023,2022,0,2022-09-30,USD,14094926.876977
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II,2023,2022,0,2022-09-30,USD,16855337117.6756
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_BUSS,2023,2022,0,2022-09-30,USD,1753150877.39365
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS,2023,2022,0,2022-09-30,USD,120508828.036957
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_OTH,2023,2022,0,2022-09-30,USD,731615682.011981
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_ATFS,2023,2022,0,2022-09-30,USD,1228571250.52137
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IVS_PMT,2023,2022,0,2022-09-30,USD,66038036681.347
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT,2023,2022,0,2022-09-30,USD,2909075102.6566
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SGNIE_MOI_DMA,2023,2022,0,2022-09-30,USD,154219442.681912
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OTS,2023,2022,0,2022-09-30,USD,4466267009.58093
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS,2023,2022,0,2022-09-30,USD,1653780708.22343
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS,2023,2022,0,2022-09-30,USD,13963511485.7882
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_ES,2023,2022,0,2022-09-30,USD,424840288.996694
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_EI,2023,2022,0,2022-09-30,USD,285576493.462597
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OLS_AC,2023,2022,0,2022-09-30,USD,638902598.127866
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_EC_FI_BC_CC_LCC,2023,2022,0,2022-09-30,USD,665147541.717523
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_RPBA,2023,2022,0,2022-09-30,USD,6582414.80094
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_MS,2023,2022,0,2022-09-30,USD,240745825.643576
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_AVMP_VTP_DPS,2023,2022,0,2022-09-30,USD,302371106.804443
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ES,2023,2022,0,2022-09-30,USD,10128835.644114
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV,2023,2022,0,2022-09-30,USD,45555273217.4217
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_VSBW,2023,2022,0,2022-09-30,USD,27023574.867588
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ED,2023,2022,0,2022-09-30,USD,1201571695.0879
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS,2023,2022,0,2022-09-30,USD,541758806.788219
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_ER,2023,2022,0,2022-09-30,USD,1722216538.46849
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_LS,2023,2022,0,2022-09-30,USD,120585735.852443
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP,2023,2022,0,2022-09-30,USD,2224337909.27768
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2023,2022,0,2022-09-30,USD,2263010.221186
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_PIL,2023,2022,0,2022-06-30,USD,263105158.526301
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS,2023,2022,0,2022-06-30,USD,3594667277.69499
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_AABKS,2023,2022,0,2022-06-30,USD,31291643.913523
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT,2023,2022,0,2022-06-30,USD,2555035881.35271
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_ES,2023,2022,0,2022-06-30,USD,18268282.548248
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_IPO,2023,2022,0,2022-06-30,USD,7900006.796082
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_ATFS,2023,2022,0,2022-06-30,USD,1684206826.07431
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_POI_NRID,2023,2022,0,2022-06-30,USD,1309193361.23491
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_BPA,2023,2022,0,2022-06-30,USD,5455385.664056
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_PSGS_SGS,2023,2022,0,2022-06-30,USD,3274467.354198
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_AI,2023,2022,0,2022-06-30,USD,3833347.635542
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IVS_PMT,2023,2022,0,2022-06-30,USD,63127518657.3312
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_TRNSP,2023,2022,0,2022-06-30,USD,11779510108.5428
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_CE,2023,2022,0,2022-06-30,USD,782596538.424614
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_BUSS,2023,2022,0,2022-06-30,USD,1632437795.60139
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_ARS,2023,2022,0,2022-06-30,USD,277657583.212537
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_CAS,2023,2022,0,2022-06-30,USD,130101639.617757
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_TS,2023,2022,0,2022-06-30,USD,439157776.399165
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_INS,2023,2022,0,2022-06-30,USD,509958606.454838
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_EI,2023,2022,0,2022-06-30,USD,279434805.72205
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_BMC_PRS,2023,2022,0,2022-06-30,USD,1331379768.22074
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_CHC,2023,2022,0,2022-06-30,USD,156850708.073484
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS,2023,2022,0,2022-06-30,USD,163929949.035604
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_DI,2023,2022,0,2022-06-30,USD,8164011.999879
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS,2023,2022,0,2022-06-30,USD,213066382.509994
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_IR_IWA_FM,2023,2022,0,2022-06-30,USD,1805732318.47754
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_GNIE,2023,2022,0,2022-06-30,USD,206788109.676581
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_SRFCOI,2023,2022,0,2022-06-30,USD,3172068543.09397
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS,2023,2022,0,2022-06-30,USD,974620592.130001
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_RSAS,2023,2022,0,2022-06-30,USD,58808213.562441
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SGNIE_RFEMI,2023,2022,0,2022-06-30,USD,101898940.268305
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_ASRMA,2023,2022,0,2022-06-30,USD,413487053.306776
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_PPS,2023,2022,0,2022-06-30,USD,4616356.186915
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_AIR,2023,2022,0,2022-06-30,USD,147981080.636525
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_RPBA,2023,2022,0,2022-06-30,USD,6809549.973144
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_MS,2023,2022,0,2022-06-30,USD,267839178.297883
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_ES,2023,2022,0,2022-06-30,USD,348765829.410106
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP_FS,2023,2022,0,2022-06-30,USD,45534695.527903
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_VSBW,2023,2022,0,2022-06-30,USD,18420084.604395
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_ER,2023,2022,0,2022-06-30,USD,1036123073.04659
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI_IEECB_CP,2023,2022,0,2022-06-30,USD,0.0
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS,2023,2022,0,2022-06-30,USD,1252278175.34254
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OR,2023,2022,0,2022-06-30,USD,4547419599.07568
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI_POT_GNR,2023,2022,0,2022-06-30,USD,361681392.501524
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CS_ABD,2023,2022,0,2022-06-30,USD,573208750.457144
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_COSDR,2023,2022,0,2022-06-30,USD,14679698.58537
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_OTH,2023,2022,0,2022-06-30,USD,2850810388.49858
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CS_RE,2023,2022,0,2022-06-30,USD,157152631.208207
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND,2023,2022,0,2022-06-30,USD,170369505.675111
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_PG_CRI,2023,2022,0,2022-06-30,USD,749303562.875165
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_CE_WR,2023,2022,0,2022-06-30,USD,782596538.424614
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST,2023,2022,0,2022-06-30,USD,7933795017.16547
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_AS,2023,2022,0,2022-06-30,USD,80756507.368897
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_RTPGD,2023,2022,0,2022-06-30,USD,746387634.498531
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OLS_AC,2023,2022,0,2022-06-30,USD,663906032.155677
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2023,2022,0,2022-06-30,USD,3518336.325233
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_FISIM,2023,2022,0,2022-06-30,USD,866959921.185017
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OSNI,2023,2022,0,2022-06-30,USD,1283903232.22614
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OTS,2023,2022,0,2022-06-30,USD,4382363830.84038
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_FOI,2023,2022,0,2022-06-30,USD,2088617380.05219
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_SR_FCOI,2023,2022,0,2022-06-30,USD,2027399219.39708
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_AVMP_VTP_DPS,2023,2022,0,2022-06-30,USD,234184177.654737
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_POI_LFNR,2023,2022,0,2022-06-30,USD,3099100287.00782
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_OT,2023,2022,0,2022-06-30,USD,200199614.479384
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SERV_TRV,2023,2022,0,2022-06-30,USD,6298656288.89828
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_RTP_DTS,2023,2022,0,2022-06-30,USD,43473405.5578
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS_EC,2023,2022,0,2022-06-30,USD,646588554.888207
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_TCS,2023,2022,0,2022-06-30,USD,7923671.980526
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_OE_ICA,2023,2022,0,2022-06-30,USD,124363961.527694
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_FS,2023,2022,0,2022-06-30,USD,1513548476.07322
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_PCS_OTH,2023,2022,0,2022-06-30,USD,12584331.092483
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS_NAS,2023,2022,0,2022-06-30,USD,797073.961165
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STV_HR,2023,2022,0,2022-06-30,USD,9531289.747799
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_ST_PFP,2023,2022,0,2022-06-30,USD,49921.730228
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_OTH,2023,2022,0,2022-06-30,USD,737732110.486627
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_IS_OIS_SN,2023,2022,0,2022-06-30,USD,212269308.54883
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_PMCS_LS,2023,2022,0,2022-06-30,USD,110343030.72689
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ED,2023,2022,0,2022-06-30,USD,793990088.5537
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS,2023,2022,0,2022-06-30,USD,14302686065.2017
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP,2023,2022,0,2022-06-30,USD,2250776484.35618
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS_TS_TSIEMSVMS,2023,2022,0,2022-06-30,USD,412716635.050694
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_CUIP_RCPT,2023,2022,0,2022-06-30,USD,2205241788.82828
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_MRS_PI,2023,2022,0,2022-06-30,USD,27609206.606297
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_WRTS,2023,2022,0,2022-06-30,USD,103260904.701992
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_DP_NRSH,2023,2022,0,2022-06-30,USD,4660050729.96306
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_RTDRCIB,2023,2022,0,2022-06-30,USD,2885060.705321
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_TCIS,2023,2022,0,2022-06-30,USD,4436436161.31594
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_STR_AT_FI,2023,2022,0,2022-06-30,USD,544056706.100876
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_TTROBS_OLS_SC,2023,2022,0,2022-06-30,USD,140240915.698145
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_OBS_RND_MR,2023,2022,0,2022-06-30,USD,53582406.551955
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_OPI,2023,2022,0,2022-06-30,USD,361681392.501524
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_SIP_PT_RTGDOGCIEBG,2023,2022,0,2022-06-30,USD,30867.671313
RBI:INVI_PYMTS_RN(1.0),N_A,QFY,IC_PIP_II_POI_DFRN,2023,2022,0,2022-06-30,USD,722911691.853821
