DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_COM_TRD,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TTL_TRD_BAL,0,2002-02-01,USD,-224000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_EXP,0,2002-03-01,INR,201820000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_EXP,0,2002-03-01,USD,4141000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_IMP,0,2002-03-01,INR,216050000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TRD_IMP,0,2002-03-01,USD,4433000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TTL_TRD_BAL,0,2002-03-01,INR,-14230000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2002,2001,TERM_TTL_TRD_BAL,0,2002-03-01,USD,-292000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-04-01,INR,197400000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-04-01,USD,4035000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-04-01,INR,205810000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_IMP,0,2002-04-01,USD,4207000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-04-01,INR,-8410000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TTL_TRD_BAL,0,2002-04-01,USD,-172000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2003,2002,TERM_TRD_EXP,0,2002-05-01,INR,199920000000
