DATAFLOW,AUDST,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_SRC_FNDS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_OCL,0,2015-03-31,INR,167357000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_STBR,0,2015-03-31,INR,-95638000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_STBR_DEP,0,2015-03-31,INR,-9384000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_STBR_LROD,0,2015-03-31,INR,-7589000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_STBR_OLA,0,2015-03-31,INR,-79720000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CL_TRD_PAYS,0,2015-03-31,INR,147897000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_CURR_LIB,0,2015-03-31,INR,219617000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_DEF_TAX_LIB,0,2015-03-31,INR,6520000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_MON_AGST_SHR_WAR,0,2015-03-31,INR,-140000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LNG_BRW,0,2015-03-31,INR,170945000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_BND,0,2015-03-31,INR,100525000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_DEPS,0,2015-03-31,INR,2194000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_DPLS,0,2015-03-31,INR,-2984000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_LAAFP,0,2015-03-31,INR,14659000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_OTH,0,2015-03-31,INR,25071000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_TLS,0,2015-03-31,INR,31852000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ES_NCL_LTB_TLS_BNK,0,2015-03-31,INR,31852000000
