DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,IND_CLASF_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_EBITDA,ICC_ALL_INDS,PREV_YR,2014,2013,0,2014-03-31,PT,10.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_EBITDA,ICC_MCH_TOOLS,CURR_YR,2014,2013,0,2014-03-31,PT,-8.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_EBITDA,ICC_MCH_TOOLS,PREV_YR,2014,2013,0,2014-03-31,PT,3.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_EBITDA,ICC_MFG,CURR_YR,2014,2013,0,2014-03-31,PT,9.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_EBITDA,ICC_MFG,PREV_YR,2014,2013,0,2014-03-31,PT,10.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_EBITDA,ICC_MFG_CHEM_CD,CURR_YR,2014,2013,0,2014-03-31,PT,18.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_EBITDA,ICC_MFG_CHEM_CD,PREV_YR,2014,2013,0,2014-03-31,PT,5.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_EBITDA,ICC_MFG_EM_APPR,CURR_YR,2014,2013,0,2014-03-31,PT,-6.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_EBITDA,ICC_MFG_EM_APPR,PREV_YR,2014,2013,0,2014-03-31,PT,-5.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_EBITDA,ICC_MFG_FP_BV,CURR_YR,2014,2013,0,2014-03-31,PT,12.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_EBITDA,ICC_MFG_FP_BV,PREV_YR,2014,2013,0,2014-03-31,PT,16.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_EBITDA,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2014,2013,0,2014-03-31,PT,11.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_EBITDA,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2014,2013,0,2014-03-31,PT,8.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_EBITDA,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2014,2013,0,2014-03-31,PT,10.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_EBITDA,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2014,2013,0,2014-03-31,PT,-6.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_EBITDA,ICC_OTHRS,CURR_YR,2014,2013,0,2014-03-31,PT,51.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_EBITDA,ICC_OTHRS,PREV_YR,2014,2013,0,2014-03-31,PT,-26.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_EBITDA,ICC_SRV,CURR_YR,2014,2013,0,2014-03-31,PT,11.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_EBITDA,ICC_SRV,PREV_YR,2014,2013,0,2014-03-31,PT,18.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_EBITDA,ICC_SRV_CRA,CURR_YR,2014,2013,0,2014-03-31,PT,21.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_EBITDA,ICC_SRV_CRA,PREV_YR,2014,2013,0,2014-03-31,PT,14.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_EBITDA,ICC_SRV_TSCO,CURR_YR,2014,2013,0,2014-03-31,PT,-78.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_EBITDA,ICC_SRV_TSCO,PREV_YR,2014,2013,0,2014-03-31,PT,78.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_EBITDA,ICC_SRV_WHL_RET_TRD,CURR_YR,2014,2013,0,2014-03-31,PT,19.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_EBITDA,ICC_SRV_WHL_RET_TRD,PREV_YR,2014,2013,0,2014-03-31,PT,71.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_GFA,ICC_ALL_INDS,CURR_YR,2014,2013,0,2014-03-31,PT,13.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_GFA,ICC_ALL_INDS,PREV_YR,2014,2013,0,2014-03-31,PT,11.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_GFA,ICC_MCH_TOOLS,CURR_YR,2014,2013,0,2014-03-31,PT,10.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_GFA,ICC_MCH_TOOLS,PREV_YR,2014,2013,0,2014-03-31,PT,12.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_GFA,ICC_MFG,CURR_YR,2014,2013,0,2014-03-31,PT,12.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_GFA,ICC_MFG,PREV_YR,2014,2013,0,2014-03-31,PT,13.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_GFA,ICC_MFG_CHEM_CD,CURR_YR,2014,2013,0,2014-03-31,PT,8.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_GFA,ICC_MFG_CHEM_CD,PREV_YR,2014,2013,0,2014-03-31,PT,16.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_GFA,ICC_MFG_EM_APPR,CURR_YR,2014,2013,0,2014-03-31,PT,10.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_GFA,ICC_MFG_EM_APPR,PREV_YR,2014,2013,0,2014-03-31,PT,10.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_GFA,ICC_MFG_FP_BV,CURR_YR,2014,2013,0,2014-03-31,PT,7.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_GFA,ICC_MFG_FP_BV,PREV_YR,2014,2013,0,2014-03-31,PT,15.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_GFA,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2014,2013,0,2014-03-31,PT,14.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_GFA,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2014,2013,0,2014-03-31,PT,23.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_GFA,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2014,2013,0,2014-03-31,PT,9.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_GFA,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2014,2013,0,2014-03-31,PT,12.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_GFA,ICC_OTHRS,CURR_YR,2014,2013,0,2014-03-31,PT,79.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_GFA,ICC_OTHRS,PREV_YR,2014,2013,0,2014-03-31,PT,7.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_GFA,ICC_SRV,CURR_YR,2014,2013,0,2014-03-31,PT,3.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_GFA,ICC_SRV,PREV_YR,2014,2013,0,2014-03-31,PT,10.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_GFA,ICC_SRV_CRA,CURR_YR,2014,2013,0,2014-03-31,PT,17.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_GFA,ICC_SRV_CRA,PREV_YR,2014,2013,0,2014-03-31,PT,16.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_GFA,ICC_SRV_TSCO,CURR_YR,2014,2013,0,2014-03-31,PT,5.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_GFA,ICC_SRV_TSCO,PREV_YR,2014,2013,0,2014-03-31,PT,0.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_GFA,ICC_SRV_WHL_RET_TRD,CURR_YR,2014,2013,0,2014-03-31,PT,15.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_GFA,ICC_SRV_WHL_RET_TRD,PREV_YR,2014,2013,0,2014-03-31,PT,24.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_GRS_SAV,ICC_ALL_INDS,CURR_YR,2014,2013,0,2014-03-31,PT,11.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_GRS_SAV,ICC_ALL_INDS,PREV_YR,2014,2013,0,2014-03-31,PT,7.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_GRS_SAV,ICC_MCH_TOOLS,CURR_YR,2014,2013,0,2014-03-31,PT,-22.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_GRS_SAV,ICC_MCH_TOOLS,PREV_YR,2014,2013,0,2014-03-31,PT,18.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_GRS_SAV,ICC_MFG,CURR_YR,2014,2013,0,2014-03-31,PT,1.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_GRS_SAV,ICC_MFG,PREV_YR,2014,2013,0,2014-03-31,PT,9.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_GRS_SAV,ICC_MFG_CHEM_CD,CURR_YR,2014,2013,0,2014-03-31,PT,8.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_GRS_SAV,ICC_MFG_CHEM_CD,PREV_YR,2014,2013,0,2014-03-31,PT,-3.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_GRS_SAV,ICC_MFG_EM_APPR,CURR_YR,2014,2013,0,2014-03-31,PT,1.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_GRS_SAV,ICC_MFG_EM_APPR,PREV_YR,2014,2013,0,2014-03-31,PT,-9.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_GRS_SAV,ICC_MFG_FP_BV,CURR_YR,2014,2013,0,2014-03-31,PT,17.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_GRS_SAV,ICC_MFG_FP_BV,PREV_YR,2014,2013,0,2014-03-31,PT,17.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_GRS_SAV,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2014,2013,0,2014-03-31,PT,17.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_GRS_SAV,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2014,2013,0,2014-03-31,PT,15.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_GRS_SAV,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2014,2013,0,2014-03-31,PT,10.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_GRS_SAV,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2014,2013,0,2014-03-31,PT,-26.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_GRS_SAV,ICC_OTHRS,CURR_YR,2014,2013,0,2014-03-31,PT,250.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_GRS_SAV,ICC_OTHRS,PREV_YR,2014,2013,0,2014-03-31,PT,-66.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_GRS_SAV,ICC_SRV,CURR_YR,2014,2013,0,2014-03-31,PT,10.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_GRS_SAV,ICC_SRV,PREV_YR,2014,2013,0,2014-03-31,PT,17.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_GRS_SAV,ICC_SRV_CRA,CURR_YR,2014,2013,0,2014-03-31,PT,10.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_GRS_SAV,ICC_SRV_CRA,PREV_YR,2014,2013,0,2014-03-31,PT,11.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_GRS_SAV,ICC_SRV_TSCO,CURR_YR,2014,2013,0,2014-03-31,PT,-193.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_GRS_SAV,ICC_SRV_TSCO,PREV_YR,2014,2013,0,2014-03-31,PT,104.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_GRS_SAV,ICC_SRV_WHL_RET_TRD,CURR_YR,2014,2013,0,2014-03-31,PT,25.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_GRS_SAV,ICC_SRV_WHL_RET_TRD,PREV_YR,2014,2013,0,2014-03-31,PT,91.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_GVA,ICC_ALL_INDS,CURR_YR,2014,2013,0,2014-03-31,PT,12.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_GVA,ICC_ALL_INDS,PREV_YR,2014,2013,0,2014-03-31,PT,13.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_GVA,ICC_MCH_TOOLS,CURR_YR,2014,2013,0,2014-03-31,PT,-0.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_GVA,ICC_MCH_TOOLS,PREV_YR,2014,2013,0,2014-03-31,PT,6.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_GVA,ICC_MFG,CURR_YR,2014,2013,0,2014-03-31,PT,9.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_GVA,ICC_MFG,PREV_YR,2014,2013,0,2014-03-31,PT,11.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_GVA,ICC_MFG_CHEM_CD,CURR_YR,2014,2013,0,2014-03-31,PT,14.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_GVA,ICC_MFG_CHEM_CD,PREV_YR,2014,2013,0,2014-03-31,PT,8.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_GVA,ICC_MFG_EM_APPR,CURR_YR,2014,2013,0,2014-03-31,PT,2.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_GVA,ICC_MFG_EM_APPR,PREV_YR,2014,2013,0,2014-03-31,PT,4.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_GVA,ICC_MFG_FP_BV,CURR_YR,2014,2013,0,2014-03-31,PT,13.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_GVA,ICC_MFG_FP_BV,PREV_YR,2014,2013,0,2014-03-31,PT,10.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_GVA,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2014,2013,0,2014-03-31,PT,10.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_GVA,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2014,2013,0,2014-03-31,PT,12.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_GVA,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2014,2013,0,2014-03-31,PT,12.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_GVA,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2014,2013,0,2014-03-31,PT,-0.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_GVA,ICC_OTHRS,CURR_YR,2014,2013,0,2014-03-31,PT,36.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_GVA,ICC_OTHRS,PREV_YR,2014,2013,0,2014-03-31,PT,-13.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_GVA,ICC_SRV,CURR_YR,2014,2013,0,2014-03-31,PT,13.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_GVA,ICC_SRV,PREV_YR,2014,2013,0,2014-03-31,PT,18.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_GVA,ICC_SRV_CRA,CURR_YR,2014,2013,0,2014-03-31,PT,19.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_GVA,ICC_SRV_CRA,PREV_YR,2014,2013,0,2014-03-31,PT,20.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_GVA,ICC_SRV_TSCO,CURR_YR,2014,2013,0,2014-03-31,PT,-28.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_GVA,ICC_SRV_TSCO,PREV_YR,2014,2013,0,2014-03-31,PT,32.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_GVA,ICC_SRV_WHL_RET_TRD,CURR_YR,2014,2013,0,2014-03-31,PT,19.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_GVA,ICC_SRV_WHL_RET_TRD,PREV_YR,2014,2013,0,2014-03-31,PT,52.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_INT_EXP,ICC_ALL_INDS,CURR_YR,2014,2013,0,2014-03-31,PT,19.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_INT_EXP,ICC_ALL_INDS,PREV_YR,2014,2013,0,2014-03-31,PT,28.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_INT_EXP,ICC_MCH_TOOLS,CURR_YR,2014,2013,0,2014-03-31,PT,6.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_INT_EXP,ICC_MCH_TOOLS,PREV_YR,2014,2013,0,2014-03-31,PT,20.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_INT_EXP,ICC_MFG,CURR_YR,2014,2013,0,2014-03-31,PT,12.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_INT_EXP,ICC_MFG,PREV_YR,2014,2013,0,2014-03-31,PT,36.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_INT_EXP,ICC_MFG_CHEM_CD,CURR_YR,2014,2013,0,2014-03-31,PT,11.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_INT_EXP,ICC_MFG_CHEM_CD,PREV_YR,2014,2013,0,2014-03-31,PT,27.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_INT_EXP,ICC_MFG_EM_APPR,CURR_YR,2014,2013,0,2014-03-31,PT,17.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_INT_EXP,ICC_MFG_EM_APPR,PREV_YR,2014,2013,0,2014-03-31,PT,29.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_INT_EXP,ICC_MFG_FP_BV,CURR_YR,2014,2013,0,2014-03-31,PT,-1.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_INT_EXP,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2014,2013,0,2014-03-31,PT,7.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_INT_EXP,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2014,2013,0,2014-03-31,PT,20.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_INT_EXP,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2014,2013,0,2014-03-31,PT,-3.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_INT_EXP,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2014,2013,0,2014-03-31,PT,2.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_INT_EXP,ICC_OTHRS,CURR_YR,2014,2013,0,2014-03-31,PT,98.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_INT_EXP,ICC_OTHRS,PREV_YR,2014,2013,0,2014-03-31,PT,39.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_INT_EXP,ICC_SRV,CURR_YR,2014,2013,0,2014-03-31,PT,-2.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_INT_EXP,ICC_SRV,PREV_YR,2014,2013,0,2014-03-31,PT,15.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_INT_EXP,ICC_SRV_CRA,CURR_YR,2014,2013,0,2014-03-31,PT,11.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_INT_EXP,ICC_SRV_CRA,PREV_YR,2014,2013,0,2014-03-31,PT,25.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_INT_EXP,ICC_SRV_TSCO,CURR_YR,2014,2013,0,2014-03-31,PT,-3.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_INT_EXP,ICC_SRV_TSCO,PREV_YR,2014,2013,0,2014-03-31,PT,6.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_INT_EXP,ICC_SRV_WHL_RET_TRD,CURR_YR,2014,2013,0,2014-03-31,PT,30.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_INT_EXP,ICC_SRV_WHL_RET_TRD,PREV_YR,2014,2013,0,2014-03-31,PT,21.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_INVN,ICC_ALL_INDS,CURR_YR,2014,2013,0,2014-03-31,PT,9.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,957,AFY,GRP_INVN,ICC_ALL_INDS,PREV_YR,2014,2013,0,2014-03-31,PT,8.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_INVN,ICC_MCH_TOOLS,CURR_YR,2014,2013,0,2014-03-31,PT,0.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,66,AFY,GRP_INVN,ICC_MCH_TOOLS,PREV_YR,2014,2013,0,2014-03-31,PT,1.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_INVN,ICC_MFG,CURR_YR,2014,2013,0,2014-03-31,PT,4.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,515,AFY,GRP_INVN,ICC_MFG,PREV_YR,2014,2013,0,2014-03-31,PT,7.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_INVN,ICC_MFG_CHEM_CD,CURR_YR,2014,2013,0,2014-03-31,PT,12.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,63,AFY,GRP_INVN,ICC_MFG_CHEM_CD,PREV_YR,2014,2013,0,2014-03-31,PT,6.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_INVN,ICC_MFG_EM_APPR,CURR_YR,2014,2013,0,2014-03-31,PT,3.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,40,AFY,GRP_INVN,ICC_MFG_EM_APPR,PREV_YR,2014,2013,0,2014-03-31,PT,12.9
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_INVN,ICC_MFG_FP_BV,CURR_YR,2014,2013,0,2014-03-31,PT,7.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,27,AFY,GRP_INVN,ICC_MFG_FP_BV,PREV_YR,2014,2013,0,2014-03-31,PT,0.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_INVN,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2014,2013,0,2014-03-31,PT,-0.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,68,AFY,GRP_INVN,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2014,2013,0,2014-03-31,PT,-2.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_INVN,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2014,2013,0,2014-03-31,PT,2.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,16,AFY,GRP_INVN,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2014,2013,0,2014-03-31,PT,27.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_INVN,ICC_OTHRS,CURR_YR,2014,2013,0,2014-03-31,PT,45.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,64,AFY,GRP_INVN,ICC_OTHRS,PREV_YR,2014,2013,0,2014-03-31,PT,8.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_INVN,ICC_SRV,CURR_YR,2014,2013,0,2014-03-31,PT,10.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,378,AFY,GRP_INVN,ICC_SRV,PREV_YR,2014,2013,0,2014-03-31,PT,12.3
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_INVN,ICC_SRV_CRA,CURR_YR,2014,2013,0,2014-03-31,PT,-17.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,84,AFY,GRP_INVN,ICC_SRV_CRA,PREV_YR,2014,2013,0,2014-03-31,PT,-10.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_INVN,ICC_SRV_TSCO,CURR_YR,2014,2013,0,2014-03-31,PT,2.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,45,AFY,GRP_INVN,ICC_SRV_TSCO,PREV_YR,2014,2013,0,2014-03-31,PT,10.0
