DATAFLOW,AUDST,BAL_SHT_ITMS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_PLM,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,420214000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_PLM,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,510254000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_LTLA,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,186714000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_LTLA,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,37230000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_LTLA_CA,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,64972000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_LTLA_CA,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,-1555000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_LTLA_OTH,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,58683000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_LTLA_OTH,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,31088000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_LTLA_SD,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,6859000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_LTLA_SD,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,14765000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_LTLA_TRP,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,56201000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_LTLA_TRP,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,-7068000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,244825000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,207016000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_DB,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,4141000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_DB,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,5185000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_EIS,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,354096000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_EIS,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,151620000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_GTS,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,1041000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_GTS,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,8154000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_MF,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,10285000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_MF,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,8275000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_OTH,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,-124851000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_OTH,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,33181000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_ONCA,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,72854000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_ONCA,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,28698000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_PROP,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,114000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_PROP,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,601000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,TTL_AST,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,2010503000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,TTL_AST,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,1444991000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_ADV_IT,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,0.0
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_ADV_IT,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,0.0
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_CCE,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,120748000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_CCE,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,-11821000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_CI,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,67840000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_CI,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,39733000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,87130000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,95080000000
