DATAFLOW,AUDST,COMP_COUNT,COUNTRYCODE,FREQ,GRWT_RT_RATIOS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_EBITDA,PREV_YR,2017,2016,0,2017-03-31,PT,17.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_GFA,CURR_YR,2017,2016,0,2017-03-31,PT,11.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_GFA,PREV_YR,2017,2016,0,2017-03-31,PT,1.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_GRS_SAV,CURR_YR,2017,2016,0,2017-03-31,PT,11.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_GRS_SAV,PREV_YR,2017,2016,0,2017-03-31,PT,53.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_GVA,CURR_YR,2017,2016,0,2017-03-31,PT,11.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_GVA,PREV_YR,2017,2016,0,2017-03-31,PT,15.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_INT_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,2.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_INT_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,10.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_INVN,CURR_YR,2017,2016,0,2017-03-31,PT,9.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_INVN,PREV_YR,2017,2016,0,2017-03-31,PT,7.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_LNG_BORRW,CURR_YR,2017,2016,0,2017-03-31,PT,0.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_LNG_BORRW,PREV_YR,2017,2016,0,2017-03-31,PT,6.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_MNF_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,13.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_MNF_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,-0.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NC_LIB,CURR_YR,2017,2016,0,2017-03-31,PT,0.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NC_LIB,PREV_YR,2017,2016,0,2017-03-31,PT,1.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NET_WRT,CURR_YR,2017,2016,0,2017-03-31,PT,25.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NET_WRT,PREV_YR,2017,2016,0,2017-03-31,PT,11.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NFA,CURR_YR,2017,2016,0,2017-03-31,PT,10.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NFA,PREV_YR,2017,2016,0,2017-03-31,PT,5.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NON_CUR_ASST,CURR_YR,2017,2016,0,2017-03-31,PT,21.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NON_CUR_ASST,PREV_YR,2017,2016,0,2017-03-31,PT,9.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NON_OP_SD,CURR_YR,2017,2016,0,2017-03-31,PT,44.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NON_OP_SD,PREV_YR,2017,2016,0,2017-03-31,PT,-23.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NVA,CURR_YR,2017,2016,0,2017-03-31,PT,11.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_NVA,PREV_YR,2017,2016,0,2017-03-31,PT,17.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_OP_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,12.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_OP_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,9.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_PAT,CURR_YR,2017,2016,0,2017-03-31,PT,23.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_PAT,PREV_YR,2017,2016,0,2017-03-31,PT,-2.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_PBT,CURR_YR,2017,2016,0,2017-03-31,PT,17.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_PBT,PREV_YR,2017,2016,0,2017-03-31,PT,2.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2017,2016,0,2017-03-31,PT,10.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2017,2016,0,2017-03-31,PT,12.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_PFT_RET,CURR_YR,2017,2016,0,2017-03-31,PT,13.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_PFT_RET,PREV_YR,2017,2016,0,2017-03-31,PT,112.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_REM_EMP,CURR_YR,2017,2016,0,2017-03-31,PT,14.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_REM_EMP,PREV_YR,2017,2016,0,2017-03-31,PT,15.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_SAL,CURR_YR,2017,2016,0,2017-03-31,PT,12.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_SAL,PREV_YR,2017,2016,0,2017-03-31,PT,11.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TGA,CURR_YR,2017,2016,0,2017-03-31,PT,15.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TGA,PREV_YR,2017,2016,0,2017-03-31,PT,6.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TNA,CURR_YR,2017,2016,0,2017-03-31,PT,15.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TNA,PREV_YR,2017,2016,0,2017-03-31,PT,8.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_BORRW,CURR_YR,2017,2016,0,2017-03-31,PT,-3.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_BORRW,PREV_YR,2017,2016,0,2017-03-31,PT,8.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_ERN_FC,CURR_YR,2017,2016,0,2017-03-31,PT,11.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_ERN_FC,PREV_YR,2017,2016,0,2017-03-31,PT,17.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_ERN_FC_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,-16.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_ERN_FC_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,-34.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_EXP_FC,CURR_YR,2017,2016,0,2017-03-31,PT,-2.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_EXP_FC,PREV_YR,2017,2016,0,2017-03-31,PT,1.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_EXP_FC_IMP,CURR_YR,2017,2016,0,2017-03-31,PT,-13.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_EXP_FC_IMP,PREV_YR,2017,2016,0,2017-03-31,PT,4.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_INC,CURR_YR,2017,2016,0,2017-03-31,PT,12.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_TTL_INC,PREV_YR,2017,2016,0,2017-03-31,PT,8.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_VAL_PROD,CURR_YR,2017,2016,0,2017-03-31,PT,11.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,1199,MU,AFY,GRP_VAL_PROD,PREV_YR,2017,2016,0,2017-03-31,PT,11.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_BORRW_BNKS,CURR_YR,2017,2016,0,2017-03-31,PT,37.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_BORRW_BNKS,PREV_YR,2017,2016,0,2017-03-31,PT,72.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_CURR_ASST,CURR_YR,2017,2016,0,2017-03-31,PT,22.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_CURR_ASST,PREV_YR,2017,2016,0,2017-03-31,PT,21.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_CURR_LIB,CURR_YR,2017,2016,0,2017-03-31,PT,32.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_CURR_LIB,PREV_YR,2017,2016,0,2017-03-31,PT,17.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_DESC_PROV,CURR_YR,2017,2016,0,2017-03-31,PT,-3.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_DESC_PROV,PREV_YR,2017,2016,0,2017-03-31,PT,5.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_DIV_PAID,CURR_YR,2017,2016,0,2017-03-31,PT,-75.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_DIV_PAID,PREV_YR,2017,2016,0,2017-03-31,PT,-1.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_EBIT,PREV_YR,2017,2016,0,2017-03-31,PT,139.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_EBITDA,CURR_YR,2017,2016,0,2017-03-31,PT,127.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_EBITDA,PREV_YR,2017,2016,0,2017-03-31,PT,40.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_GFA,CURR_YR,2017,2016,0,2017-03-31,PT,9.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_GFA,PREV_YR,2017,2016,0,2017-03-31,PT,-28.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_GRS_SAV,CURR_YR,2017,2016,0,2017-03-31,PT,81.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_GVA,CURR_YR,2017,2016,0,2017-03-31,PT,37.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_GVA,PREV_YR,2017,2016,0,2017-03-31,PT,20.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_INT_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,98.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_INT_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,-3.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_INVN,CURR_YR,2017,2016,0,2017-03-31,PT,25.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_INVN,PREV_YR,2017,2016,0,2017-03-31,PT,-2.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_LNG_BORRW,CURR_YR,2017,2016,0,2017-03-31,PT,6.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_LNG_BORRW,PREV_YR,2017,2016,0,2017-03-31,PT,7.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_MNF_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,15.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_MNF_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,-3.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NC_LIB,CURR_YR,2017,2016,0,2017-03-31,PT,8.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NC_LIB,PREV_YR,2017,2016,0,2017-03-31,PT,14.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NET_WRT,CURR_YR,2017,2016,0,2017-03-31,PT,-0.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NET_WRT,PREV_YR,2017,2016,0,2017-03-31,PT,6.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NFA,CURR_YR,2017,2016,0,2017-03-31,PT,7.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NFA,PREV_YR,2017,2016,0,2017-03-31,PT,0.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NON_CUR_ASST,CURR_YR,2017,2016,0,2017-03-31,PT,7.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NON_CUR_ASST,PREV_YR,2017,2016,0,2017-03-31,PT,3.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NON_OP_SD,CURR_YR,2017,2016,0,2017-03-31,PT,-13.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NVA,CURR_YR,2017,2016,0,2017-03-31,PT,44.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_NVA,PREV_YR,2017,2016,0,2017-03-31,PT,23.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_OP_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,10.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_OP_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,0.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_PAT,CURR_YR,2017,2016,0,2017-03-31,PT,180.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_PAT,PREV_YR,2017,2016,0,2017-03-31,PT,-165.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_PBT,CURR_YR,2017,2016,0,2017-03-31,PT,99.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2017,2016,0,2017-03-31,PT,-94.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_PFT_RET,PREV_YR,2017,2016,0,2017-03-31,PT,-133.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_REM_EMP,CURR_YR,2017,2016,0,2017-03-31,PT,15.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_REM_EMP,PREV_YR,2017,2016,0,2017-03-31,PT,16.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_SAL,CURR_YR,2017,2016,0,2017-03-31,PT,16.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_SAL,PREV_YR,2017,2016,0,2017-03-31,PT,2.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TGA,CURR_YR,2017,2016,0,2017-03-31,PT,15.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TGA,PREV_YR,2017,2016,0,2017-03-31,PT,-5.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TNA,CURR_YR,2017,2016,0,2017-03-31,PT,15.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TNA,PREV_YR,2017,2016,0,2017-03-31,PT,12.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_BORRW,CURR_YR,2017,2016,0,2017-03-31,PT,26.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_BORRW,PREV_YR,2017,2016,0,2017-03-31,PT,3.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_ERN_FC,CURR_YR,2017,2016,0,2017-03-31,PT,5.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_ERN_FC,PREV_YR,2017,2016,0,2017-03-31,PT,28.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_ERN_FC_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,-27.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_ERN_FC_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,5.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_EXP_FC,CURR_YR,2017,2016,0,2017-03-31,PT,17.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_EXP_FC,PREV_YR,2017,2016,0,2017-03-31,PT,25.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_EXP_FC_IMP,CURR_YR,2017,2016,0,2017-03-31,PT,6.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_EXP_FC_IMP,PREV_YR,2017,2016,0,2017-03-31,PT,26.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_INC,CURR_YR,2017,2016,0,2017-03-31,PT,16.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_TTL_INC,PREV_YR,2017,2016,0,2017-03-31,PT,7.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_VAL_PROD,CURR_YR,2017,2016,0,2017-03-31,PT,17.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,373,NL,AFY,GRP_VAL_PROD,PREV_YR,2017,2016,0,2017-03-31,PT,2.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_BORRW_BNKS,CURR_YR,2017,2016,0,2017-03-31,PT,-28.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_BORRW_BNKS,PREV_YR,2017,2016,0,2017-03-31,PT,22.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_CURR_ASST,CURR_YR,2017,2016,0,2017-03-31,PT,8.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_CURR_ASST,PREV_YR,2017,2016,0,2017-03-31,PT,7.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_CURR_LIB,CURR_YR,2017,2016,0,2017-03-31,PT,12.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_CURR_LIB,PREV_YR,2017,2016,0,2017-03-31,PT,9.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_DESC_PROV,CURR_YR,2017,2016,0,2017-03-31,PT,8.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_DESC_PROV,PREV_YR,2017,2016,0,2017-03-31,PT,-0.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_DIV_PAID,CURR_YR,2017,2016,0,2017-03-31,PT,-39.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_DIV_PAID,PREV_YR,2017,2016,0,2017-03-31,PT,-52.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_EBIT,CURR_YR,2017,2016,0,2017-03-31,PT,5.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_EBIT,PREV_YR,2017,2016,0,2017-03-31,PT,24.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_EBITDA,CURR_YR,2017,2016,0,2017-03-31,PT,6.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_EBITDA,PREV_YR,2017,2016,0,2017-03-31,PT,17.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_GFA,CURR_YR,2017,2016,0,2017-03-31,PT,3.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_GFA,PREV_YR,2017,2016,0,2017-03-31,PT,1.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_GRS_SAV,CURR_YR,2017,2016,0,2017-03-31,PT,15.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_GRS_SAV,PREV_YR,2017,2016,0,2017-03-31,PT,47.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_GVA,CURR_YR,2017,2016,0,2017-03-31,PT,7.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_GVA,PREV_YR,2017,2016,0,2017-03-31,PT,15.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_INT_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,5.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_INT_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,26.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_INVN,CURR_YR,2017,2016,0,2017-03-31,PT,14.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_INVN,PREV_YR,2017,2016,0,2017-03-31,PT,15.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_LNG_BORRW,CURR_YR,2017,2016,0,2017-03-31,PT,-14.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_LNG_BORRW,PREV_YR,2017,2016,0,2017-03-31,PT,20.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_MNF_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,16.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_MNF_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,-3.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NC_LIB,CURR_YR,2017,2016,0,2017-03-31,PT,-7.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NC_LIB,PREV_YR,2017,2016,0,2017-03-31,PT,20.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NET_WRT,CURR_YR,2017,2016,0,2017-03-31,PT,10.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NET_WRT,PREV_YR,2017,2016,0,2017-03-31,PT,3.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NFA,CURR_YR,2017,2016,0,2017-03-31,PT,2.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NFA,PREV_YR,2017,2016,0,2017-03-31,PT,7.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NON_CUR_ASST,CURR_YR,2017,2016,0,2017-03-31,PT,5.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NON_CUR_ASST,PREV_YR,2017,2016,0,2017-03-31,PT,12.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NON_OP_SD,CURR_YR,2017,2016,0,2017-03-31,PT,22.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NON_OP_SD,PREV_YR,2017,2016,0,2017-03-31,PT,16.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NVA,CURR_YR,2017,2016,0,2017-03-31,PT,7.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_NVA,PREV_YR,2017,2016,0,2017-03-31,PT,18.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_OP_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,14.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_OP_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,3.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,2104,OTH,AFY,GRP_PAT,CURR_YR,2017,2016,0,2017-03-31,PT,5.3
