DATAFLOW,AUDST,COMP_COUNT,COUNTRYCODE,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_FIN_RT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,LR_QA_CL,0,2018-03-31,PT,49.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,LR_TP_CA,0,2018-03-31,PT,37.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,PPAR_DIV_NW,0,2018-03-31,PT,1.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,PPAR_GP_SAL,0,2018-03-31,PT,8.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,PPAR_GP_TNA,0,2018-03-31,PT,6.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,PPAR_OP_SAL,0,2018-03-31,PT,10.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,PPAR_PAT_SAL,0,2018-03-31,PT,5.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,PPAR_PAT_TNW,0,2018-03-31,PT,12.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,PPAR_PR_PAT,0,2018-03-31,PT,96.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,PPAR_TP_PBT,0,2018-03-31,PT,16.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,SUFR_ESF_TSF,0,2018-03-31,PT,36.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,SUFR_GCF_TUF,0,2018-03-31,PT,62.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,SUFR_GFAF_TUF,0,2018-03-31,PT,45.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,SUFR_GS_GCF,0,2018-03-31,PT,17.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1620,OTH,AFY,PREV_YR,2018,2017,SUFR_IBB_TES,0,2018-03-31,PT,37.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,AUTR_EXP_SAL,0,2018-03-31,PT,1.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,AUTR_GVA_GFA,0,2018-03-31,PT,21.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,AUTR_INV_SAL,0,2018-03-31,PT,11.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,AUTR_SAL_GFA,0,2018-03-31,PT,200.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,AUTR_SAL_TNA,0,2018-03-31,PT,86.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,AUTR_TR_SAL,0,2018-03-31,PT,14.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,CSR_DEB_EQT,0,2018-03-31,PT,69.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,CSR_NFA_TNA,0,2018-03-31,PT,34.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,CSR_NW_TNA,0,2018-03-31,PT,31.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,CSR_STBB_INV,0,2018-03-31,PT,49.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,CSR_TB_EQT,0,2018-03-31,PT,98.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,ER_CRM_TE,0,2018-03-31,PT,63.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,ER_ICR,0,2018-03-31,PT,-0.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,ER_IP_TE,0,2018-03-31,PT,3.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,ER_RTE_TE,0,2018-03-31,PT,7.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,LR_CA_CL,0,2018-03-31,PT,1.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,LR_CA_TNA,0,2018-03-31,PT,42.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,LR_QA_CL,0,2018-03-31,PT,55.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,LR_TP_CA,0,2018-03-31,PT,50.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,PPAR_DIV_NW,0,2018-03-31,PT,3.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,PPAR_GP_SAL,0,2018-03-31,PT,-0.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,PPAR_GP_TNA,0,2018-03-31,PT,-0.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,PPAR_OP_SAL,0,2018-03-31,PT,0.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,PPAR_PAT_SAL,0,2018-03-31,PT,-4.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,PPAR_PAT_TNW,0,2018-03-31,PT,-11.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,PPAR_PR_PAT,0,2018-03-31,PT,85.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,PPAR_TP_PBT,0,2018-03-31,PT,14.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,SUFR_ESF_TSF,0,2018-03-31,PT,-88.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,SUFR_GCF_TUF,0,2018-03-31,PT,129.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,SUFR_GFAF_TUF,0,2018-03-31,PT,97.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,SUFR_GS_GCF,0,2018-03-31,PT,-34.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,CURR_YR,2018,2017,SUFR_IBB_TES,0,2018-03-31,PT,-40.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,AUTR_EXP_SAL,0,2018-03-31,PT,22.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,AUTR_INV_SAL,0,2018-03-31,PT,10.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,AUTR_TR_SAL,0,2018-03-31,PT,24.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,CSR_DEB_EQT,0,2018-03-31,PT,72.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,CSR_NFA_TNA,0,2018-03-31,PT,37.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,CSR_NW_TNA,0,2018-03-31,PT,28.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,CSR_STBB_INV,0,2018-03-31,PT,58.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,CSR_TB_EQT,0,2018-03-31,PT,105.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,ER_CRM_TE,0,2018-03-31,PT,56.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,ER_ICR,0,2018-03-31,PT,1.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,ER_IP_TE,0,2018-03-31,PT,4.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,ER_RTE_TE,0,2018-03-31,PT,8.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,LR_CA_CL,0,2018-03-31,PT,1.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,LR_CA_TNA,0,2018-03-31,PT,43.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,LR_QA_CL,0,2018-03-31,PT,51.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,LR_TP_CA,0,2018-03-31,PT,52.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,PPAR_DIV_NW,0,2018-03-31,PT,4.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,PPAR_GP_SAL,0,2018-03-31,PT,6.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,PPAR_GP_TNA,0,2018-03-31,PT,4.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,PPAR_OP_SAL,0,2018-03-31,PT,6.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,PPAR_PAT_SAL,0,2018-03-31,PT,13.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,PPAR_PAT_TNW,0,2018-03-31,PT,30.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,PPAR_PR_PAT,0,2018-03-31,PT,90.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_TO_PREV,2018,2017,PPAR_TP_PBT,0,2018-03-31,PT,7.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,AUTR_EXP_SAL,0,2018-03-31,PT,2.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,AUTR_GVA_GFA,0,2018-03-31,PT,30.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,AUTR_INV_SAL,0,2018-03-31,PT,11.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,AUTR_SAL_GFA,0,2018-03-31,PT,196.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,AUTR_SAL_TNA,0,2018-03-31,PT,81.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,AUTR_TR_SAL,0,2018-03-31,PT,25.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,CSR_DEB_EQT,0,2018-03-31,PT,58.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,CSR_NFA_TNA,0,2018-03-31,PT,34.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,CSR_NW_TNA,0,2018-03-31,PT,29.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,CSR_STBB_INV,0,2018-03-31,PT,47.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,CSR_TB_EQT,0,2018-03-31,PT,89.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,ER_CRM_TE,0,2018-03-31,PT,60.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,ER_ICR,0,2018-03-31,PT,1.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,ER_IP_TE,0,2018-03-31,PT,3.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,ER_RTE_TE,0,2018-03-31,PT,7.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,LR_CA_CL,0,2018-03-31,PT,1.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,LR_CA_TNA,0,2018-03-31,PT,46.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,LR_QA_CL,0,2018-03-31,PT,56.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,LR_TP_CA,0,2018-03-31,PT,57.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,PPAR_DIV_NW,0,2018-03-31,PT,1.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,PPAR_GP_SAL,0,2018-03-31,PT,4.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,PPAR_GP_TNA,0,2018-03-31,PT,3.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,PPAR_OP_SAL,0,2018-03-31,PT,4.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,PPAR_PAT_SAL,0,2018-03-31,PT,1.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,PPAR_PAT_TNW,0,2018-03-31,PT,4.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,PPAR_PR_PAT,0,2018-03-31,PT,93.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,PPAR_TP_PBT,0,2018-03-31,PT,12.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,SUFR_ESF_TSF,0,2018-03-31,PT,81.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,SUFR_GCF_TUF,0,2018-03-31,PT,31.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,SUFR_GFAF_TUF,0,2018-03-31,PT,47.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,SUFR_GS_GCF,0,2018-03-31,PT,55.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,884,SG,AFY,PREV_YR,2018,2017,SUFR_IBB_TES,0,2018-03-31,PT,8.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,AUTR_EXP_SAL,0,2018-03-31,PT,2.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,AUTR_GVA_GFA,0,2018-03-31,PT,131.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,AUTR_INV_SAL,0,2018-03-31,PT,6.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,AUTR_SAL_GFA,0,2018-03-31,PT,263.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,AUTR_SAL_TNA,0,2018-03-31,PT,88.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,AUTR_TR_SAL,0,2018-03-31,PT,20.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,CSR_DEB_EQT,0,2018-03-31,PT,5.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,CSR_NFA_TNA,0,2018-03-31,PT,21.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,CSR_NW_TNA,0,2018-03-31,PT,65.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,CSR_STBB_INV,0,2018-03-31,PT,46.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,CSR_TB_EQT,0,2018-03-31,PT,10.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,ER_CRM_TE,0,2018-03-31,PT,24.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,ER_ICR,0,2018-03-31,PT,14.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,ER_IP_TE,0,2018-03-31,PT,1.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,ER_RTE_TE,0,2018-03-31,PT,36.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,LR_CA_CL,0,2018-03-31,PT,2.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,LR_CA_TNA,0,2018-03-31,PT,58.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,LR_QA_CL,0,2018-03-31,PT,138.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,LR_TP_CA,0,2018-03-31,PT,17.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,PPAR_DIV_NW,0,2018-03-31,PT,6.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,PPAR_GP_SAL,0,2018-03-31,PT,14.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,PPAR_GP_TNA,0,2018-03-31,PT,12.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,PPAR_OP_SAL,0,2018-03-31,PT,14.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,PPAR_PAT_SAL,0,2018-03-31,PT,14.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,PPAR_PAT_TNW,0,2018-03-31,PT,17.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,PPAR_PR_PAT,0,2018-03-31,PT,73.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,PPAR_TP_PBT,0,2018-03-31,PT,19.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,SUFR_ESF_TSF,0,2018-03-31,PT,-109.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,SUFR_GCF_TUF,0,2018-03-31,PT,47.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,SUFR_GFAF_TUF,0,2018-03-31,PT,46.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,SUFR_GS_GCF,0,2018-03-31,PT,165.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,CURR_YR,2018,2017,SUFR_IBB_TES,0,2018-03-31,PT,-2.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,AUTR_EXP_SAL,0,2018-03-31,PT,42.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,AUTR_INV_SAL,0,2018-03-31,PT,7.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,AUTR_TR_SAL,0,2018-03-31,PT,19.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,CSR_DEB_EQT,0,2018-03-31,PT,7.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,CSR_NFA_TNA,0,2018-03-31,PT,21.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,CSR_NW_TNA,0,2018-03-31,PT,66.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,CSR_STBB_INV,0,2018-03-31,PT,41.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,CSR_TB_EQT,0,2018-03-31,PT,12.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,ER_CRM_TE,0,2018-03-31,PT,22.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,ER_ICR,0,2018-03-31,PT,14.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,ER_IP_TE,0,2018-03-31,PT,1.1
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,ER_RTE_TE,0,2018-03-31,PT,36.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,LR_CA_CL,0,2018-03-31,PT,2.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,LR_CA_TNA,0,2018-03-31,PT,58.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,LR_QA_CL,0,2018-03-31,PT,166.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,LR_TP_CA,0,2018-03-31,PT,15.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,PPAR_DIV_NW,0,2018-03-31,PT,7.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,PPAR_GP_SAL,0,2018-03-31,PT,13.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,PPAR_GP_TNA,0,2018-03-31,PT,11.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,PPAR_OP_SAL,0,2018-03-31,PT,13.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,PPAR_PAT_SAL,0,2018-03-31,PT,15.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,PPAR_PAT_TNW,0,2018-03-31,PT,19.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,PPAR_PR_PAT,0,2018-03-31,PT,71.4
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_TO_PREV,2018,2017,PPAR_TP_PBT,0,2018-03-31,PT,22.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,AUTR_EXP_SAL,0,2018-03-31,PT,7.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,AUTR_GVA_GFA,0,2018-03-31,PT,147.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,AUTR_INV_SAL,0,2018-03-31,PT,6.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,AUTR_SAL_GFA,0,2018-03-31,PT,294.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,AUTR_SAL_TNA,0,2018-03-31,PT,100.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,AUTR_TR_SAL,0,2018-03-31,PT,19.6
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,CSR_DEB_EQT,0,2018-03-31,PT,6.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,CSR_NFA_TNA,0,2018-03-31,PT,19.9
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,CSR_NW_TNA,0,2018-03-31,PT,67.8
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,CSR_STBB_INV,0,2018-03-31,PT,42.2
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,CSR_TB_EQT,0,2018-03-31,PT,11.0
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,ER_CRM_TE,0,2018-03-31,PT,23.7
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,ER_ICR,0,2018-03-31,PT,12.5
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,ER_IP_TE,0,2018-03-31,PT,1.3
RBI:FIN_RATIOS_COUN_RN(1.0),N_A,1698,US,AFY,PREV_YR,2018,2017,ER_RTE_TE,0,2018-03-31,PT,37.3
