DATAFLOW,AUDST,COUNTRYCODE,FREQ,IND_CLASF_RN,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MULT,OBS_VALUE
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_TTL,2015,2014,2015-03-31,0,200.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG,2015,2014,2015-03-31,0,105.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,105.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV,2015,2014,2015-03-31,0,359.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,73.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,331.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,16.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,28.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_TTL,2015,2014,2015-03-31,0,563.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG,2015,2014,2015-03-31,0,72.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,0.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,72.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV,2015,2014,2015-03-31,0,93.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,30.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,83.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_TTL,2015,2014,2015-03-31,0,149.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,64.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG,2015,2014,2015-03-31,0,134.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,26.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,23.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,134.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV,2015,2014,2015-03-31,0,395.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,79.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,327.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,23.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,68.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_TTL,2015,2014,2015-03-31,0,714.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,18.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG,2015,2014,2015-03-31,0,46.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,18.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,46.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV,2015,2014,2015-03-31,0,243.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,53.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,216.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,23.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,27.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_TTL,2015,2014,2015-03-31,0,383.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,39.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG,2015,2014,2015-03-31,0,66.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,25.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,14.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,66.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV,2015,2014,2015-03-31,0,517.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,281.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,490.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,27.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_TTL,2015,2014,2015-03-31,0,675.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG,2016,2015,2016-03-31,0,58.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,58.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,0.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV,2016,2015,2016-03-31,0,129.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,28.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,107.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,14.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,22.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_TTL,2016,2015,2016-03-31,0,225.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,22.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG,2016,2015,2016-03-31,0,72.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,72.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV,2016,2015,2016-03-31,0,68.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,55.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_TTL,2016,2015,2016-03-31,0,149.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,425.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG,2016,2015,2016-03-31,0,1820.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,283.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,162.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,101.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,88.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,1820.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,88.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV,2016,2015,2016-03-31,0,4070.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,1292.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_OTH,2016,2015,2016-03-31,0,3637.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,183.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,433.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_TTL,2016,2015,2016-03-31,0,6433.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,76.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG,2016,2015,2016-03-31,0,182.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,20.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,15.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,182.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV,2016,2015,2016-03-31,0,171.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,28.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,138.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,33.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_TTL,2016,2015,2016-03-31,0,373.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG,2016,2015,2016-03-31,0,57.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,57.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV,2016,2015,2016-03-31,0,80.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,19.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,71.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_TTL,2016,2015,2016-03-31,0,151.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,27.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG,2016,2015,2016-03-31,0,130.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,22.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,130.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV,2016,2015,2016-03-31,0,299.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,78.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,275.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,24.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_TTL,2016,2015,2016-03-31,0,459.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,56.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG,2016,2015,2016-03-31,0,221.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,26.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,35.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,221.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV,2016,2015,2016-03-31,0,159.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,113.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,46.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_TTL,2016,2015,2016-03-31,0,397.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,16.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG,2016,2015,2016-03-31,0,146.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,27.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,18.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,146.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV,2016,2015,2016-03-31,0,554.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,134.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,513.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,24.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,41.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_TTL,2016,2015,2016-03-31,0,831.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG,2016,2015,2016-03-31,0,76.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,16.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2016,2015,2016-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_OTH,2016,2015,2016-03-31,0,76.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_RUB_PLAS_PROD,2016,2015,2016-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV,2016,2015,2016-03-31,0,179.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_CRA,2016,2015,2016-03-31,0,62.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_OTHE,2016,2015,2016-03-31,0,164.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_TSCO,2016,2015,2016-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_WHL_RET_TRD,2016,2015,2016-03-31,0,15.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_TTL,2016,2015,2016-03-31,0,276.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MCH_TOOLS,2016,2015,2016-03-31,0,103.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG,2016,2015,2016-03-31,0,460.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_CHEM_CD,2016,2015,2016-03-31,0,64.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_EM_APPR,2016,2015,2016-03-31,0,54.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_FP_BV,2016,2015,2016-03-31,0,28.0
