DATAFLOW,AUDST,EAR_EXP_FC_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,459805000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,343388000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,272106000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,302970000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,799549000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,736790000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,762775000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,111005000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,113069000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,134202000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,58942000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,67120000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,66828000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,1073727000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,1077301000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,1185549000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,246030000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,234871000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,273639000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,633700000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,607563000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,690283000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,827697000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,842429000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,911910000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,24050000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,54677000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,20597000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,-274178000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,-340510000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_YR,2015,2014,0,2015-03-31,INR,-422774000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,885858000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,777932000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,872338000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,1526874000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_TO_PREV,2016,2015,0,2016-03-31,INR,1339357000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_YR,2016,2015,0,2016-03-31,INR,1472344000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,CURR_YR,2016,2015,0,2016-03-31,INR,2412732000000
