DATAFLOW,AUDST,BAL_SHT_ITMS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_DE_INT,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,167200000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_DE_INT,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,97588000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_DE_INT,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,130872000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_DE_TAN,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,1753710000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_DE_TAN,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,1222365000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_DE_TAN,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,1448027000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_DTA,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,0.0
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_DTA,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,0.0
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_DTA,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,0.0
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,5899825000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,4587387000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,5225636000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_CWIP,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,490147000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_CWIP,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,670438000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_CWIP,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,472555000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_IAUD,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,1021000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_IAUD,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,821000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_IAUD,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,816000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_IA_CS,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,61127000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_IA_CS,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,43061000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_GFA_IA_CS,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,52036000000
