DATAFLOW,AUDST,FREQ,PFT_LOSS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PF,PREV_YR,2013,2012,0,2013-03-31,INR,23362000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PFT_RETND,CURR_YR,2013,2012,0,2013-03-31,INR,241044000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PFT_RETND,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,338557000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PFT_RETND,PREV_YR,2013,2012,0,2013-03-31,INR,256973000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_POW_A_FU,CURR_YR,2013,2012,0,2013-03-31,INR,271501000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_POW_A_FU,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,190536000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_POW_A_FU,PREV_YR,2013,2012,0,2013-03-31,INR,233608000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RAW_MAT,CURR_YR,2013,2012,0,2013-03-31,INR,4723717000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RAW_MAT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,3429698000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RAW_MAT,PREV_YR,2013,2012,0,2013-03-31,INR,4068754000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RENT,CURR_YR,2013,2012,0,2013-03-31,INR,67346000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RENT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,48139000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RENT,PREV_YR,2013,2012,0,2013-03-31,INR,56233000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_REP_BLDG,CURR_YR,2013,2012,0,2013-03-31,INR,8999000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_REP_BLDG,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,7391000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_REP_BLDG,PREV_YR,2013,2012,0,2013-03-31,INR,8388000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_ROYALTY,CURR_YR,2013,2012,0,2013-03-31,INR,44629000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_ROYALTY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,35186000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_ROYALTY,PREV_YR,2013,2012,0,2013-03-31,INR,37205000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RPR_MACH,CURR_YR,2013,2012,0,2013-03-31,INR,59658000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RPR_MACH,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,41733000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RPR_MACH,PREV_YR,2013,2012,0,2013-03-31,INR,51057000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RS_DEV,CURR_YR,2013,2012,0,2013-03-31,INR,48950000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RS_DEV,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,28921000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RS_DEV,PREV_YR,2013,2012,0,2013-03-31,INR,36052000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RT_TXS,CURR_YR,2013,2012,0,2013-03-31,INR,21478000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RT_TXS,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,14672000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_RT_TXS,PREV_YR,2013,2012,0,2013-03-31,INR,17676000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,CURR_YR,2013,2012,0,2013-03-31,INR,657627000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,454300000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_SAL_WAG_BON,PREV_YR,2013,2012,0,2013-03-31,INR,551084000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_SEL_COM,CURR_YR,2013,2012,0,2013-03-31,INR,141590000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_SEL_COM,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,108778000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_SEL_COM,PREV_YR,2013,2012,0,2013-03-31,INR,129423000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_STO_SPA_CON,CURR_YR,2013,2012,0,2013-03-31,INR,123496000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_STO_SPA_CON,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,90142000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_STO_SPA_CON,PREV_YR,2013,2012,0,2013-03-31,INR,113652000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_TAX_ON_DIVI,CURR_YR,2013,2012,0,2013-03-31,INR,28238000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_TAX_ON_DIVI,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,25355000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_TAX_ON_DIVI,PREV_YR,2013,2012,0,2013-03-31,INR,23312000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_TTL_EXP,CURR_YR,2013,2012,0,2013-03-31,INR,8285787000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_TTL_EXP,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,5995160000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_TTL_EXP,PREV_YR,2013,2012,0,2013-03-31,INR,7166305000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,CURR_YR,2013,2012,0,2013-03-31,INR,34169000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,12571000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_NO_SURP_DEF,PREV_YR,2013,2012,0,2013-03-31,INR,-24921000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_DIV,CURR_YR,2013,2012,0,2013-03-31,INR,51804000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_DIV,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,20501000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_DIV,PREV_YR,2013,2012,0,2013-03-31,INR,38909000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_INT,CURR_YR,2013,2012,0,2013-03-31,INR,93471000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_INT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,59512000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_INT,PREV_YR,2013,2012,0,2013-03-31,INR,85003000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_OTHER,CURR_YR,2013,2012,0,2013-03-31,INR,138092000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_OTHER,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,111420000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_OTHER,PREV_YR,2013,2012,0,2013-03-31,INR,126751000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_RENT,CURR_YR,2013,2012,0,2013-03-31,INR,1073000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_RENT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,973000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OC_RENT,PREV_YR,2013,2012,0,2013-03-31,INR,932000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,IVP_OTH_INC,CURR_YR,2013,2012,0,2013-03-31,INR,284440000000
